Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1,2,A2M,0,105,
8195,10165,SLC25A13,0,96,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
6828,8554,PIAS1,0,191,
8202,10174,SORBS3,0,156,
11,16,AARS,0,55,
13,18,ABAT,0,46,
14,19,ABCA1,0,54,
15,20,ABCA2,0,21,
5464,6709,SPTAN1,0,197,
18,23,ABCF1,0,65,
8211,10188,TNK2,0,94,
20,25,ABL1,0,389,
8213,10190,TXNDC9,0,70,
8218,10197,PSME3,1,195,232.0
8221,10200,MPHOSPH6,0,42,
8225,10204,NUTF2,1,55,1644.0
34,39,ACAT2,0,67,
8227,10206,TRIM13,0,25,
16422,56257,MEPCE,0,186,
16424,56259,CTNNBL1,0,171,
8233,10212,DDX39A,0,84,
8234,10213,PSMD14,0,120,
16430,23498,HAAO,0,7,
53,60,ACTB,0,466,
8250,75767,,0,12,
16444,23512,SUZ12,0,338,
61,72,ACTG2,0,123,
8254,10236,HNRNPR,0,273,
8256,10238,DCAF7,0,62,
65,81,ACTN4,0,153,
66,86,ACTL6A,0,155,
67,87,ACTN1,0,164,
16452,56288,PARD3,0,86,
16453,23521,RPL13A,0,273,
16454,23522,KAT6B,0,66,
8265,10248,POP7,0,31,
8267,10250,SRRM1,0,277,
8269,10252,SPRY1,0,88,
8277,10262,SF3B4,0,248,
8287,10273,STUB1,0,258,
8293,10280,SIGMAR1,1,10,15.0
8295,10283,CWC27,0,93,
8296,10284,SAP18,0,149,
8297,10285,SMNDC1,0,173,
16490,23560,GTPBP4,0,186,
16402,23466,CBX6,0,61,
8303,10291,SF3A1,0,291,
8306,10294,DNAJA2,0,114,
117,142,PARP1,0,286,
8310,10298,PAK4,0,46,
8212,10189,ALYREF,1,252,296.0
16508,23582,CCNDBP1,0,155,
8318,10309,CCNO,0,9,
129,154,ADRB2,0,276,
131,156,GRK2,0,101,
13676,150275,CCDC117,0,9,
138,163,AP2B1,0,127,
143,114716,,0,19,
26,31,ACACA,0,84,
159,191,AHCY,0,85,
16544,23624,CBLC,0,40,
161,196,AHR,0,49,
162,197,AHSG,0,19,
8356,287,ANK2,0,31,
166,204,AK2,0,51,
16551,23633,KPNA6,0,81,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
8362,10362,HMG20B,0,86,
174,213,ALB,1,200,2814.0
16562,23644,EDC4,0,59,
8372,10376,TUBA1B,0,125,
182,221,ALDH3B1,0,77,
8377,10383,TUBB4B,0,154,
16570,56420,,0,31,
187,226,ALDOA,0,141,
