Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
16388,23450,,0,489,
16389,23451,,0,446,
8202,10174,,0,156,
4110,5071,,0,426,
6160,7529,,0,398,
6162,7531,,0,426,
6163,7532,,0,542,
16404,23468,,0,198,
6165,7534,,0,662,
18454,157570,,0,28,
6167,7536,,0,265,
16410,23476,,0,76,
16422,56257,,0,186,
41,47,,0,74,
18476,26524,,0,158,
10286,24144,,0,382,
4145,5111,,0,390,
14393,151648,,0,54,
16444,23512,,0,338,
16449,23517,,0,252,
8259,10241,,0,202,
8267,10250,,0,277,
2130,2623,,0,109,
5476,6721,,0,113,
10334,67849,,0,19,
8288,10274,,0,41,
2149,2645,,1,29,544.0
8299,337967,,0,188,
8303,10291,,0,291,
4209,5189,,0,11,
6164,7533,,0,343,
2069,2547,,0,285,
12416,148581,,0,70,
129,154,,0,276,
8329,10320,,0,126,
141,166,,0,301,
6293,7750,,0,82,
8347,10342,,0,175,
2204,2710,,1,29,6878.0
6303,7764,,0,30,
8356,287,,0,31,
168,207,,0,378,
18601,20843,,0,14,
8362,10362,,0,86,
8363,10363,,0,87,
18613,53615,,0,144,
20260,554313,,0,57,
4284,5277,,1,11,12921.0
12487,115992,,0,49,
4305,5300,,0,309,
14546,3481,,1,23,19391.0
4319,5315,,0,194,
2272,2801,,0,455,
2280,2810,,0,290,
4329,5325,,1,13,4618.0
12525,50511,,0,6,
4349,5347,,0,268,
12542,2963,,0,92,
4822,5925,,0,257,
263,324,,0,301,
265,326,,0,94,
8467,10482,,0,1153,
4376,5378,,0,57,
8477,10492,,0,459,
287,351,,0,2132,
2338,2885,,0,1081,
8483,10498,,0,96,
8484,10499,,0,103,
12584,50628,,0,273,
4396,5411,,0,146,
12589,116173,,0,87,
4409,5430,,0,345,
5856,7158,,0,175,
2382,2932,,0,362,
337,408,,0,314,
338,409,,0,366,
6484,8065,,0,482,
16727,286053,,0,32,
2405,2956,,0,87,
5521,6772,,0,225,
2408,2959,,0,148,
13372,51564,,0,89,
2418,2969,,0,149,
8565,10592,,0,84,
4479,5518,,0,298,
385,467,,0,63,
389,472,,0,218,
18822,27125,,1,34,9114.0
18824,27127,,0,6,
8586,10614,,0,64,
12685,83540,,0,46,
6543,8175,,0,234,
2458,3014,,0,307,
8614,10645,,0,32,
4520,5562,,0,181,
4521,5563,,0,171,
434,22931,,1,21,6724.0
6580,6833,,1,6,6.0
10677,79885,,0,132,
18871,27185,,0,209,
6584,8241,,0,193,
6586,8243,,1,148,27.0
4547,5591,,0,312,
2500,3065,,0,611,
2501,3066,,0,387,
4550,5594,,0,402,
4551,5595,,0,349,
4553,5597,,0,282,
4555,5599,,0,256,
4557,5601,,0,204,
4558,5602,,0,107,
4559,5603,,0,153,
7928,9859,,0,180,
6614,8290,,0,254,
6618,8294,,0,63,
2523,3090,,0,31,
2524,3091,,0,182,
14813,123722,,0,91,
20679,63922,,0,27,
16872,56916,,0,126,
8681,10735,,0,53,
4596,5648,,1,23,6206.0
8695,10752,,1,3,7948.0
6665,8349,,0,207,
6666,8350,,0,309,
6669,8353,,0,240,
8719,10783,,0,151,
12818,50943,,0,77,
6675,8359,,0,181,
6676,8360,,0,56,
4629,5689,,0,181,
6678,8362,,0,56,
6679,8363,,0,58,
4632,5692,,0,124,
6681,8365,,0,59,
6682,8366,,0,55,
6683,8367,,0,61,
6684,8368,,0,57,
12830,80258,,0,110,
13061,83987,,0,547,
4640,5700,,0,147,
4641,5701,,0,162,
2594,3178,,0,701,
2596,3181,,0,333,
4646,5707,,0,135,
4647,5708,,0,250,
8744,10815,,1,40,12009.0
2602,3188,,0,192,
2604,3190,,1,367,2536.0
2606,3192,,0,691,
561,672,,0,609,
563,675,,0,90,
8761,10847,,1,73,503.0
8629,10664,,0,53,
8768,10856,,0,367,
2827,3475,,0,18,
16967,19357,,0,11,
6728,8440,,0,184,
590,708,,0,235,
6737,8450,,0,382,
6738,8451,,0,383,
6739,8452,,0,1228,
6740,8453,,0,507,
6741,8454,,0,763,
599,718,,0,49,
6748,8463,,0,83,
6752,8467,,0,215,
10851,112885,,0,12,
12901,51043,,0,46,
6760,8480,,0,130,
10857,80125,,0,155,
6765,8487,,0,182,
8821,10919,,0,160,
8833,10933,,0,132,
14978,54507,,0,258,
6251,7681,,1,160,1325.0
6792,8517,,0,465,
8844,10946,,0,239,
2703,3303,,0,353,
4755,22820,,0,73,
2708,3308,,0,366,
6809,8535,,0,133,
12954,23524,,0,330,
669,801,,0,524,
2718,3320,,0,900,
12963,83878,,0,232,
14790,54165,,0,243,
17064,220988,,0,190,
8875,10980,,0,321,
8881,10987,,0,828,
4786,5885,,1,268,3398.0
701,837,,0,59,
19135,93185,,0,189,
6849,8576,,0,99,
4803,5903,,0,182,
12999,51150,,0,82,
723,861,,0,102,
