Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,1,354,78.0
6145,7511,XPNPEP1,0,71,
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
6153,7520,XRCC5,0,233,
4110,5071,PRKN,0,426,
8207,10179,RBM7,0,64,
6160,7529,YWHAB,0,398,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
6165,7534,YWHAZ,0,662,
6167,7536,SF1,0,265,
8217,10196,PRMT3,0,45,
26,31,ACACA,0,84,
4442,5468,PPARG,0,167,
4129,5093,PCBP1,0,192,
4130,5094,PCBP2,0,197,
8227,10206,TRIM13,0,25,
16422,56257,MEPCE,0,186,
7858,9782,MATR3,1,313,359.0
18478,26528,DAZAP1,0,80,
4145,5111,PCNA,1,390,15341.0
53,60,ACTB,0,466,
2107,2588,GALNS,0,27,
16444,23512,SUZ12,0,338,
8254,10236,HNRNPR,0,273,
16449,23517,MTREX,0,252,
8258,10240,MRPS31,0,109,
8259,10241,CALCOCO2,0,202,
68,88,ACTN2,0,105,
16453,23521,RPL13A,0,273,
8267,10250,SRRM1,0,277,
20227,29979,UBQLN1,0,283,
16462,23530,NNT,0,47,
8271,10254,STAM2,0,74,
6225,6732,SRPK1,0,349,
82,103,ADAR,0,75,
4451,5479,PPIB,0,99,
2137,2631,NIPSNAP2,0,50,
16474,23543,RBFOX2,0,110,
8284,10270,AKAP8,0,69,
8287,10273,STUB1,0,258,
4193,5167,ENPP1,0,21,
8296,10284,SAP18,0,149,
8301,10289,EIF1B,0,171,
8303,10291,SF3A1,0,291,
6164,7533,YWHAH,0,343,
6269,7706,TRIM25,0,91,
12893,51032,CELA2B,0,17,
18453,124801,LSM12,0,28,
129,154,ADRB2,0,276,
8225,10204,NUTF2,0,55,
133,158,ADSL,0,66,
8327,10318,TNIP1,0,124,
4235,5216,PFN1,1,81,190.0
4239,5223,PGAM1,0,54,
4245,5230,PGK1,0,102,
