Node ID,Protein ID,Protein Name,Disease Node,Degree
1,2,A2M,0,105
6,10,NAT2,0,24
13,18,ABAT,1,46
14,19,ABCA1,0,54
20,25,ABL1,0,389
21,26,AOC1,0,54
22,27,ABL2,0,52
25,30,ACAA1,0,54
26,31,ACACA,0,84
29,34,ACADM,0,88
30,35,ACADS,0,38
31,36,ACADSB,1,47
33,38,ACAT1,0,80
35,40,ASIC2,1,6
41,47,ACLY,0,74
45,51,ACOX1,0,51
46,52,ACP1,0,48
51,58,ACTA1,0,200
52,59,ACTA2,0,95
53,60,ACTB,0,466
59,70,ACTC1,0,65
60,71,ACTG1,0,187
61,72,ACTG2,0,123
65,81,ACTN4,0,153
66,86,ACTL6A,0,155
67,87,ACTN1,0,164
68,88,ACTN2,0,105
75,95,ACY1,0,31
79,100,ADA,1,32
82,103,ADAR,0,75
85,107,ADCY1,0,26
86,108,ADCY2,0,27
87,109,ADCY3,0,33
88,111,ADCY5,0,42
89,112,ADCY6,0,33
90,113,ADCY7,0,28
91,114,ADCY8,0,28
92,115,ADCY9,0,33
101,124,ADH1A,0,26
102,125,ADH1B,0,31
103,126,ADH1C,0,30
104,127,ADH4,0,25
105,128,ADH5,0,42
106,130,ADH6,0,30
107,131,ADH7,0,26
109,133,ADM,1,10
110,134,ADORA1,0,11
117,142,PARP1,0,286
118,143,PARP4,0,9
129,154,ADRB2,1,276
131,156,GRK2,0,101
133,158,ADSL,1,66
135,160,AP2A1,0,121
137,162,AP1B1,0,93
138,163,AP2B1,0,127
141,166,AES,0,301
149,178,AGL,0,56
154,185,AGTR1,0,42
158,190,NR0B1,0,16
159,191,AHCY,0,85
168,207,AKT1,0,378
169,208,AKT2,0,129
174,213,ALB,0,200
177,216,ALDH1A1,0,44
178,217,ALDH2,0,80
179,218,ALDH3A1,0,54
180,219,ALDH1B1,0,83
181,220,ALDH1A3,1,45
182,221,ALDH3B1,0,77
183,222,ALDH3B2,0,48
184,223,ALDH9A1,0,58
185,224,ALDH3A2,0,106
187,226,ALDOA,0,141
190,230,ALDOC,0,94
191,231,AKR1B1,0,63
213,267,AMFR,0,113
216,270,AMPD1,1,10
221,196883,ADCY4,0,28
236,291,SLC25A4,0,68
237,292,SLC25A5,0,335
238,293,SLC25A6,0,207
241,301,ANXA1,0,169
242,302,ANXA2,0,200
250,310,ANXA7,0,142
251,311,ANXA11,0,52
254,314,AOC2,0,43
255,316,AOX1,0,24
259,320,APBA1,0,22
263,324,APC,1,301
272,333,APLP1,0,61
273,334,APLP2,0,45
274,335,APOA1,0,102
287,351,APP,0,2132
288,353,APRT,0,36
289,354,KLK3,0,25
290,355,FAS,0,121
296,361,AQP4,1,12
301,367,AR,1,301
303,369,ARAF,0,104
305,372,ARCN1,0,43
306,373,TRIM23,0,265
308,375,ARF1,0,99
310,378,ARF4,0,48
313,382,ARF6,0,143
316,387,RHOA,0,185
325,396,ARHGDIA,0,100
335,406,ARNTL,0,38
337,408,ARRB1,0,314
338,409,ARRB2,0,366
358,438,ASMT,1,23
359,439,ASNA1,0,48
386,468,ATF4,0,89
388,471,ATIC,0,75
389,472,ATM,0,218
393,476,ATP1A1,0,160
400,483,ATP1B3,0,102
403,488,ATP2A2,0,84
404,489,ATP2A3,0,25
408,493,ATP2B4,0,47
413,498,ATP5F1A,0,213
416,501,ALDH7A1,0,75
418,506,ATP5F1B,0,158
421,509,ATP5F1C,0,194
435,525,ATP6V1B1,0,97
436,526,ATP6V1B2,0,114
448,539,ATP5PO,0,106
459,551,AVP,1,13
460,552,AVPR1A,1,3
474,573,BAG1,0,82
477,576,ADGRB2,0,11
479,578,BAK1,0,36
481,580,BARD1,0,282
493,593,BCKDHA,0,15
495,595,CCND1,0,112
496,596,BCL2,1,136
498,598,BCL2L1,0,112
518,627,BDNF,1,22
527,637,BID,0,62
530,640,BLK,0,77
537,648,BMI1,0,399
548,659,BMPR2,0,79
551,662,BNIP1,0,26
554,665,BNIP3L,0,44
556,667,DST,0,82
558,669,BPGM,0,30
561,672,BRCA1,0,609
562,673,BRAF,0,63
572,686,BTD,1,13
584,701,BUB1B,0,98
590,708,C1QBP,0,235
602,721,C4B,1,8
637,5481,PPID,0,53
644,775,CACNA1C,1,25
659,790,CAD,0,131
669,801,CALM1,0,524
672,805,CALM2,0,174
673,808,CALM3,0,132
676,811,CALR,0,158
677,813,CALU,0,119
679,815,CAMK2A,0,167
680,816,CAMK2B,0,90
685,821,CANX,0,208
687,823,CAPN1,0,110
690,826,CAPNS1,0,63
693,829,CAPZA1,0,122
694,830,CAPZA2,0,270
696,832,CAPZB,0,128
698,834,CASP1,0,63
700,836,CASP3,0,183
704,840,CASP7,0,86
705,841,CASP8,0,196
710,846,CASR,0,17
711,847,CAT,1,66
719,857,CAV1,0,220
720,858,CAV2,0,14
721,859,CAV3,0,21
723,861,RUNX1,0,102
729,867,CBL,0,276
732,871,SERPINH1,0,91
733,873,CBR1,0,52
747,891,CCNB1,0,161
748,892,CCNC,0,119
752,898,CCNE1,0,83
760,908,CCT6A,0,190
777,925,CD8A,0,37
779,928,CD9,0,39
782,931,MS4A1,0,23
793,946,SIGLEC6,0,6
795,948,CD36,0,20
800,66489,,0,248
807,960,CD44,0,100
808,961,CD47,0,34
810,963,CD53,0,22
813,967,CD63,0,30
821,975,CD81,0,219
827,983,CDK1,0,415
832,988,CDC5L,0,328
833,989,SEPT7,0,79
835,991,CDC20,0,161
838,994,CDC25B,0,46
840,996,CDC27,0,129
842,998,CDC42,0,305
843,999,CDH1,0,135
848,1004,CDH6,0,8
851,1007,CDH9,1,10
852,1008,CDH10,1,8
861,1017,CDK2,0,892
862,1018,CDK3,0,68
863,1019,CDK4,0,203
864,1020,CDK5,0,163
865,1021,CDK6,0,160
866,1022,CDK7,0,138
869,1025,CDK9,0,247
871,1027,CDKN1B,0,106
887,1045,CDX2,0,26
891,1050,CEBPA,0,132
892,1051,CEBPB,0,123
911,1072,CFL1,0,166
912,1073,CFL2,0,58
915,1080,CFTR,0,324
931,1104,RCC1,0,108
932,1105,CHD1,0,32
934,1107,CHD3,0,190
935,1108,CHD4,0,153
940,1114,CHGB,0,34
951,66661,,0,208
962,1137,CHRNA4,1,8
964,1139,CHRNA7,1,6
966,1141,CHRNB2,1,5
972,1147,CHUK,0,219
976,1152,CKB,0,83
977,1153,CIRBP,0,199
978,1154,CISH,0,32
988,1173,AP2M1,0,229
1004,1191,CLU,0,123
1005,1192,CLIC1,0,63
1007,1195,CLK1,0,178
1016,1207,CLNS1A,0,135
1022,1213,CLTC,0,355
1041,132320,SCLT1,0,158
1055,1268,CNR1,0,8
1063,1278,COL1A2,0,37
1096,1312,COMT,1,39
1098,1314,COPA,0,209
1099,1315,COPB1,0,107
1129,1356,CP,1,15
1135,100009298,,0,79
1136,1363,CPE,0,25
1147,1374,CPT1A,0,57
1158,1385,CREB1,0,198
1159,1386,ATF2,0,247
1160,1387,CREBBP,0,400
1168,1396,CRIP1,0,41
1170,1398,CRK,0,377
1171,1399,CRKL,0,130
1176,1406,CRX,0,107
1177,1407,CRY1,0,147
1180,1410,CRYAB,0,115
1196,1431,CS,0,35
1197,1432,MAPK14,0,329
1199,1434,CSE1L,0,119
1204,1439,CSF2RB,0,37
1207,1442,CSH1,0,12
1210,1445,CSK,0,87
1216,1452,CSNK1A1,0,141
1217,1453,CSNK1D,0,88
1218,1454,CSNK1E,0,169
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1224,1460,CSNK2B,0,305
1241,1478,CSTF2,0,99
1249,1487,CTBP1,0,171
1259,1499,CTNNB1,0,395
1269,67046,,0,9
1273,1514,CTSL,0,45
1294,1543,CYP1A1,0,92
1295,1544,CYP1A2,0,30
1296,1545,CYP1B1,0,31
1301,1557,CYP2C19,0,29
