Disease ID,Disease Name,Fold Recall-at-100,Recall-at-25,Ranks,Mean Average Precision,AUROC,Recall-at-100
C0017636,Glioblastoma,0.35714285714285715,0.047619047619047616,4850.786885245901,0.0069076329422256225,0.7737942939550215,0.11428571428571428
C0346153,"Breast Cancer, Familial",0.7,0.2,2152.4166666666665,0.08695266649394093,0.8846507310280808,0.3
C0020452,Hyperemia,0.0,0.0,11051.307692307691,0.00016616290701477744,0.529120636836242,0.0
C0039231,Tachycardia,0.15,0.0,9427.35294117647,0.0005210060605426051,0.5640622098421542,0.0
C0017601,Glaucoma,0.1,0.0,11491.666666666666,0.0002650347984437206,0.45036063645368996,0.0
C0007570,Celiac Disease,0.025,0.0,9031.842105263158,0.0012953097372575737,0.5693017410970149,0.025
C0023264,Leigh Disease,0.7166666666666667,0.225,2614.1612903225805,0.06612509255871324,0.883357722444176,0.525
C1262477,Weight decreased,0.2,0.0,7308.333333333333,0.0012237435066127437,0.666839221876596,0.0
C0040034,Thrombocytopenia,0.2333333333333333,0.0,7706.227272727273,0.002484827483400852,0.6374433093413823,0.05
C0022661,"Kidney Failure, Chronic",0.33999999999999997,0.045,5453.022727272727,0.029346685844175813,0.7512729512387859,0.06999999999999999
C0023895,Liver diseases,0.20714285714285713,0.014285714285714285,6880.3538461538465,0.002428075674212308,0.6810740208981414,0.030952380952380953
C0263454,Chloracne,0.18333333333333332,0.0,5724.333333333333,0.0010758924004521558,0.7344441089016911,0.0
C0341106,Eosinophilic esophagitis,0.1,0.0,11779.6875,0.0002501339067008507,0.44018383547653306,0.0
C0023893,"Liver Cirrhosis, Experimental",0.26999999999999996,0.0,6860.757009345794,0.003113394249135282,0.6802754185208731,0.028181818181818186
C0151786,Muscle Weakness,0.1433333333333333,0.0,9750.681318681318,0.0011943942407527447,0.5470348975641065,0.0
C0020557,Hypertriglyceridemia,0.0,0.0,8398.5,0.0001938720880854656,0.578568444506336,0.0
C0018799,Heart Diseases,0.215,0.045,6142.619047619048,0.007528104454829575,0.711834417848013,0.045
C0242488,Acute Lung Injury,0.25,0.0,6891.25,0.0009160248603506526,0.6806160345387864,0.0
C0036920,Sezary Syndrome,0.5333333333333333,0.1,1946.7307692307693,0.0579791351359938,0.9158438220859846,0.2
C0023891,"Liver Cirrhosis, Alcoholic",0.25,0.0,7599.3125,0.0034659272701548878,0.6775846060999954,0.15
C0917796,"Optic Atrophy, Hereditary, Leber",0.8,0.15,2293.8571428571427,0.022615338412438946,0.9195121385136703,0.7
C0020649,Hypotension,0.42666666666666664,0.016666666666666666,3590.1509433962265,0.0037276081808398807,0.8338568018353175,0.03333333333333333
C0019569,Hirschsprung Disease,0.3,0.0,5864.0,0.0022719563199447104,0.7278971550563883,0.1
C0087012,"Ataxia, Spinocerebellar",0.35,0.0,5478.133333333333,0.0009957869722809467,0.7585228855259494,0.0
C0018843,Heat Stroke,0.7,0.5,1387.0,0.23716745061511474,0.9572545834300301,0.7
C0013386,"Dyskinesia, Drug-Induced",0.3,0.0,8593.066666666668,0.0009389231702015839,0.6208337201745427,0.0
C0020445,"Hypercholesterolemia, Familial",0.5,0.0,4143.8125,0.002307437560653853,0.7823290469337542,0.0
C1112705,Nuclear non-senile cataract,0.25,0.1,3687.5833333333335,0.005532440986317852,0.8022232536551404,0.1
C0007873,Uterine Cervical Neoplasm,0.4833333333333333,0.1,4050.904761904762,0.009860167291932618,0.8195401498266467,0.15
C0036421,Systemic Scleroderma,0.05,0.0,9908.08695652174,0.00044228090704114144,0.5363734868889509,0.0
C0010346,Crohn Disease,0.17638888888888887,0.01111111111111111,8463.48275862069,0.0023982332941007447,0.6078860360710034,0.03611111111111111
C0032927,Precancerous Conditions,0.2785714285714286,0.0,5819.927536231884,0.0026525833534494746,0.7323872903591816,0.02857142857142857
C1861172,Venous Thromboembolism,0.2,0.06666666666666667,10004.225806451614,0.021940161703874854,0.5350943819876738,0.13333333333333333
C1956346,Coronary Artery Disease,0.14523809523809522,0.0,7449.460317460317,0.0013502432843749486,0.6579265199147493,0.0
C0029463,Osteosarcoma,0.325,0.08333333333333333,5896.085714285714,0.023056872632166204,0.7272105287612675,0.175
C0018099,Gout,0.2,0.0,10493.5,0.0003624834192987148,0.5130412586438948,0.0
C0011884,Diabetic Retinopathy,0.0,0.0,6582.625,0.0002909865362979233,0.7190868576203518,0.0
C2609414,Acute kidney injury,0.28095238095238095,0.04523809523809523,5955.169230769231,0.006009810522515618,0.7224076732870703,0.07857142857142857
C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,0.45,0.0,5927.545454545455,0.002426097680260982,0.7413742690058479,0.1
C0023487,Acute Promyelocytic Leukemia,0.3833333333333333,0.0,4660.206896551724,0.0034562131256669834,0.7830763037284777,0.05
C0040128,Thyroid Diseases,0.2,0.1,7755.833333333333,0.014135327560520536,0.6029009050823857,0.1
C1565489,Renal Insufficiency,0.1,0.0,9338.1,0.0004934016855200129,0.5666612521464705,0.0
C0009404,Colorectal Neoplasms,0.2121212121212121,0.03809523809523809,6606.098591549296,0.008645645131363422,0.6909883380144344,0.06168831168831168
C0006625,Cachexia,0.1,0.0,9426.7,0.0007100797774870673,0.5625516313175848,0.0
C1384666,hearing impairment,0.05,0.0,13300.057142857142,0.0003437452992416164,0.37342757798221976,0.0
C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",0.65,0.0,4360.923076923077,0.006119514969103459,0.8394982361678427,0.25
C1876165,Copper-Overload Cirrhosis,0.35,0.0,4839.545454545455,0.001833932950227358,0.7861900120672051,0.1
C0020672,"Hypothermia, natural",0.3,0.0,6393.916666666667,0.000717614789635375,0.7193548387096775,0.0
C1136249,"Mental Retardation, X-Linked",0.25,0.0,9021.111111111111,0.0027964858742620773,0.615693625516505,0.1
C0038454,Cerebrovascular accident,0.4166666666666667,0.03333333333333333,6142.243243243243,0.006418887007543334,0.7194758751548946,0.10833333333333332
C0019284,Diaphragmatic Hernia,0.3,0.0,5877.3,0.002411883091196475,0.7269687921178603,0.05
C0282612,Prostatic Intraepithelial Neoplasias,0.7,0.1,1915.090909090909,0.1052600245319079,0.9035992759676968,0.2
C0033975,Psychotic Disorders,0.2,0.0,5505.0,0.0012944822393470283,0.7764066852367688,0.0
C0000786,Spontaneous abortion,0.2481818181818182,0.019090909090909092,6841.495238095238,0.003963883447926574,0.6817066643500076,0.046363636363636364
C0001624,Adrenal Gland Neoplasms,0.5,0.1,2400.090909090909,0.10317407703243538,0.8786317645966768,0.2
C0035258,Restless Legs Syndrome,0.0,0.0,9848.833333333334,0.00024221698423945368,0.5430451796513697,0.0
C1142166,Brugada Syndrome (disorder),0.2,0.0,8071.0,0.0008871809038048109,0.619608207223099,0.0
C0030319,Panic Disorder,0.0,0.0,9575.375,0.00021200389983589037,0.5556928395749223,0.0
C0032580,Adenomatous Polyposis Coli,0.2222222222222222,0.0,7140.0,0.003528185690488234,0.6686931501763504,0.1111111111111111
C0038644,Sudden infant death syndrome,0.2,0.0,6399.5,0.0022226253200025013,0.6988860524483639,0.1
C0003469,Anxiety Disorders,0.025,0.0,9438.941176470587,0.00038187538222338505,0.5577275859932784,0.0
C0018772,"Hearing Loss, Partial",0.05,0.0,11221.363636363636,0.0002397347681511414,0.48605525888089157,0.0
C0001418,Adenocarcinoma,0.34818181818181815,0.038181818181818185,4023.9622641509436,0.013893108348085433,0.8119229237034933,0.09545454545454546
C0008625,Chromosome Aberrations,0.2,0.0,8520.6,0.0006154303943149872,0.5611433478785629,0.0
C0027643,"Neoplasm Recurrence, Local",0.4,0.06666666666666667,5050.666666666667,0.014225930104077794,0.7569366398860663,0.13333333333333333
C0011854,"Diabetes Mellitus, Insulin-Dependent",0.21428571428571427,0.0,7148.169014084507,0.0025745067030877953,0.6702648568503079,0.04285714285714286
C0023434,Chronic Lymphocytic Leukemia,0.20000000000000004,0.02,5839.591836734694,0.021669847369953622,0.7243038636786312,0.04
C0034951,Refractive Errors,0.2,0.0,8481.333333333334,0.0007305518929539303,0.6187172106411625,0.0
C0019196,Hepatitis C,0.0,0.0,9048.933333333332,0.00021062009418941903,0.5209126357812645,0.0
C1261502,Finding of Mean Corpuscular Hemoglobin,0.1,0.0,9251.533333333333,0.000399102809879307,0.6163981988673289,0.0
C0025500,Mesothelioma,0.33999999999999997,0.05,5806.195121951219,0.0189014722158151,0.7275976017847183,0.05
C0242379,Malignant neoplasm of lung,0.25,0.0,7288.875,0.0011224422285967533,0.60717933243582,0.05
C0042900,Vitiligo,0.19999999999999998,0.0,8971.90322580645,0.0006131765385314276,0.5911978537582459,0.0
C3875321,Inflammatory dermatosis,0.05,0.0,11071.529411764706,0.00035105942683363156,0.46529332961637937,0.0
C0162809,Kallmann Syndrome,0.1,0.0,10999.25,0.0006808696446851814,0.4893578492826299,0.0
C0023794,Lipoidosis,0.2,0.0,8165.1578947368425,0.0009189985646967157,0.625860107716594,0.0
C0011849,Diabetes Mellitus,0.26666666666666666,0.0,6985.892857142857,0.0014346814486852735,0.681349187917073,0.0
C0013421,Dystonia,0.05,0.0,9738.384615384615,0.00030402866047003405,0.5357500928332714,0.0
C0016059,Fibrosis,0.375,0.0,4824.45,0.0028077004575185398,0.7759004508063392,0.05
C0013080,Down Syndrome,0.1388888888888889,0.01111111111111111,9630.125,0.012465288115651358,0.5513800485635443,0.02222222222222222
C0020443,Hypercholesterolemia,0.1,0.0,8284.761904761905,0.0008851869449226434,0.6186362369985141,0.0
C0041948,Uremia,0.55,0.0,3198.705882352941,0.0019259744705970635,0.8670183379758589,0.0
C1168401,Squamous cell carcinoma of the head and neck,0.3,0.1,4645.5,0.021567948547011214,0.7789184043096642,0.1
C0026603,Motion Sickness,0.1,0.0,9768.0,0.0004818636160960219,0.5634382397994708,0.0
C0020456,Hyperglycemia,0.25,0.0,6600.3,0.0029671725882636922,0.6936063518595904,0.15
C0009241,Cognition Disorders,0.0,0.0,11436.130434782608,0.00019510763192071237,0.47701386953964275,0.0
C0024305,"Lymphoma, Non-Hodgkin",0.2333333333333333,0.0,7719.909090909091,0.000820359851528061,0.6434575497252534,0.0
C0030305,Pancreatitis,0.0,0.0,7159.85,0.0003172620472145825,0.6676243209360636,0.0
C3495498,"Cardiomyopathy, Familial Hypertrophic, 1 (disorder)",0.5,0.0,4407.7,0.0012581234368956324,0.7954842901564023,0.0
C0752347,Lewy Body Disease,0.35,0.0,4594.263157894737,0.003143950664374963,0.797290834803603,0.1
