Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
6147,7514,,0,1256,
16388,23450,,0,489,
6153,7520,,0,233,
2059,2534,,0,410,
12307,115572,,0,63,
20,25,,0,389,
2069,2547,,0,285,
4119,5080,,0,156,
8220,337879,,0,70,
2084,2563,,1,5,2155.0
4145,5111,,0,390,
51,58,,0,200,
53,60,,0,466,
20536,26985,,0,67,
66,86,,0,155,
14403,20588,,0,13,
5814,7110,,0,18,
4171,5144,,1,69,7028.0
1720,2066,,0,64,
2130,2623,,0,109,
18788,27077,,1,23,193.0
4794,5893,,0,58,
95,118,,0,79,
4196,5170,,0,108,
8296,10284,,0,149,
8299,337967,,0,188,
8300,337968,,0,162,
4205,5184,,1,42,9269.0
8303,10291,,0,291,
16744,56704,,0,40,
12405,219899,,0,5,
16404,23468,,0,198,
6267,7704,,0,166,
4233,5214,,0,90,
2071,2549,,0,51,
16535,23613,,0,56,
4463,5499,,0,356,
4253,5241,,0,81,
4256,5245,,0,356,
6512,8110,,0,25,
2212,2720,,1,35,1933.0
168,207,,0,378,
2220,2735,,0,66,
2221,2736,,1,13,4697.0
10418,79583,,0,31,
8372,10376,,0,125,
18613,53615,,0,144,
195,238,,0,98,
8391,10399,,0,286,
4300,5295,,0,307,
4301,5296,,0,144,
1741,2099,,0,789,
4305,5300,,0,309,
14548,151963,,0,18,
6359,7846,,0,399,
8409,10419,,0,360,
4318,5314,,1,4,7505.0
2278,5929,,0,114,
10472,79648,,0,32,
6378,7874,,0,313,
237,292,,0,335,
3453,4204,,0,66,
8432,10445,,0,145,
4339,5335,,0,279,
250,310,,0,142,
6401,7917,,0,302,
4371,5371,,0,237,
4825,5928,,0,261,
8477,10492,,0,459,
287,351,,0,2132,
2338,2885,,0,1081,
2339,2886,,0,55,
8484,10499,,0,103,
10535,79718,,0,69,
2349,2896,,0,110,
8503,10524,,0,265,
4409,5430,,0,345,
8506,10527,,0,94,
321,392,,0,48,
20809,64129,,0,23,
4426,5449,,1,24,812.0
2382,2932,,0,362,
4431,5454,,0,14,
337,408,,0,314,
338,409,,0,366,
339,410,,0,32,
4442,5468,,0,167,
