Node ID,Protein ID,Protein Name,Disease Node,Degree
287,351,APP,0,2132
425,513,ATP5F1D,0,41
448,539,ATP5PO,0,106
698,834,CASP1,0,63
705,841,CASP8,0,196
860,1016,CDH18,1,7
1108,1327,COX4I1,1,67
1259,1499,CTNNB1,0,395
1361,1629,DBT,0,41
1573,1892,ECHS1,0,98
1620,1956,EGFR,0,926
1777,124460,SNX20,1,9
2115,2597,GAPDH,0,304
2319,2861,GPR37,0,18
2472,3032,HADHB,0,103
2701,3301,DNAJA1,0,175
2703,3303,HSPA1A,0,353
2705,3305,HSPA1L,0,163
2706,3306,HSPA2,0,102
2708,3308,HSPA4,0,366
2712,3312,HSPA8,0,600
2718,3320,HSP90AA1,0,900
2724,3329,HSPD1,0,379
2976,3654,IRAK1,0,155
3284,4001,LMNB1,0,121
3319,4049,LTA,1,18
3335,135138,PACRG,1,19
3425,4170,MCL1,0,75
3561,4343,MOV10,0,1178
3734,4615,MYD88,0,70
3816,4705,NDUFA10,0,89
3835,4724,NDUFS4,0,97
4110,5071,PRKN,1,426
4477,5515,PPP2CA,0,262
4627,5687,PSMA6,0,175
4628,5688,PSMA7,0,134
4633,5693,PSMB5,0,117
4780,5879,RAC1,0,269
5034,6208,RPS14,0,263
5243,203068,TUBB,0,361
5413,6648,SOD2,0,114
5523,6774,STAT3,0,292
5620,6885,MAP3K7,0,183
5679,6950,TCP1,0,289
5800,7096,TLR1,1,9
5803,7099,TLR4,0,45
5835,7132,TNFRSF1A,0,219
5865,7168,TPM1,0,142
5867,7170,TPM3,0,151
5868,7171,TPM4,0,92
5880,7184,HSP90B1,0,171
5882,7186,TRAF2,0,509
5885,7189,TRAF6,0,552
5893,7203,CCT3,0,241
5949,7277,TUBA4A,0,215
5953,7283,TUBG1,0,255
5981,7316,UBC,0,1647
6068,7415,VCP,0,610
6069,7416,VDAC1,0,227
6070,7417,VDAC2,0,191
6071,7419,VDAC3,0,166
6081,7431,VIM,0,391
6359,7846,TUBA1A,0,399
6792,8517,IKBKG,0,465
7010,8767,RIPK2,1,92
7019,8778,SIGLEC5,1,5
7111,8880,FUBP1,0,119
7340,9173,IL1RL1,1,15
7456,9319,TRIP13,0,166
8023,9966,TNFSF15,1,2
8287,10273,STUB1,0,258
8467,10482,NXF1,0,1153
8549,10576,CCT2,0,217
8876,10981,RAB32,1,21
9158,11331,PHB2,0,325
10262,144811,LACC1,1,28
11754,81793,TLR10,0,11
11780,114609,TIRAP,0,49
11933,7097,TLR2,1,28
12527,50514,DEC1,1,33
12805,149233,IL23R,1,5
14642,283234,CCDC88B,1,42
15663,120892,LRRK2,0,154
15741,55509,BATF3,1,26
16045,55847,CISD1,0,30
17064,220988,HNRNPA3,0,190
17712,113457,TUBA3D,0,50
21061,64581,CLEC7A,0,39
