Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1,2,A2M,0,105,
12291,729230,CCR2,0,11,
4100,5058,PAK1,0,161,
4097,5054,SERPINE1,0,39,
6153,7520,XRCC5,0,233,
2059,2534,FYN,0,410,
6156,7525,YES1,0,156,
4110,5071,PRKN,0,426,
6160,7529,YWHAB,0,398,
4440,5465,PPARA,1,83,2004.0
6162,7531,YWHAE,0,426,
6147,7514,XPO1,0,1256,
6164,7533,YWHAH,0,343,
2069,2547,XRCC6,0,285,
6166,7535,ZAP70,0,71,
6168,7538,ZFP36,1,71,1376.0
30,35,ACADS,0,38,
4129,5093,PCBP1,0,192,
35,40,ASIC2,1,6,13164.0
36,41,ASIC1,1,11,1567.0
5525,6776,STAT5A,0,106,
1373,1644,DDC,0,33,
4144,5110,PCMT1,0,115,
4145,5111,PCNA,0,390,
53,60,ACTB,0,466,
2057,2532,ACKR1,0,8,
20539,6354,CCL7,0,22,
65,81,ACTN4,0,153,
2115,2597,GAPDH,0,304,
16453,23521,RPL13A,0,273,
10316,101930400,,0,7,
5521,6772,STAT1,0,225,
2130,2623,GATA1,0,109,
2131,2624,GATA2,0,63,
2132,2625,GATA3,1,42,7212.0
4182,5155,PDGFB,0,27,
4183,5156,PDGFRA,0,65,
8280,10266,RAMP2,0,10,
16473,23542,MAPK8IP2,0,94,
8287,10273,STUB1,0,258,
4795,5894,RAF1,0,209,
4196,5170,PDPK1,0,108,
4199,5174,PDZK1,0,37,
2152,2648,KAT2A,0,135,
1383,1654,DDX3X,0,379,
8300,337968,KRTAP6-3,0,162,
5879,171023,ASXL1,0,19,
8306,10294,DNAJA2,0,114,
6163,7532,YWHAG,0,542,
117,142,PARP1,1,286,36.0
119,221504,ZBTB9,0,55,
4216,5196,PF4,0,13,
20,25,ABL1,0,389,
6267,7704,ZBTB16,0,166,
6165,7534,YWHAZ,0,662,
129,154,ADRB2,0,276,
2411,2962,GTF2F1,0,122,
2181,2683,B4GALT1,0,35,
134,159,ADSS,0,44,
8327,10318,TNIP1,0,124,
8328,10319,LAMC3,0,22,
364,445,ASS1,0,92,
2186,2690,GHR,0,55,
148,177,AGER,1,14,5136.0
16354,23411,SIRT1,0,261,
152,183,AGT,1,27,22.0
154,185,AGTR1,0,42,
4253,5241,PGR,0,81,
4255,5244,ABCB4,1,3,187.0
161,196,AHR,1,49,2180.0
16551,23633,KPNA6,0,81,
2216,2730,GCLM,0,22,
169,208,AKT2,0,129,
174,213,ALB,0,200,
16561,23643,LY96,0,6,
178,217,ALDH2,0,80,
4275,5268,SERPINB5,0,56,
16565,23647,ARFIP2,0,67,
8375,10381,TUBB3,0,121,
2241,2769,GNA15,0,27,
195,238,ALK,0,98,
6341,7818,DAP3,0,140,
8391,10399,RACK1,0,286,
2248,2776,GNAQ,0,89,
6860,8600,TNFSF11,0,43,
4300,5295,PIK3R1,0,307,
4301,5296,PIK3R2,0,144,
16592,56455,,0,67,
4305,5300,PIN1,0,309,
16595,56458,,0,2,
213,267,AMFR,0,113,
4314,5310,PKD1,0,41,
6364,7852,CXCR4,0,51,
2270,2799,GNS,0,40,
2276,2805,GOT1,0,80,
4325,5321,PLA2G4A,0,52,
2280,2810,SFN,0,290,
2599,3184,HNRNPD,0,342,
6378,7874,USP7,0,313,
4333,5329,PLAUR,1,113,2403.0
19837,29110,TBK1,0,152,
4339,5335,PLCG1,0,279,
10487,79664,ICE2,0,39,
4344,5340,PLG,0,68,
8442,10456,HAX1,0,131,
8575,10603,SH2B2,0,26,
2300,2833,CXCR3,1,15,11322.0
12542,2963,GTF2F2,0,92,
8448,10462,CLEC10A,0,25,
16641,23764,MAFF,0,38,
6828,8554,PIAS1,0,191,
5880,7184,HSP90B1,0,171,
4362,5360,PLTP,0,29,
268,329,BIRC2,0,142,
269,330,BIRC3,0,87,
7033,8793,TNFRSF10D,0,47,
274,335,APOA1,1,102,531.0
