Node ID,Protein ID,Protein Name,Disease Node,Degree
21,26,AOC1,0,54
179,218,ALDH3A1,0,54
181,220,ALDH1A3,0,45
182,221,ALDH3B1,0,77
183,222,ALDH3B2,0,48
254,314,AOC2,0,43
287,351,APP,0,2132
719,857,CAV1,0,220
1096,1312,COMT,1,39
1373,1644,DDC,1,33
1388,1660,DHX9,0,529
2592,3176,HNMT,0,14
2803,3440,IFNA2,1,7
3291,4010,LMX1B,1,19
3390,4128,MAOA,1,45
3391,4129,MAOB,0,51
3928,4842,NOS1,1,55
4254,5243,ABCB1,1,31
4394,5409,PNMT,0,11
4524,5566,PRKACA,0,420
4525,5567,PRKACB,0,217
4526,5568,PRKACG,0,158
4534,5578,PRKCA,0,395
4535,5579,PRKCB,0,202
4536,5580,PRKCD,0,234
4537,5581,PRKCE,0,175
4538,5582,PRKCG,0,155
4539,5583,PRKCH,0,121
4540,5584,PRKCI,0,179
4544,5588,PRKCQ,0,138
4546,5590,PRKCZ,0,229
4916,6045,RNF2,0,756
5560,6817,SULT1A1,0,55
5561,6818,SULT1A3,0,16
5589,6853,SYN1,0,66
5909,7225,TRPC6,1,17
6139,7504,XK,1,19
6201,6799,SULT1A2,0,15
6895,8639,AOC3,0,47
14963,54487,DGCR8,1,64
21518,5443,POMC,1,23
