Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,ABL1,0,389
117,142,PARP1,0,286
168,207,AKT1,0,378
169,208,AKT2,0,129
256,317,APAF1,0,26
268,329,BIRC2,0,142
269,330,BIRC3,0,87
270,331,XIAP,0,164
271,332,BIRC5,0,44
274,335,APOA1,1,102
287,351,APP,0,2132
290,355,FAS,0,121
301,367,AR,0,301
325,396,ARHGDIA,0,100
482,581,BAX,0,86
496,596,BCL2,0,136
498,598,BCL2L1,0,112
523,633,BGN,0,17
527,637,BID,0,62
531,641,BLM,0,100
561,672,BRCA1,0,609
593,712,C1QA,0,30
672,805,CALM2,0,174
688,824,CAPN2,0,62
690,826,CAPNS1,0,63
700,836,CASP3,1,183
701,837,CASP4,0,59
703,839,CASP6,0,51
704,840,CASP7,0,86
705,841,CASP8,1,196
706,842,CASP9,1,60
707,843,CASP10,0,49
711,847,CAT,1,66
719,857,CAV1,0,220
828,984,CDK11B,0,44
842,998,CDC42,0,305
843,999,CDH1,0,135
892,1051,CEBPB,0,123
972,1147,CHUK,0,219
1004,1191,CLU,0,123
1065,1280,COL2A1,1,45
1158,1385,CREB1,0,198
1159,1386,ATF2,0,247
1180,1410,CRYAB,0,115
1197,1432,MAPK14,0,329
1221,1457,CSNK2A1,0,615
1259,1499,CTNNB1,0,395
1273,1514,CTSL,0,45
1362,1630,DCC,0,43
1365,1634,DCN,0,37
1369,1639,DCTN1,0,254
1570,1889,ECE1,0,27
1605,1938,EEF2,0,292
1622,1958,EGR1,0,57
1653,1994,ELAVL1,0,1866
1687,2033,EP300,0,547
1751,2113,ETS1,0,127
1943,2335,FN1,0,792
2059,2534,FYN,0,410
2333,2876,GPX1,0,34
2334,2877,GPX2,0,23
2335,2878,GPX3,0,21
2336,2879,GPX4,0,53
2386,2936,GSR,1,44
2446,3002,GZMB,0,45
2599,3184,HNRNPD,0,342
2695,3295,HSD17B4,0,72
2714,3315,HSPB1,0,435
2724,3329,HSPD1,0,379
2727,3336,HSPE1,0,137
2817,3458,IFNG,0,11
2881,3551,IKBKB,0,224
2898,3569,IL6,1,14
2901,3572,IL6ST,0,45
2905,3576,CXCL8,1,22
2918,3589,IL11,1,4
2938,3611,ILK,0,254
2956,3630,INS,1,35
3037,3718,JAK3,0,94
3043,3725,JUN,0,408
3134,3827,KNG1,1,46
3150,3848,KRT1,0,111
3174,3875,KRT18,0,143
3232,3939,LDHA,0,167
3308,4036,LRP2,0,58
3336,4067,LYN,0,269
3397,4137,MAPT,0,135
3426,4171,MCM2,0,918
3470,4224,MEP1A,0,23
3517,4292,MLH1,0,198
3522,4297,KMT2A,0,113
3844,4734,NEDD4,0,317
3875,796,CALCA,1,11
3972,4898,NRDC,0,60
3986,4914,NTRK1,0,1965
3995,4924,NUCB1,0,33
3996,4925,NUCB2,0,25
4062,835,CASP2,0,46
4070,5020,OXT,1,6
4095,5052,PRDX1,0,154
4510,5550,PREP,0,30
4541,5585,PKN1,0,116
4546,5590,PRKCZ,0,229
4550,5594,MAPK1,0,402
4551,5595,MAPK3,0,349
4553,5597,MAPK6,0,282
4555,5599,MAPK8,0,256
4557,5601,MAPK9,0,204
4558,5602,MAPK10,0,107
4560,5604,MAP2K1,0,115
4561,5605,MAP2K2,0,58
4564,5608,MAP2K6,1,39
4566,5610,EIF2AK2,0,121
4609,5663,PSEN1,0,137
4610,5664,PSEN2,0,80
4664,5728,PTEN,0,246
4677,5743,PTGS2,1,47
4761,5860,QDPR,0,33
4780,5879,RAC1,0,269
4818,5921,RASA1,0,97
4822,5925,RB1,0,257
4859,5970,RELA,0,419
4916,6045,RNF2,0,756
5022,6195,RPS6KA1,0,115
5233,6449,SGTA,0,207
5321,6548,SLC9A1,1,43
5322,6549,SLC9A2,1,11
5323,6550,SLC9A3,1,14
5432,6667,SP1,0,441
5452,6696,SPP1,0,97
5464,6709,SPTAN1,0,197
5469,6714,SRC,0,525
5477,6722,SRF,0,111
5521,6772,STAT1,0,225
5523,6774,STAT3,0,292
5527,6778,STAT6,1,80
5598,6863,TAC1,1,12
5620,6885,MAP3K7,0,183
5712,7001,PRDX2,0,118
5764,7057,THBS1,0,54
5828,7124,TNF,1,142
5832,7128,TNFAIP3,0,88
5835,7132,TNFRSF1A,0,219
5855,7157,TP53,0,1001
5881,7185,TRAF1,0,306
5882,7186,TRAF2,0,509
5885,7189,TRAF6,0,552
5981,7316,UBC,0,1647
6005,7341,SUMO1,0,258
6068,7415,VCP,0,610
6081,7431,VIM,0,391
6082,7432,VIP,1,15
6094,7448,VTN,0,99
6267,7704,ZBTB16,0,166
6401,7917,BAG6,0,302
6622,8301,PICALM,0,100
6719,8428,STK24,0,84
6792,8517,IKBKG,0,465
6874,8615,USO1,0,73
6968,8717,TRADD,0,92
6986,8737,RIPK1,0,100
6992,8743,TNFSF10,0,21
7013,8772,FADD,0,87
7037,8797,TNFRSF10A,0,32
7073,8837,CFLAR,0,65
7109,8878,SQSTM1,0,246
7165,8945,BTRC,0,353
7208,9020,MAP3K14,0,154
7303,9131,AIFM1,0,92
7355,9191,DEDD,0,36
7560,9448,MAP4K4,0,69
7619,9516,LITAF,0,43
7890,9817,KEAP1,0,134
8028,9971,NR1H4,0,30
8034,9978,RBX1,0,195
8053,10000,AKT3,0,76
8068,10017,BCL2L10,0,16
