Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
4100,5058,,0,161,
6153,7520,,0,233,
4110,5071,,0,426,
12749,50855,,0,72,
15377,55030,,0,12,
6162,7531,,0,426,
20,25,,0,389,
6165,7534,,0,662,
5142,6341,,1,5,8780.0
17943,58533,,0,62,
20505,653361,,0,49,
1882,2260,,0,79,
12838,83737,,0,162,
19495,75141,,0,8,
1576,5777,,0,123,
5469,6714,,0,525,
15920,22948,,0,173,
561,672,,0,609,
3123,3815,,0,75,
52,59,,1,95,7457.0
53,60,,0,466,
13368,51560,,0,29,
6068,7415,,0,610,
59,70,,0,65,
2115,2597,,0,304,
3141,3837,,0,340,
70,90,,0,121,
71,91,,0,51,
73,93,,0,35,
74,94,,0,22,
1719,2065,,0,87,
4450,5478,,0,116,
1620,1956,,0,926,
6741,8454,,0,763,
8794,338567,,0,2,
1115,1340,,1,38,8049.0
5725,7015,,1,88,168.0
8287,10273,,0,258,
16481,23551,,0,22,
5224,6440,,1,24,2694.0
2500,3065,,0,611,
2160,73341,,0,4,
5747,7040,,0,110,
5748,7041,,0,43,
1653,1994,,0,1866,
5750,7043,,1,19,153.0
5753,7046,,1,321,30.0
5755,7048,,1,112,27.0
5756,7049,,0,24,
2069,2547,,0,285,
1665,2006,,0,25,
1159,1386,,0,247,
1160,1387,,0,400,
138,163,,0,127,
18967,27316,,0,235,
17039,57120,,0,102,
1680,2023,,0,361,
3729,4609,,0,583,
2708,3308,,0,366,
7317,9146,,0,355,
7705,9618,,0,152,
2712,3312,,0,600,
3225,3932,,0,256,
2714,3315,,0,435,
5275,6498,,0,116,
21148,64750,,0,187,
669,801,,0,524,
2718,3320,,0,900,
2721,3324,,0,86,
20251,30011,,0,292,
168,207,,0,378,
682,818,,0,101,
4551,5595,,0,349,
18092,22868,,1,16,11208.0
1197,1432,,0,329,
3248,3958,,0,189,
1822,2192,,0,75,
1718,2064,,0,201,
16055,23089,,0,37,
4795,5894,,0,209,
195,238,,0,98,
4300,5295,,0,307,
1741,2099,,0,789,
4301,5296,,0,144,
5841,7138,,0,73,
729,867,,0,276,
5855,7157,,0,1001,
9447,1490,,0,16,
5865,7168,,0,142,
6378,7874,,0,313,
807,960,,0,100,
8940,11059,,0,95,
8941,11060,,0,124,
1679,2022,,0,20,
4849,5957,,0,11,
4339,5335,,0,279,
5365,6597,,0,269,
5368,6601,,0,188,
5247,6464,,0,277,
18172,26051,,0,14,
5885,7189,,0,552,
3043,3725,,0,408,
3844,4734,,0,317,
3336,4067,,0,269,
8867,10971,,0,464,
4371,5371,,0,237,
3801,4690,,0,267,
3352,4086,,0,186,
3353,4087,,0,394,
3354,4088,,1,417,822.0
3355,4089,,0,302,
3358,4092,,0,96,
287,351,,0,2132,
2338,2885,,0,1081,
17699,116844,,0,5,
21284,130497,,0,4,
1830,2200,,1,24,8.0
9511,83942,,0,18,
18728,26986,,0,504,
2524,3091,,0,182,
301,367,,0,301,
5892,100506658,,0,33,
1335,1601,,0,106,
5432,6667,,0,441,
5945,7273,,0,76,
7482,9351,,0,67,
3295,4015,,1,16,440.0
316,387,,0,185,
13121,51285,,0,13,
8002,9943,,0,40,
1350,1616,,0,218,
8467,10482,,0,1153,
842,998,,0,305,
7500,9372,,0,52,
9038,11171,,0,103,
5967,7297,,0,94,
8016,9958,,0,155,
8163,10131,,0,117,
1365,1634,,0,37,
5466,6711,,0,147,
6491,8076,,1,4,94.0
4956,6117,,0,494,
861,1017,,0,892,
4958,6119,,0,399,
863,1019,,0,203,
19808,29079,,0,368,
3426,4171,,0,918,
17255,57443,,0,7,
2418,2969,,0,149,
7571,9459,,0,47,
3561,4343,,0,1178,
891,1050,,0,132,
1939,2331,,0,7,
1920,2309,,0,81,
1259,1499,,0,395,
6532,66894,,0,5,
8070,10019,,1,18,7357.0
1927,2316,,0,359,
3978,4904,,0,412,
1687,2033,,0,547,
3469,4223,,0,687,
5521,6772,,0,225,
1427,1727,,1,35,10673.0
3934,4851,,0,211,
8089,10048,,0,141,
7066,8829,,0,41,
5274,6497,,0,123,
6049,7392,,0,48,
4957,6118,,0,471,
5981,7316,,0,1647,
7592,7042,,1,26,139.0
7083,8848,,0,171,
2989,3667,,0,122,
12019,114990,,0,78,
1460,1763,,1,16,2091.0
8629,10664,,0,53,
4534,5578,,0,395,
12225,23682,,0,8,
4548,5592,,1,65,2996.0
7109,8878,,0,246,
4550,5594,,0,402,
3745,4627,,0,343,
5452,6696,,0,97,
15818,55611,,0,94,
4555,5599,,0,256,
972,1147,,0,219,
4557,5601,,0,204,
1831,2201,,0,17,
13048,51204,,1,21,10107.0
3747,4629,,1,49,5.0
2382,2932,,0,362,
7517,9392,,0,19,
3036,3717,,1,136,851.0
18400,26397,,0,6,
3408,4149,,0,154,
4859,5970,,0,419,
11236,57154,,0,390,
3045,3727,,0,54,
6630,8312,,0,85,
9703,72433,,0,5,
8169,10138,,0,52,
1004,1191,,0,123,
3767,4653,,0,46,
5620,6885,,0,183,
3324,4054,,0,14,
3754,4638,,1,62,1125.0
