Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
561,672,,0,609,
1587,1909,,0,24,
15412,69253,,0,60,
3653,4512,,1,44,9.0
3654,4513,,1,69,16.0
3655,4514,,1,25,1.0
10315,374291,,0,75,
3148,3845,,0,80,
1108,1327,,0,67,
1109,1329,,0,70,
3671,4535,,1,83,25.0
3672,4536,,0,63,
9828,51295,,0,112,
3674,4538,,1,48,20.0
3675,4539,,0,54,
3676,4540,,1,30,15.0
3677,4541,,1,56,35.0
18020,25861,,1,16,12077.0
20101,29796,,0,80,
2715,3316,,0,123,
12956,51103,,0,39,
20763,64072,,0,6,
8871,10975,,0,73,
4780,5879,,0,269,
3763,4647,,1,16,330.0
16159,55967,,0,86,
3267,3981,,0,135,
21193,64805,,0,57,
7890,9817,,0,134,
1750,2110,,0,65,
3805,4694,,0,60,
3806,4695,,0,110,
3807,4696,,0,61,
3808,4697,,0,107,
3809,4698,,0,72,
3811,4700,,0,62,
3812,4701,,0,119,
3813,4702,,0,80,
3815,4704,,0,97,
3816,4705,,0,89,
3817,4706,,0,87,
3818,4707,,0,58,
3819,4708,,0,58,
3820,4709,,0,58,
3821,4710,,0,79,
3822,4711,,0,75,
3823,4712,,0,67,
3824,4713,,0,75,
3825,4714,,0,92,
3826,4715,,0,95,
3827,4716,,0,77,
3828,4717,,0,52,
3829,4718,,0,59,
3830,4719,,0,114,
3831,4720,,0,90,
3833,4722,,0,106,
3834,4723,,0,108,
3835,4724,,0,97,
3836,4725,,0,80,
5885,7189,,0,552,
3839,4728,,0,89,
3840,4729,,0,86,
3841,4731,,0,79,
6404,7920,,0,34,
18696,124637,,0,32,
1290,1537,,0,146,
20238,29993,,0,69,
3355,4089,,0,302,
12933,51079,,0,94,
2338,2885,,0,1081,
5412,6647,,0,199,
5413,6648,,0,114,
5414,6649,,0,49,
8497,10518,,1,2,931.0
5432,6667,,0,441,
13135,51300,,0,55,
7504,9377,,0,66,
4966,6128,,0,408,
18796,27089,,0,134,
19331,126328,,0,64,
3469,4223,,0,687,
6040,7381,,0,111,
6041,7384,,0,120,
6042,7385,,0,193,
6043,7386,,0,132,
6045,7388,,0,92,
6054,7399,,1,4,4015.0
15004,54539,,0,67,
2475,3035,,1,120,6099.0
8119,10083,,1,17,8055.0
5564,6821,,0,80,
11202,15194,,0,79,
3659,4519,,1,73,37.0
3408,4149,,0,154,
8676,10730,,0,38,
3837,4726,,0,85,
