Node ID,Protein ID,Protein Name,Disease Node,Degree
151,182,JAG1,1,12
1158,1385,CREB1,0,198
1169,1397,CRIP2,0,22
1244,1482,NKX2-5,1,28
1336,1602,DACH1,0,31
1449,1749,DLX5,0,20
1653,1994,ELAVL1,0,1866
1687,2033,EP300,0,547
1765,2130,EWSR1,0,698
1884,2262,GPC5,1,2
1908,2296,FOXC1,1,47
1914,2303,FOXC2,1,39
1915,2304,FOXE1,0,78
2133,2626,GATA4,1,36
2134,2627,GATA6,1,16
2197,2702,GJA5,1,7
2500,3065,HDAC1,0,611
2501,3066,HDAC2,0,387
2588,3172,HNF4A,0,106
2630,3219,HOXB9,0,81
2640,3229,HOXC13,0,17
2649,3239,HOXD13,0,43
2772,3397,ID1,0,51
2773,3398,ID2,0,74
2774,3399,ID3,0,59
2832,134553,C5orf24,0,9
3039,3720,JARID2,0,20
3353,4087,SMAD2,0,394
3354,4088,SMAD3,0,417
3355,4089,SMAD4,0,302
4312,5308,PITX2,0,55
4428,5451,POU2F1,0,107
4443,5469,MED1,0,124
4479,5518,PPP2R1A,0,298
4481,5520,PPP2R2A,0,86
4524,5566,PRKACA,0,420
4550,5594,MAPK1,0,402
4551,5595,MAPK3,0,349
5112,6304,SATB1,0,51
5432,6667,SP1,0,441
5477,6722,SRF,0,111
5523,6774,STAT3,0,292
5643,6910,TBX5,0,10
5661,6929,TCF3,0,208
5668,6938,TCF12,0,104
5733,7024,TFCP2,0,132
6006,7342,UBP1,0,25
6057,7403,KDM6A,0,28
6060,7407,VARS,0,88
6702,8399,PLA2G10,0,53
6752,8467,SMARCA5,0,215
6884,6899,TBX1,1,2
7066,8829,NRP1,1,41
7151,8928,FOXH1,1,97
7574,9464,HAND2,1,19
7605,9500,MAGED1,0,177
8233,10212,DDX39A,0,84
8364,10365,KLF2,0,10
8368,10370,CITED2,1,22
8775,10865,ARID5A,0,116
8918,11030,RBPMS,0,240
11020,51621,KLF13,0,14
11294,375791,CYSRT1,0,568
13061,83987,CCDC8,0,547
14004,85293,KRTAP3-3,0,92
16263,23314,SATB2,0,36
16357,23414,ZFPM2,1,18
16850,56893,UBQLN4,0,193
17694,6299,SALL1,0,20
19728,140628,GATA5,1,8
