Node ID,Protein ID,Protein Name,Disease Node,Degree
5,9,NAT1,1,6
21,26,AOC1,0,54
75,95,ACY1,0,31
254,314,AOC2,0,43
301,367,AR,0,301
723,861,RUNX1,0,102
757,904,CCNT1,0,93
861,1017,CDK2,0,892
865,1021,CDK6,1,160
873,1029,CDKN2A,0,183
934,1107,CHD3,0,190
1160,1387,CREBBP,0,400
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1224,1460,CSNK2B,0,305
1259,1499,CTNNB1,0,395
1373,1644,DDC,0,33
1378,1649,DDIT3,0,85
1620,1956,EGFR,0,926
1653,1994,ELAVL1,0,1866
1688,2034,EPAS1,1,116
1721,2067,ERCC1,1,30
1765,2130,EWSR1,0,698
1833,2203,FBP1,0,37
2069,2547,XRCC6,0,285
2338,2885,GRB2,0,1081
2393,2944,GSTM1,1,10
2399,2950,GSTP1,1,69
2401,2952,GSTT1,1,5
2414,2965,GTF2H1,0,93
2500,3065,HDAC1,0,611
2501,3066,HDAC2,0,387
2718,3320,HSP90AA1,0,900
3043,3725,JUN,0,408
3137,3832,KIF11,0,133
3240,200558,APLF,0,35
3267,3981,LIG4,0,135
3390,4128,MAOA,0,45
3391,4129,MAOB,0,51
3408,4149,MAX,0,154
3426,4171,MCM2,0,918
3446,4193,MDM2,0,470
3464,4217,MAP3K5,0,103
3522,4297,KMT2A,1,113
3525,4300,MLLT3,0,49
3729,4609,MYC,0,583
3986,4914,NTRK1,0,1965
4027,4968,OGG1,1,10
4409,5430,POLR2A,0,345
4534,5578,PRKCA,0,395
4547,5591,PRKDC,0,312
5363,6595,SMARCA2,0,147
5366,6598,SMARCB1,0,173
5367,6599,SMARCC1,0,203
5368,6601,SMARCC2,0,188
5428,6663,SOX10,0,39
5432,6667,SP1,0,441
5560,6817,SULT1A1,1,55
5561,6818,SULT1A3,0,16
5562,6819,SULT1C2,0,11
5613,6878,TAF6,0,85
5618,6883,TAF12,0,89
5641,6908,TBP,0,243
5655,6923,ELOB,0,123
5691,6623,SNCG,0,34
5855,7157,TP53,0,1001
5870,7173,TPO,0,5
5981,7316,UBC,0,1647
6005,7341,SUMO1,0,258
6081,7431,VIM,0,391
6141,7507,XPA,0,39
6142,7508,XPC,1,53
6151,7518,XRCC4,1,45
6201,6799,SULT1A2,1,15
6378,7874,USP7,0,313
6655,8339,HIST1H2BG,0,244
6666,8350,HIST1H3A,0,309
6895,8639,AOC3,0,47
8144,10111,RAD50,0,119
8287,10273,STUB1,0,258
8290,10277,UBE4B,0,79
8492,10513,APPBP2,0,156
9171,11344,TWF2,0,53
10107,79026,AHNAK,0,98
13255,51441,YTHDF2,0,39
13355,51547,SIRT7,0,666
14601,283150,FOXR1,0,41
14894,54386,TERF2IP,0,162
15996,23028,KDM1A,0,374
16354,23411,SIRT1,0,261
18060,25913,POT1,1,215
18085,25942,SIN3A,0,254
18261,26168,SENP3,0,57
19149,4613,MYCN,1,26
19808,29079,MED4,0,368
19879,4869,NPM1,0,746
20151,29883,CNOT7,0,48
