Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
6153,7520,,0,233,
2059,2534,,0,410,
6163,7532,,0,542,
6164,7533,,0,343,
6165,7534,,0,662,
4128,5092,,0,96,
4143,5108,,0,269,
4145,5111,,0,390,
4147,5116,,1,64,843.0
53,60,,0,466,
16444,23512,,0,338,
8254,10236,,0,273,
2115,2597,,0,304,
18507,26574,,0,69,
4795,5894,,0,209,
2409,2960,,0,82,
20,25,,0,389,
4223,5204,,0,185,
21184,64793,,0,41,
137,162,,0,93,
139,164,,0,62,
16529,220213,,0,9,
8344,171024,,0,21,
16550,23632,,0,44,
18613,53615,,0,144,
6326,7798,,0,69,
187,226,,0,141,
4295,5290,,1,82,1735.0
2249,2778,,0,98,
4300,5295,,0,307,
8399,10409,,0,56,
6355,7840,,0,33,
2278,5929,,0,114,
10472,79648,,0,32,
2281,2811,,0,28,
3453,4204,,0,66,
4339,5335,,0,279,
4349,5347,,0,268,
263,324,,0,301,
16663,23790,,0,146,
4376,5378,,0,57,
2330,2873,,0,68,
287,351,,0,2132,
2338,2885,,0,1081,
301,367,,0,301,
12600,17886,,0,192,
8511,10534,,0,112,
12619,17913,,0,134,
334,405,,0,60,
2384,2934,,0,88,
337,408,,0,314,
338,409,,0,366,
6484,8065,,0,482,
4450,5478,,0,116,
356,65970,,0,129,
16741,286077,,0,43,
14695,381644,,0,65,
2408,2959,,0,148,
60,71,,0,187,
4463,5499,,0,356,
4464,5500,,0,253,
4465,5501,,0,308,
8565,10592,,0,84,
18806,27102,,0,11,
16762,155030,,0,177,
4481,5520,,0,86,
389,472,,0,218,
2458,3014,,0,307,
2475,3035,,0,120,
4524,5566,,0,420,
4525,5567,,0,217,
4534,5578,,0,395,
18871,27185,,0,209,
4547,5591,,0,312,
2500,3065,,0,611,
453,545,,1,134,6756.0
4550,5594,,0,402,
4553,5597,,0,282,
6604,6840,,0,134,
8679,10733,,1,67,248.0
5202,6416,,0,60,
10745,145508,,0,278,
4609,5663,,0,137,
4610,5664,,0,80,
6666,8350,,0,309,
6669,8353,,0,240,
532,642,,0,61,
8737,10807,,0,56,
2594,3178,,0,701,
2596,3181,,0,333,
4646,5707,,0,135,
2599,3184,,0,342,
561,672,,0,609,
563,675,,0,90,
8758,10844,,0,86,
568,682,,0,154,
6717,8425,,1,18,2932.0
6720,8431,,0,65,
8779,10869,,0,72,
14925,54443,,0,142,
16975,155348,,0,124,
6737,8450,,1,382,13213.0
6739,8452,,0,1228,
6740,8453,,0,507,
6741,8454,,0,763,
6755,8471,,0,107,
6761,8481,,0,274,
12922,51068,,0,58,
6792,8517,,0,465,
2701,3301,,0,175,
10894,80179,,0,178,
10898,80184,,0,109,
6805,8531,,0,100,
2714,3315,,0,435,
21148,64750,,0,187,
669,801,,0,524,
2718,3320,,0,900,
2501,3066,,0,387,
672,805,,0,174,
2722,3326,,0,543,
8867,10971,,0,464,
4780,5879,,0,269,
8881,10987,,0,828,
4786,5885,,0,268,
694,830,,0,270,
6843,8570,,0,99,
4798,5898,,0,88,
12992,51143,,0,47,
10945,80254,,0,132,
4803,5903,,0,182,
4822,5925,,0,257,
4828,5931,,0,230,
4829,5932,,1,63,251.0
752,898,,0,83,
8945,11064,,0,159,
13043,51199,,0,118,
8954,11073,,0,64,
4859,5970,,0,419,
6910,8655,,0,294,
13061,83987,,0,547,
8968,11091,,0,226,
6923,8668,,0,164,
15133,54751,,0,17,
13099,51259,,0,244,
821,975,,0,219,
827,983,,0,415,
4925,6059,,0,243,
6977,8726,,0,483,
4934,22858,,1,31,656.0
842,998,,0,305,
4956,6117,,0,494,
861,1017,,0,892,
4958,6119,,0,399,
9055,11190,,0,242,
868,1024,,0,137,
4972,6135,,0,384,
13174,51343,,0,135,
2936,3608,,0,451,
13183,84126,,0,44,
899,1058,,0,115,
902,1062,,1,41,2107.0
7053,8815,,0,78,
15247,54888,,1,72,7261.0
13200,51377,,0,219,
19345,126353,,0,75,
7064,8826,,0,284,
17310,90273,,0,45,
934,1107,,0,190,
935,1108,,0,153,
9132,11284,,0,89,
2989,3667,,0,122,
2997,3676,,0,529,
17334,57534,,0,69,
5047,6228,,0,259,
3008,3688,,0,150,
3010,3690,,0,70,
7109,8878,,0,246,
3014,3694,,0,10,
7111,8880,,0,119,
7114,8883,,0,110,
17362,286942,,0,35,
17363,155871,,0,312,
9173,11346,,0,171,
5080,22890,,0,104,
9177,7353,,0,86,
7057,8819,,0,95,
17379,57584,,0,47,
11236,57154,,0,390,
3046,3728,,0,147,
7147,8924,,1,224,1034.0
1004,1191,,0,123,
1022,1213,,0,355,
9222,11461,,0,181,
13322,51514,,0,56,
15375,284403,,0,40,
21537,163786,,0,70,
13355,51547,,0,666,
13356,51548,,0,125,
4957,6118,,0,471,
5180,6386,,0,332,
5188,6396,,0,88,
3142,3838,,0,225,
3150,3848,,0,111,
13393,51594,,1,15,11997.0
3154,3852,,0,74,
16404,23468,,0,198,
3168,3868,,0,99,
15458,55125,,0,72,
11386,259266,,0,47,
7298,9126,,0,144,
5253,399687,,0,183,
1160,1387,,0,400,
7305,9133,,0,34,
5258,6477,,0,179,
7310,9138,,0,42,
1170,1398,,0,377,
13460,51676,,0,38,
3223,3930,,1,48,6333.0
1177,1407,,0,147,
3236,3945,,0,157,
13497,51720,,0,75,
3267,3981,,1,135,1639.0
7373,9212,,0,180,
3283,4000,,0,258,
7380,9219,,0,171,
1238,1475,,0,28,
15595,55274,,0,25,
5363,6595,,1,147,6663.0
19720,159989,,0,79,
3354,4088,,0,417,
19746,28960,,1,42,3373.0
3382,200728,,0,401,
7482,9351,,0,67,
19774,10293,,1,40,10579.0
13631,84675,,0,92,
9547,12235,,0,53,
1359,1627,,0,234,
4664,5728,,0,246,
5464,6709,,0,197,
5469,6714,,0,525,
19808,29079,,0,368,
3426,4171,,0,918,
3428,4173,,0,164,
3429,4174,,0,302,
13671,84733,,0,68,
1384,1655,,0,449,
1388,1660,,0,529,
1392,1665,,0,406,
3446,4193,,0,470,
19837,29110,,0,152,
20710,63967,,0,35,
3461,4214,,0,242,
13710,84790,,0,175,
5521,6772,,0,225,
19879,4869,,0,746,
7601,9496,,1,2,14036.0
15807,22832,,0,140,
7635,9533,,0,261,
1523,1832,,1,114,1189.0
5620,6885,,0,183,
3574,4361,,0,130,
1527,1836,,1,8,3293.0
15956,55755,,0,63,
15872,22897,,0,79,
17324,57521,,0,88,
15893,22919,,0,177,
1575,1894,,0,158,
7721,9636,,0,194,
15926,55722,,0,93,
1591,1915,,0,613,
6068,7415,,0,610,
7740,9656,,0,196,
7741,9657,,0,213,
5045,6224,,0,259,
7746,9662,,0,170,
1612,1947,,1,34,158.0
1613,1948,,0,74,
1620,1956,,0,926,
15963,22994,,0,105,
15964,22995,,1,109,384.0
1640,1978,,0,58,
13939,150684,,0,63,
15990,23022,,0,49,
7809,9730,,0,101,
3722,4602,,0,93,
1680,2023,,0,361,
3729,4609,,0,583,
1687,2033,,0,547,
5787,7082,,0,140,
7838,9761,,0,22,
16031,55832,,0,700,
3745,4627,,0,343,
16034,55835,,0,151,
18085,25942,,0,254,
16043,23077,,0,56,
5747,7040,,0,110,
5818,170954,,0,105,
3772,4659,,0,102,
5836,7133,,0,127,
1741,2099,,0,789,
3794,4683,,0,88,
7893,9820,,0,649,
3801,4690,,0,267,
3802,4691,,0,438,
5855,7157,,0,1001,
5856,7158,,0,175,
16098,121441,,0,145,
14051,85379,,0,36,
1765,2130,,0,698,
5865,7168,,0,142,
5868,7171,,0,92,
18165,26043,,0,100,
7926,9857,,0,63,
5882,7186,,0,509,
3848,4738,,0,325,
1807,2175,,0,87,
1809,2177,,0,74,
7958,9894,,0,44,
5922,7247,,0,49,
3884,4790,,0,277,
5944,7272,,0,71,
5945,7273,,0,76,
5953,7283,,0,255,
5954,7284,,0,243,
13284,51474,,0,202,
5981,7316,,0,1647,
5988,7323,,0,229,
3948,4867,,0,86,
3950,70405,,0,144,
16241,23291,,0,403,
10107,79026,,0,98,
2709,3309,,0,517,
1925,2314,,0,79,
1927,2316,,1,359,344.0
1928,2317,,1,114,1083.0
16271,23322,,0,151,
3986,4914,,0,1965,
6035,7375,,0,88,
1943,2335,,0,792,
6064,7411,,0,68,
6065,7412,,0,446,
16308,23363,,0,619,
8130,10096,,0,98,
8131,10097,,0,159,
4770,5869,,0,59,
8144,10111,,0,119,
20434,128866,,0,120,
8173,10142,,0,103,
8176,10146,,0,133,
4083,5036,,0,123,
16374,23435,,0,319,
2042,2512,,0,50,
6141,7507,,0,39,
