Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
6147,7514,XPO1,0,1256,
4100,5058,PAK1,0,161,
16389,23451,SF3B1,0,446,
4102,5062,PAK2,0,154,
3819,4708,NDUFB2,0,58,
6153,7520,XRCC5,0,233,
2059,2534,FYN,0,410,
14,19,ABCA1,1,54,185.0
6159,7528,YY1,0,172,
2064,2539,G6PD,0,77,
17,22,ABCB7,0,25,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
2069,2547,XRCC6,0,285,
2070,2548,GAA,1,32,196.0
687,823,CAPN1,0,110,
4129,5093,PCBP1,0,192,
7515,140462,ASB9,0,35,
8232,10211,FLOT1,0,121,
4140,5105,PCK1,0,98,
16431,23499,MACF1,0,74,
51,58,ACTA1,1,200,1369.0
53,60,ACTB,0,466,
60,71,ACTG1,0,187,
2112,2593,GAMT,0,12,
65,81,ACTN4,0,153,
2115,2597,GAPDH,0,304,
68,88,ACTN2,0,105,
16453,23521,RPL13A,0,273,
4171,5144,PDE4D,0,69,
355,433,ASGR2,0,95,
4181,5154,PDGFA,0,24,
4182,5155,PDGFB,0,27,
8548,10575,CCT4,0,188,
4188,5162,PDHB,0,67,
4189,5163,PDK1,0,52,
8287,10273,STUB1,0,258,
6160,7529,YWHAB,0,398,
4196,5170,PDPK1,0,108,
2152,2648,KAT2A,0,135,
15036,54585,LZTFL1,0,28,
1383,1654,DDX3X,0,379,
8306,10294,DNAJA2,0,114,
4115,5076,PAX2,0,25,
2166,2665,GDI2,0,61,
2168,2667,GDI2P1,0,3,
4218,5198,PFAS,0,75,
6267,7704,ZBTB16,0,166,
4223,5204,PFDN5,0,185,
129,154,ADRB2,0,276,
130,155,ADRB3,1,10,2995.0
138,163,AP2B1,0,127,
4235,5216,PFN1,0,81,
8333,10325,RRAGB,0,28,
152,183,AGT,1,27,10525.0
155,186,AGTR2,1,12,278.0
4256,5245,PHB,0,356,
161,196,AHR,1,49,998.0
2210,2717,GLA,1,18,89.0
4259,5250,SLC25A3,0,311,
168,207,AKT1,0,378,
8372,10376,TUBA1B,0,125,
187,226,ALDOA,0,141,
10429,79595,SAP130,0,51,
2245,2773,GNAI3,0,114,
2248,2776,GNAQ,0,89,
2249,2778,GNAS,1,98,263.0
8567,10594,PRPF8,0,294,
2253,2782,GNB1,0,105,
2254,2783,GNB2,0,119,
4305,5300,PIN1,0,309,
6359,7846,TUBA1A,0,399,
4314,5310,PKD1,0,41,
4319,5315,PKM,0,194,
21148,64750,SMURF2,0,187,
19836,29109,FHOD1,0,42,
9828,51295,ECSIT,0,112,
242,302,ANXA2,0,200,
723,861,RUNX1,0,102,
4342,5338,PLD2,0,54,
8440,10454,TAB1,0,172,
4352,5350,PLN,1,37,687.0
6401,7917,BAG6,0,302,
16647,23770,FKBP8,0,104,
18696,124637,CYB5D1,0,32,
274,335,APOA1,0,102,
4371,5371,PML,0,237,
4143,5108,PCM1,0,269,
8477,10492,SYNCRIP,0,459,
287,351,APP,0,2132,
10529,79711,IPO4,0,121,
2338,2885,GRB2,0,1081,
18728,26986,PABPC1,0,504,
301,367,AR,0,301,
8500,10521,DDX17,0,290,
8503,10524,KAT5,0,265,
2361,2908,NR3C1,0,242,
3807,4696,NDUFA3,0,61,
2382,2932,GSK3B,0,362,
2384,2934,GSN,0,88,
12625,116224,FAM122A,0,19,
8531,10558,SPTLC1,0,32,
4439,5464,PPA1,0,33,
16729,56681,SAR1A,0,27,
1765,2130,EWSR1,0,698,
4450,5478,PPIA,0,116,
18787,27076,LYPD3,0,114,
356,65970,,0,129,
8549,10576,CCT2,0,217,
20839,64175,P3H1,0,73,
16744,56704,JPH1,0,40,
8553,10580,SORBS1,0,46,
