Disease ID,Disease Name,Recall-at-25,Ranks,Mean Average Precision,Nodes,AUROC,Recall-at-100
C0151878,Prolonged QT interval,0.0,3813.4117647058824,7.89162532230081e-05,3820.0,0.5,0.0
C4024996,Aplasia/Hypoplasia of the lungs,0.0,4166.692307692308,6.0337533191168777e-05,4171.461538461538,0.5,0.0
C0016506,Foot Deformities,0.0,7200.866666666667,0.00013934045517882029,7213.366666666667,0.5,0.0
C0011853,"Diabetes Mellitus, Experimental",0.0,4145.626168224299,0.0004985853312971147,4192.7663551401865,0.5,0.0
C0020555,Hypertrichosis,0.0,5978.545454545455,0.0001021484952528296,5987.409090909091,0.5,0.0
C0233514,Abnormal behavior,0.0,5324.549019607844,0.0002370867048761357,5346.490196078431,0.5,0.0
C0022658,Kidney Diseases,0.0,6270.072727272727,0.0005126293223972412,6318.572727272727,0.5,0.0
C4025662,Abnormality of the ulna,0.0,3503.8,4.640801930573604e-05,3507.3,0.5,0.0
C0266617,Congenital anomaly of face,0.0,4475.19298245614,0.00026504555711060385,4499.824561403509,0.5,0.0
C3887611,Restlessness,0.0,5930.785714285715,6.498156648788272e-05,5936.0,0.5,0.05
C0018818,Ventricular Septal Defects,0.0,6645.410256410257,0.0005454108632753061,6697.051282051282,0.5,0.0
C0426817,Short ribs,0.0,5712.551724137931,0.00013468994888131896,5724.586206896552,0.5,0.0
C0424711,Orbital separation diminished,0.0,7706.434782608696,0.00010679597935782237,7715.739130434783,0.5,0.0
C0019572,Hirsutism,0.0,6109.851063829788,0.0002184548351212256,6129.978723404255,0.5,0.045
C1848736,Distal amyotrophy,0.0,7906.333333333333,0.0002370867048761357,7928.274509803921,0.5,0.0
C0018991,Hemiplegia,0.0,5843.153846153846,0.00045302242655200956,3395.3076923076924,0.7362676383215744,0.0
C2674608,Feeding difficulties in infancy,0.0,6276.554913294798,0.0008083616507234262,6353.398843930636,0.5,0.0058823529411764705
C0009171,Cocaine Abuse,0.0,4803.0625,7.427092644376604e-05,4809.1875,0.5,0.0
C0030297,Pancreatic Neoplasm,0.0,4952.395348837209,0.0004003793753597446,4990.081395348837,0.5,0.0
C0700078,Decreased tendon reflex,0.0,7059.4672131147545,0.0005688384751515785,7113.360655737705,0.5,0.0
C0262655,Recurrent urinary tract infection,0.0,7512.791666666667,0.00011144389502420297,7522.541666666667,0.5,0.0
C0024301,"Lymphoma, Follicular",0.05,5010.222222222223,0.0033360091927082947,4902.222222222223,0.7617310460095641,0.05
