Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,,0,354,
1,2,,1,105,12666.0
8195,10165,,0,96,
3205,3909,,0,23,
6828,8554,,0,191,
2059,2534,,0,410,
6156,7525,,0,156,
4110,5071,,0,426,
6159,7528,,0,172,
6160,7529,,0,398,
6162,7531,,0,426,
8211,10188,,0,94,
20,25,,0,389,
6165,7534,,0,662,
8217,10196,,0,45,
26,31,,0,84,
687,823,,0,110,
4129,5093,,0,192,
2395,2946,,1,8,278.0
6180,6720,,0,72,
683,819,,0,37,
8234,10213,,0,120,
18475,26523,,0,79,
690,826,,0,63,
4145,5111,,0,390,
51,58,,0,200,
52,59,,0,95,
53,60,,0,466,
479,578,,0,36,
6153,7520,,0,233,
16444,23512,,0,338,
10304,79365,,0,40,
65,81,,0,153,
2115,2597,,0,304,
7521,9397,,0,23,
6904,8648,,0,122,
2128,2621,,1,8,1471.0
2131,2624,,0,63,
4183,5156,,0,65,
16473,23542,,0,94,
3208,3912,,0,39,
10332,56926,,0,26,
2458,3014,,0,307,
8287,10273,,0,258,
2144,2639,,0,38,
2064,2539,,1,77,8700.0
4196,5170,,0,108,
2149,2645,,0,29,
2152,2648,,0,135,
105,128,,0,42,
18543,387082,,0,80,
8306,10294,,0,114,
6163,7532,,0,542,
117,142,,0,286,
6267,7704,,0,166,
2172,2671,,1,21,13048.0
2069,2547,,0,285,
129,154,,0,276,
8323,10314,,0,20,
132,157,,0,14,
4460,5495,,0,61,
138,163,,0,127,
7165,8945,,0,353,
482,581,,1,86,3386.0
15043,54600,,1,1,8868.0
20629,149428,,0,16,
152,183,,0,27,
1732,2081,,0,31,
154,185,,0,42,
16031,55832,,0,700,
8218,10197,,0,195,
10399,56950,,0,36,
4256,5245,,0,356,
4259,5250,,0,311,
10407,284161,,0,27,
168,207,,0,378,
169,208,,0,129,
18604,26762,,1,2,13929.0
174,213,,1,200,702.0
7197,8996,,0,42,
1736,2091,,0,387,
6737,8450,,0,382,
16564,23646,,0,27,
8053,10000,,0,76,
16568,23650,,0,105,
8377,10383,,0,154,
6331,7804,,0,39,
8860,10963,,0,162,
2242,2770,,0,107,
2243,2771,,0,209,
8389,10397,,0,110,
8390,10398,,0,30,
4300,5295,,0,307,
4301,5296,,0,144,
2254,2783,,0,119,
19149,4613,,0,26,
4304,136371,,0,27,
4305,5300,,0,309,
210,259,,1,20,1193.0
6359,7846,,0,399,
6622,8301,,0,100,
8409,10419,,0,360,
7986,9924,,0,343,
6364,7852,,0,51,
8413,10423,,0,28,
2270,2799,,0,40,
4319,5315,,0,194,
2276,2805,,0,80,
2278,5929,,0,114,
2280,2810,,0,290,
2599,3184,,0,342,
6378,7874,,0,313,
236,291,,0,68,
237,292,,0,335,
2287,2817,,0,16,
4339,5335,,0,279,
4340,5336,,0,126,
4343,5339,,0,105,
8440,10454,,0,172,
250,310,,0,142,
8443,10457,,1,5,13493.0
4349,5347,,0,268,
3830,4719,,0,114,
15061,197131,,0,67,
256,317,,0,26,
16641,23764,,0,38,
7851,9775,,0,451,
263,324,,0,301,
18967,27316,,0,235,
267,328,,0,111,
268,329,,0,142,
269,330,,0,87,
270,331,,0,164,
4367,5366,,0,14,
274,335,,0,102,
4371,5371,,0,237,
2327,2869,,0,183,
8473,10488,,0,283,
2330,2873,,0,68,
284,348,,0,70,
286,350,,0,36,
287,351,,0,2132,
6147,7514,,0,1256,
12577,50618,,0,94,
290,355,,0,121,
2339,2886,,0,55,
8484,10499,,0,103,
12584,50628,,0,273,
3848,4738,,0,325,
8492,10513,,0,156,
301,367,,0,301,
14645,283238,,1,1,3853.0
8671,10724,,0,34,
8503,10524,,0,265,
8504,10525,,0,80,
6196,7572,,0,81,
14654,152185,,0,157,
20533,30836,,0,29,
8517,10540,,0,117,
8519,10542,,0,54,
8467,10482,,0,1153,
4425,5447,,0,38,
7930,9861,,0,122,
18764,27040,,0,58,
2381,2931,,0,95,
2382,2932,,1,362,347.0
335,406,,0,38,
2384,2934,,0,88,
337,408,,0,314,
338,409,,0,366,
12109,6659,,0,27,
6484,8065,,0,482,
1422,1718,,0,20,
3878,4780,,1,82,180.0
3762,4646,,0,89,
4440,5465,,0,83,
4442,5468,,1,167,101.0
4443,5469,,0,124,
3353,4087,,0,394,
2397,2948,,0,16,
8131,10097,,0,159,
2399,2950,,1,69,555.0
18784,92609,,0,89,
8547,10574,,0,189,
8548,10575,,0,188,
8549,10576,,0,217,
363,444,,0,43,
364,445,,0,92,
4463,5499,,0,356,
4465,5501,,0,308,
1427,1727,,0,35,
4468,5504,,0,56,
6522,55968,,0,74,
8571,10598,,0,167,
4477,5515,,0,262,
18814,27113,,0,8,
4479,5518,,0,298,
385,467,,0,63,
389,472,,0,218,
4486,5525,,0,47,
20871,6503,,0,20,
4488,5527,,0,43,
393,476,,0,160,
8586,10614,,0,64,
8589,10617,,0,67,
4498,5537,,0,61,
403,488,,0,84,
405,490,,0,46,
8602,10632,,0,68,
751,896,,0,60,
413,498,,0,213,
2463,3020,,0,131,
4512,5552,,0,43,
418,506,,1,158,17737.0
8611,10642,,0,256,
4516,5557,,0,37,
421,509,,0,194,
4520,5562,,0,181,
4521,5563,,0,171,
427,515,,0,100,
4524,5566,,0,420,
4525,5567,,0,217,
4526,5568,,0,158,
12719,50813,,0,82,
2480,3040,,0,42,
4530,5573,,0,123,
13043,51199,,0,118,
4534,5578,,0,395,
4535,5579,,0,202,
4536,5580,,0,234,
4537,5581,,0,175,
4538,5582,,0,155,
4539,5583,,0,121,
4540,5584,,0,179,
2493,3054,,0,121,
2494,3055,,0,144,
4543,5587,,0,63,
4544,5588,,0,138,
6560,8202,,0,134,
4546,5590,,0,229,
4547,5591,,0,312,
2500,3065,,0,611,
453,545,,0,134,
4550,5594,,0,402,
4551,5595,,0,349,
4553,5597,,0,282,
4554,5598,,0,111,
4555,5599,,0,256,
4556,5600,,0,93,
4557,5601,,0,204,
8654,10694,,0,181,
4560,5604,,0,115,
4561,5605,,0,58,
16850,56893,,0,193,
469,567,,1,36,1916.0
4566,5610,,0,121,
2519,3084,,0,96,
472,571,,0,51,
18852,27161,,0,140,
474,573,,0,82,
16859,56902,,0,62,
6906,8650,,0,58,
18910,27246,,0,43,
4575,5621,,0,90,
8674,10728,,0,110,
2531,3099,,0,61,
2534,3105,,0,104,
2536,3107,,0,115,
19879,4869,,0,746,
289,354,,0,25,
495,595,,1,112,1239.0
496,596,,0,136,
2472,3032,,0,103,
498,598,,0,112,
499,599,,0,25,
6910,8655,,0,294,
4598,5650,,0,16,
503,604,,0,158,
2555,3133,,0,57,
6655,8339,,0,244,
4609,5663,,0,137,
6659,8343,,0,27,
516,624,,1,22,19456.0
6662,8346,,0,31,
6663,8347,,0,38,
6666,8350,,0,309,
523,633,,0,17,
4622,5682,,0,275,
4623,5683,,0,152,
4624,5684,,0,301,
4625,5685,,0,119,
530,640,,0,77,
531,641,,0,100,
4628,5688,,0,134,
2581,3163,,0,58,
2582,3164,,0,134,
4631,5691,,0,110,
537,648,,0,399,
2586,3170,,0,26,
4635,5695,,0,97,
2588,3172,,0,106,
10781,80012,,0,30,
15020,54557,,0,182,
13061,83987,,0,547,
4640,5700,,0,147,
4641,5701,,0,162,
4642,5702,,0,190,
4643,5704,,0,124,
4644,5705,,0,202,
549,660,,0,32,
12838,83737,,0,162,
4647,5708,,0,250,
4648,5709,,0,180,
4649,5710,,0,202,
4651,5713,,0,121,
4652,5714,,0,97,
434,22931,,0,21,
4655,5717,,0,147,
4656,5718,,0,107,
561,672,,0,609,
4662,5725,,0,161,
4664,5728,,0,246,
574,688,,0,62,
8768,10856,,0,367,
4677,5743,,0,47,
6907,8651,,0,76,
4681,5747,,0,200,
12875,51013,,0,64,
6732,8445,,0,60,
2488,3048,,1,12,9794.0
6738,8451,,0,383,
4691,5764,,0,107,
6740,8453,,0,507,
12885,51024,,0,27,
4694,5770,,0,142,
12729,83596,,0,8,
601,720,,0,23,
2831,3480,,0,93,
8797,10891,,0,75,
4704,5781,,0,175,
6755,8471,,0,107,
8806,10902,,0,46,
4711,5788,,0,84,
16933,56993,,0,52,
626,752,,0,74,
2835,3484,,1,14,247.0
4725,5802,,0,44,
8822,10920,,0,55,
6779,8503,,0,137,
637,5481,,0,53,
6977,8726,,0,483,
2837,3486,,0,33,
14978,54507,,0,258,
4744,5829,,0,151,
4745,5830,,0,100,
10891,80176,,0,22,
2701,3301,,0,175,
2703,3303,,1,353,2585.0
2704,3304,,0,91,
2705,3305,,0,163,
2706,3306,,0,102,
659,790,,0,131,
21140,22887,,0,18,
2709,3309,,0,517,
2710,3310,,0,81,
2453,3009,,0,61,
15001,54536,,0,30,
2714,3315,,0,435,
2715,3316,,0,123,
21148,64750,,0,187,
4765,5864,,0,45,
2718,3320,,0,900,
2501,3066,,0,387,
672,805,,0,174,
2721,3324,,0,86,
8866,10970,,0,85,
8867,10971,,0,464,
676,811,,0,158,
677,813,,0,119,
679,815,,0,167,
2728,3337,,0,105,
8875,10980,,0,321,
4780,5879,,0,269,
685,821,,0,208,
3155,3853,,0,63,
8879,10985,,0,234,
8881,10987,,0,828,
4786,5885,,0,268,
8883,10989,,0,271,
15028,54575,,0,43,
11038,1408,,0,182,
9920,51330,,1,9,249.0
698,834,,0,63,
700,836,,0,183,
19135,93185,,0,189,
705,841,,0,196,
8898,11009,,0,27,
