Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1,2,A2M,0,105,
8195,10165,SLC25A13,0,96,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
8198,10169,SERF2,0,27,
6828,8554,PIAS1,0,191,
13,18,ABAT,1,46,618.0
14,19,ABCA1,0,54,
13656,84708,LNX1,0,497,
8211,10188,TNK2,0,94,
20,25,ABL1,0,389,
21,26,AOC1,0,54,
8214,10193,RNF41,0,64,
18277,26206,SPAG8,0,89,
25,30,ACAA1,0,54,
26,31,ACACA,0,84,
29,34,ACADM,0,88,
30,35,ACADS,0,38,
31,36,ACADSB,1,47,58.0
8224,10203,CALCRL,0,7,
33,38,ACAT1,0,80,
8227,10206,TRIM13,0,25,
8228,10207,PATJ,0,76,
6,10,NAT2,0,24,
16422,56257,MEPCE,0,186,
8231,10210,TOPORS,0,58,
41,47,ACLY,0,74,
8234,10213,PSMD14,0,120,
44,50,ACO2,0,36,
45,51,ACOX1,0,51,
46,52,ACP1,0,48,
16431,23499,MACF1,0,74,
51,58,ACTA1,0,200,
52,59,ACTA2,0,95,
53,60,ACTB,0,466,
59,70,ACTC1,0,65,
60,71,ACTG1,0,187,
16445,23513,SCRIB,0,60,
8254,10236,HNRNPR,0,273,
8256,10238,DCAF7,0,62,
65,81,ACTN4,0,153,
66,86,ACTL6A,0,155,
67,87,ACTN1,0,164,
68,88,ACTN2,0,105,
16453,23521,RPL13A,0,273,
8267,10250,SRRM1,0,277,
1378,1649,DDIT3,0,85,
8270,10253,SPRY2,0,130,
79,100,ADA,1,32,19965.0
16464,23532,PRAME,0,42,
16465,23533,PIK3R5,0,11,
82,103,ADAR,0,75,
85,107,ADCY1,0,26,
86,108,ADCY2,0,27,
87,109,ADCY3,0,33,
8280,10266,RAMP2,0,10,
16473,23542,MAPK8IP2,0,94,
90,113,ADCY7,0,28,
91,114,ADCY8,0,28,
92,115,ADCY9,0,33,
8287,10273,STUB1,0,258,
8290,10277,UBE4B,0,79,
8292,337959,KRTAP13-2,0,83,
101,124,ADH1A,0,26,
102,125,ADH1B,0,31,
103,126,ADH1C,0,30,
8296,10284,SAP18,0,149,
105,128,ADH5,0,42,
106,130,ADH6,0,30,
107,131,ADH7,0,26,
8300,337968,KRTAP6-3,0,162,
109,133,ADM,1,10,14201.0
110,134,ADORA1,0,11,
8304,337972,KRTAP19-5,0,83,
8305,337973,KRTAP19-6,0,67,
8307,10295,BCKDK,1,21,20133.0
117,142,PARP1,0,286,
118,143,PARP4,0,9,
16404,23468,CBX5,0,198,
