Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
6147,7514,XPO1,0,1256,
5766,7059,THBS3,0,66,
16530,23607,CD2AP,0,118,
7961,9897,WASHC5,1,24,5320.0
3352,4086,SMAD1,0,186,
3353,4087,SMAD2,0,394,
3354,4088,SMAD3,0,417,
15261,54903,MKS1,1,64,1526.0
158,190,NR0B1,1,16,2449.0
7584,9475,ROCK2,0,44,
6180,6720,SREBF1,0,72,
5254,6472,SHMT2,0,455,
16241,23291,FBXW11,0,403,
10661,79867,TCTN2,0,211,
2222,2737,GLI3,1,29,450.0
15025,9095,TBX19,1,12,1119.0
7348,9183,ZW10,0,47,
6174,7545,ZIC1,0,62,
4534,5578,PRKCA,0,395,
6068,7415,VCP,0,610,
4155,5127,CDK16,0,46,
17343,57545,CC2D2A,0,35,
863,1019,CDK4,0,203,
4934,22858,ICK,1,31,4455.0
3533,4311,MME,0,157,
3283,4000,LMNA,1,258,265.0
4822,5925,RB1,0,257,
8283,10269,ZMPSTE24,1,29,9626.0
4956,6117,RPA1,0,494,
861,1017,CDK2,0,892,
5855,7157,TP53,0,1001,
865,1021,CDK6,0,160,
866,1022,CDK7,0,138,
827,983,CDK1,0,415,
872,1028,CDKN1C,1,22,5979.0
6378,7874,USP7,0,313,
10987,1583,CYP11A1,1,5,2680.0
3986,4914,NTRK1,0,1965,
7147,8924,HERC2,0,224,
4209,5189,PEX1,1,11,2823.0
4859,5970,RELA,0,419,
2044,2516,NR5A1,0,51,
5273,6496,SIX3,1,8,13001.0
