Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
1546,1856,,0,141,
8211,10188,,0,94,
1285,1528,,1,25,474.0
6180,6720,,0,72,
5981,7316,,0,1647,
561,672,,0,609,
16444,23512,,0,338,
8256,10238,,0,62,
3141,3837,,0,340,
2133,2626,,1,36,13965.0
5207,6421,,0,234,
1653,1994,,0,1866,
2684,3284,,1,5,1.0
6275,23132,,0,44,
7301,9129,,0,281,
1160,1387,,0,400,
16523,23598,,0,90,
2703,3303,,0,353,
1680,2023,,0,361,
659,790,,0,131,
1687,2033,,0,547,
2712,3312,,0,600,
2715,3316,,0,123,
669,801,,0,524,
2718,3320,,0,900,
672,805,,0,174,
2721,3324,,0,86,
2722,3326,,0,543,
8867,10971,,0,464,
7851,9775,,0,451,
6828,8554,,0,191,
4795,5894,,0,209,
13512,51741,,1,327,4451.0
16073,23111,,0,40,
1741,2099,,0,789,
722,860,,0,63,
5855,7157,,0,1001,
10987,1583,,1,5,70.0
1779,2146,,0,284,
5365,6597,,0,269,
5367,6599,,0,203,
6904,8648,,0,122,
5882,7186,,0,509,
5372,6605,,0,168,
768,916,,0,38,
6403,7919,,0,225,
18181,26060,,0,75,
1294,1543,,0,92,
1295,1544,,0,30,
3353,4087,,0,394,
3354,4088,,0,417,
7455,9318,,0,125,
2338,2885,,0,1081,
3880,4782,,0,42,
1321,1585,,0,10,
1322,1586,,1,37,60.0
301,367,,1,301,110.0
5422,6657,,0,351,
9009,11140,,0,311,
5427,6662,,1,30,9.0
21300,55629,,0,23,
8503,10524,,0,265,
5432,6667,,0,441,
2361,2908,,0,242,
5434,6670,,0,98,
8507,10528,,0,256,
18758,27033,,0,53,
4425,5447,,0,38,
2382,2932,,0,362,
4437,5460,,0,68,
3927,4841,,0,193,
4443,5469,,0,124,
5980,7314,,0,256,
5469,6714,,0,525,
866,1022,,0,138,
5994,7329,,0,502,
1388,1660,,0,529,
1902,2289,,0,103,
4463,5499,,0,356,
5490,6736,,1,24,1164.0
3446,4193,,0,470,
4988,6156,,0,238,
1259,1499,,0,395,
3461,4214,,1,242,2020.0
1927,2316,,0,359,
13200,51377,,0,219,
5523,6774,,0,292,
6561,8204,,0,69,
1444,51341,,0,36,
7077,8841,,0,238,
2470,3030,,0,106,
10152,79084,,0,237,
6057,7403,,0,28,
4524,5566,,0,420,
158,190,,1,16,65.0
2500,3065,,0,611,
2501,3066,,0,387,
4550,5594,,0,402,
4551,5595,,0,349,
4555,5599,,0,256,
5583,6845,,1,24,25.0
760,908,,0,190,
2524,3091,,0,182,
3043,3725,,0,408,
16357,23414,,1,18,641.0
2044,2516,,1,51,43.0
7165,8945,,0,353,
