Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,,0,354,
6145,7511,,0,71,
6147,7514,,0,1256,
16388,23450,,0,489,
16389,23451,,0,446,
6153,7520,,0,233,
11,16,,1,55,12.0
4110,5071,,0,426,
2064,2539,,0,77,
17752,26088,,0,66,
6162,7531,,0,426,
6163,7532,,0,542,
20,25,,0,389,
6165,7534,,0,662,
8217,10196,,0,45,
18458,59271,,0,35,
8221,10200,,0,42,
18464,26509,,0,32,
4129,5093,,0,192,
4130,5094,,0,197,
1371,1642,,0,382,
18469,26517,,0,72,
16422,56257,,0,186,
689,825,,0,14,
8232,10211,,0,121,
13845,112464,,0,62,
10286,24144,,0,382,
4145,5111,,0,390,
51,58,,1,200,140.0
52,59,,0,95,
53,60,,0,466,
59,70,,0,65,
16444,23512,,0,338,
8254,10236,,0,273,
65,81,,0,153,
2115,2597,,0,304,
68,88,,0,105,
69,89,,0,59,
16456,56292,,0,37,
8267,10250,,0,277,
2124,2617,,1,99,7139.0
8270,10253,,0,130,
8271,10254,,0,74,
18513,26580,,1,58,6333.0
14,19,,1,54,1929.0
2137,2631,,0,50,
16474,23543,,0,110,
5818,170954,,0,105,
8287,10273,,0,258,
6160,7529,,0,398,
2406,2957,,0,73,
8296,10284,,0,149,
8300,337968,,0,162,
8301,10289,,0,171,
18543,387082,,0,80,
20592,30968,,0,122,
1384,1655,,0,449,
2165,2664,,0,76,
2166,2665,,0,61,
4215,5195,,0,74,
6164,7533,,0,343,
2171,2670,,0,110,
4220,5201,,0,104,
2174,2673,,0,79,
2069,2547,,0,285,
129,154,,0,276,
136,161,,0,64,
4235,5216,,0,81,
16527,23603,,0,103,
482,581,,0,86,
16530,23607,,0,118,
4803,5903,,0,182,
2715,3316,,0,123,
2200,2705,,1,24,4519.0
4250,5236,,0,62,
159,191,,0,85,
4256,5245,,0,356,
4257,136319,,0,41,
4259,5250,,0,311,
168,207,,0,378,
174,213,,0,200,
6322,7791,,0,97,
6326,7798,,0,69,
8375,10381,,0,121,
16568,23650,,0,105,
8377,10383,,0,154,
12479,7135,,0,17,
10433,79600,,0,104,
18332,26270,,0,622,
8389,10397,,1,110,1488.0
16058,55860,,0,31,
213,267,,0,113,
8409,10419,,0,360,
4314,5310,,0,41,
219,273,,0,55,
