Node ID,Protein ID,Protein Name,Disease Node,Degree
53,60,ACTB,0,466
65,81,ACTN4,0,153
168,207,AKT1,0,378
237,292,SLC25A5,0,335
238,293,SLC25A6,0,207
287,351,APP,0,2132
307,374,AREG,0,15
338,409,ARRB2,0,366
393,476,ATP1A1,0,160
403,488,ATP2A2,0,84
679,815,CAMK2A,0,167
682,818,CAMK2G,0,101
685,821,CANX,0,208
705,841,CASP8,0,196
719,857,CAV1,0,220
729,867,CBL,0,276
760,908,CCT6A,0,190
772,920,CD4,0,125
807,960,CD44,0,100
827,983,CDK1,0,415
865,1021,CDK6,0,160
934,1107,CHD3,0,190
1062,1277,COL1A1,0,56
1063,1278,COL1A2,0,37
1065,1280,COL2A1,0,45
1067,1282,COL4A1,0,37
1069,1284,COL4A2,0,44
1076,1291,COL6A1,0,17
1082,1297,COL9A1,1,9
1158,1385,CREB1,0,198
1159,1386,ATF2,0,247
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1224,1460,CSNK2B,0,305
1259,1499,CTNNB1,0,395
1379,1650,DDOST,0,176
1383,1654,DDX3X,0,379
1546,1856,DVL2,0,141
1604,1937,EEF1G,0,173
1620,1956,EGFR,0,926
1653,1994,ELAVL1,0,1866
1674,2017,CTTN,0,144
1824,2194,FASN,0,115
1927,2316,FLNA,0,359
1943,2335,FN1,0,792
2059,2534,FYN,0,410
2069,2547,XRCC6,0,285
2115,2597,GAPDH,0,304
2243,2771,GNAI2,0,209
2272,2801,GOLGA2,0,455
2338,2885,GRB2,0,1081
2580,3162,HMOX1,1,30
2594,3178,HNRNPA1,0,701
2596,3181,HNRNPA2B1,0,333
2599,3184,HNRNPD,0,342
2601,3187,HNRNPH1,0,359
2604,3190,HNRNPK,0,367
2708,3308,HSPA4,0,366
2709,3309,HSPA5,0,517
2712,3312,HSPA8,0,600
2714,3315,HSPB1,0,435
2718,3320,HSP90AA1,0,900
2722,3326,HSP90AB1,0,543
2724,3329,HSPD1,0,379
2762,3383,ICAM1,1,159
2803,3440,IFNA2,1,7
2814,3454,IFNAR1,0,30
2937,3609,ILF3,0,463
2969,3646,EIF3E,0,169
2989,3667,IRS1,0,122
3004,3683,ITGAL,0,14
3005,3684,ITGAM,0,27
3008,3688,ITGB1,0,150
3035,3716,JAK1,0,116
3043,3725,JUN,0,408
3141,3837,KPNB1,0,340
3225,3932,LCK,0,256
3307,4035,LRP1,0,89
3336,4067,LYN,0,269
3345,6141,RPL18,0,335
3441,4188,MDFI,0,439
3493,4255,MGMT,0,75
3539,4318,MMP9,1,39
3679,4543,MTNR1A,1,29
3802,4691,NCL,0,438
3854,4747,NEFL,0,61
3871,4773,NFATC2,0,55
3919,4831,NME2,0,129
3928,4842,NOS1,0,55
3929,4843,NOS2,1,155
3930,4846,NOS3,0,79
3978,4904,YBX1,0,412
3986,4914,NTRK1,0,1965
4182,5155,PDGFB,1,27
4185,5159,PDGFRB,0,111
4259,5250,SLC25A3,0,311
4314,5310,PKD1,0,41
4315,5311,PKD2,1,41
4343,5339,PLEC,0,105
4534,5578,PRKCA,0,395
4535,5579,PRKCB,0,202
4536,5580,PRKCD,0,234
4537,5581,PRKCE,0,175
4538,5582,PRKCG,0,155
4539,5583,PRKCH,0,121
4540,5584,PRKCI,0,179
4544,5588,PRKCQ,0,138
4546,5590,PRKCZ,0,229
4551,5595,MAPK3,0,349
4622,5682,PSMA1,0,275
4623,5683,PSMA2,0,152
4644,5705,PSMC5,0,202
4647,5708,PSMD2,0,250
4651,5713,PSMD7,0,121
4711,5788,PTPRC,1,84
4780,5879,RAC1,0,269
4805,5906,RAP1A,0,85
4859,5970,RELA,0,419
4964,6125,RPL5,0,282
4966,6128,RPL6,0,408
4967,6129,RPL7,0,365
4968,6130,RPL7A,0,334
4972,6135,RPL11,0,384
4973,6136,RPL12,0,285
4981,6146,RPL22,0,266
4992,6160,RPL31,0,277
5004,6175,RPLP0,0,344
5015,6187,RPS2,0,424
5016,6188,RPS3,0,395
5017,6189,RPS3A,0,395
5018,6191,RPS4X,0,360
5028,6202,RPS8,0,448
5029,6203,RPS9,0,368
5033,6207,RPS13,0,350
5043,6222,RPS18,0,306
5044,6223,RPS19,0,235
5243,203068,TUBB,0,361
5280,6504,SLAMF1,0,65
5296,6520,SLC3A2,0,60
5329,22938,SNW1,0,291
5386,1103,CHAT,1,11
5395,6628,SNRPB,0,317
5400,6634,SNRPD3,0,221
5432,6667,SP1,0,441
5440,6678,SPARC,0,25
5552,6804,STX1A,0,178
5659,6927,HNF1A,0,81
5764,7057,THBS1,0,54
5775,7070,THY1,1,31
5787,7082,TJP1,0,140
5828,7124,TNF,1,142
5832,7128,TNFAIP3,0,88
5836,7133,TNFRSF1B,0,127
5855,7157,TP53,0,1001
5892,100506658,OCLN,1,33
5893,7203,CCT3,0,241
5923,7248,TSC1,0,119
5946,7274,TTPA,1,22
5981,7316,UBC,0,1647
5994,7329,UBE2I,0,502
6036,7376,NR1H2,0,61
6068,7415,VCP,0,610
6071,7419,VDAC3,0,166
6073,7422,VEGFA,1,38
6078,7428,VHL,0,466
6080,7430,EZR,0,176
6081,7431,VIM,1,391
6153,7520,XRCC5,0,233
6162,7531,YWHAE,0,426
6163,7532,YWHAG,0,542
6165,7534,YWHAZ,0,662
6359,7846,TUBA1A,0,399
6611,8287,USP9Y,0,8
6639,8322,FZD4,1,12
6660,8344,HIST1H2BE,0,100
6792,8517,IKBKG,0,465
6836,8563,THOC5,0,184
6917,8662,EIF3B,0,140
6918,8663,EIF3C,0,142
6923,8668,EIF3I,0,164
6968,8717,TRADD,0,92
6977,8726,EED,0,483
7066,8829,NRP1,0,41
7284,9112,MTA1,0,128
7317,9146,HGS,0,355
7480,9349,RPL23,0,396
7496,9368,SLC9A3R1,0,110
7721,9636,ISG15,0,194
7812,9733,SART3,0,241
8160,10128,LRPPRC,0,203
8185,10155,TRIM28,0,256
8306,10294,DNAJA2,0,114
8391,10399,RACK1,0,286
8477,10492,SYNCRIP,0,459
8548,10575,CCT4,0,188
8736,10806,SDCCAG8,1,9
8768,10856,RUVBL2,0,367
8800,10894,LYVE1,0,9
8867,10971,YWHAQ,0,464
8933,11051,NUDT21,0,270
9117,11269,DDX19B,0,172
10091,79005,SCNM1,0,148
10126,79050,NOC4L,0,49
10317,404179,,0,2
11294,375791,CYSRT1,0,568
11469,51762,RAB8B,0,32
12067,147872,CCDC155,0,108
12803,55161,TMEM33,0,81
13587,84617,TUBB6,0,66
14072,3313,HSPA9,0,264
15551,55226,NAT10,0,156
16079,23118,TAB2,0,134
16349,23405,DICER1,0,223
16354,23411,SIRT1,1,261
16762,155030,,0,177
18298,386681,KRTAP10-8,0,393
18332,26270,FBXO6,0,622
18979,27335,EIF3K,0,115
19879,4869,NPM1,0,746
20518,30813,VSX1,1,10
