Node ID,Protein ID,Protein Name,Disease Node,Degree
1,2,A2M,0,105
20,25,ABL1,0,389
38,43,ACHE,1,18
53,60,ACTB,0,466
166,204,AK2,0,51
168,207,AKT1,0,378
174,213,ALB,0,200
242,302,ANXA2,0,200
259,320,APBA1,0,22
261,322,APBB1,0,95
274,335,APOA1,0,102
283,347,APOD,1,31
284,348,APOE,0,70
287,351,APP,1,2132
337,408,ARRB1,0,314
338,409,ARRB2,0,366
413,498,ATP5F1A,0,213
421,509,ATP5F1C,0,194
448,539,ATP5PO,0,106
474,573,BAG1,0,82
496,596,BCL2,1,136
498,598,BCL2L1,0,112
528,638,BIK,0,84
551,662,BNIP1,0,26
553,664,BNIP3,0,54
637,5481,PPID,0,53
676,811,CALR,0,158
679,815,CAMK2A,0,167
680,816,CAMK2B,0,90
681,817,CAMK2D,0,86
682,818,CAMK2G,0,101
688,824,CAPN2,0,62
698,834,CASP1,0,63
700,836,CASP3,0,183
701,837,CASP4,0,59
703,839,CASP6,0,51
704,840,CASP7,0,86
705,841,CASP8,0,196
711,847,CAT,0,66
719,857,CAV1,0,220
827,983,CDK1,0,415
835,991,CDC20,0,161
861,1017,CDK2,0,892
863,1019,CDK4,0,203
864,1020,CDK5,0,163
865,1021,CDK6,0,160
866,1022,CDK7,0,138
869,1025,CDK9,0,247
911,1072,CFL1,0,166
940,1114,CHGB,0,34
977,1153,CIRBP,0,199
1067,1282,COL4A1,0,37
1147,1374,CPT1A,0,57
1158,1385,CREB1,0,198
1180,1410,CRYAB,0,115
1216,1452,CSNK1A1,0,141
1217,1453,CSNK1D,0,88
1221,1457,CSNK2A1,0,615
1250,1488,CTBP2,0,149
1256,1495,CTNNA1,0,90
1259,1499,CTNNB1,0,395
1260,1500,CTNND1,0,62
1420,1716,DGUOK,0,67
1439,1739,DLG1,0,96
1581,1901,S1PR1,0,15
1620,1956,EGFR,0,926
1653,1994,ELAVL1,0,1866
1661,2002,ELK1,0,63
1687,2033,EP300,0,547
1690,2036,EPB41L1,0,54
1691,2037,EPB41L2,0,41
1745,2104,ESRRG,0,48
1751,2113,ETS1,0,127
1765,2130,EWSR1,0,698
1814,2182,ACSL4,0,37
1880,2258,FGF13,0,10
1944,493856,CISD2,0,23
2059,2534,FYN,0,410
2069,2547,XRCC6,0,285
2073,2551,GABPA,0,39
2115,2597,GAPDH,0,304
2171,2670,GFAP,0,110
2287,2817,GPC1,0,16
2338,2885,GRB2,0,1081
2343,2890,GRIA1,1,45
2351,2898,GRIK2,0,25
2381,2931,GSK3A,0,95
2382,2932,GSK3B,0,362
2430,2983,GUCY1B1,0,34
2449,3005,H1F0,0,35
2468,3028,HSD17B10,0,122
2472,3032,HADHB,0,103
2503,3068,HDGF,0,212
2530,3098,HK1,0,62
2567,3146,HMGB1,0,114
2580,3162,HMOX1,1,30
2594,3178,HNRNPA1,0,701
