Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
6145,7511,XPNPEP1,0,71,
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
6153,7520,XRCC5,0,233,
8202,10174,SORBS3,0,156,
11,16,AARS,0,55,
4110,5071,PRKN,0,426,
8207,10179,RBM7,0,64,
20496,653333,FAM86B2,0,16,
13656,84708,LNX1,0,497,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
8213,10190,TXNDC9,0,70,
6166,7535,ZAP70,0,71,
4119,5080,PAX6,0,156,
16408,220082,SPERT,0,109,
2073,2551,GABPA,0,39,
18458,59271,EVA1C,0,35,
18459,124808,CCDC43,0,7,
29,34,ACADM,0,88,
3206,3910,LAMA4,0,28,
33,38,ACAT1,0,80,
34,39,ACAT2,0,67,
9071,11212,PLPBP,0,63,
1030,1234,CCR5,0,49,
16422,56257,MEPCE,0,186,
8233,10212,DDX39A,0,84,
44,50,ACO2,1,36,7101.0
7858,9782,MATR3,0,313,
46,52,ACP1,0,48,
4143,5108,PCM1,0,269,
16435,23503,ZFYVE26,1,37,2724.0
2100,2580,GAK,0,86,
53,60,ACTB,0,466,
20534,30837,SOCS7,0,29,
14394,118881,COMTD1,0,69,
8254,10236,HNRNPR,0,273,
16449,23517,MTREX,0,252,
66,86,ACTL6A,0,155,
67,87,ACTN1,0,164,
8261,10243,GPHN,0,34,
15276,54919,DNAAF5,0,56,
10315,374291,NDUFS7,0,75,
2124,2617,GARS,0,99,
2129,2622,GAS8,0,108,
1379,1650,DDOST,0,176,
8277,10262,SF3B4,0,248,
18893,27229,TUBGCP4,0,96,
7183,1496,CTNNA2,0,14,
3770,4656,MYOG,0,72,
19872,66440,,0,61,
6160,7529,YWHAB,0,398,
4196,5170,PDPK1,0,108,
14353,118812,MORN4,0,23,
8296,10284,SAP18,0,149,
6251,7681,MKRN3,0,160,
10352,79444,BIRC7,0,50,
2408,2959,GTF2B,0,148,
8308,10296,MAEA,0,22,
117,142,PARP1,0,286,
4215,5195,PEX14,0,74,
8312,10300,KATNB1,1,18,3953.0
16404,23468,CBX5,0,198,
2170,2669,GEM,0,113,
12412,2249,FGF4,0,5,
2174,2673,GFPT1,0,79,
4223,5204,PFDN5,0,185,
129,154,ADRB2,0,276,
6276,7726,TRIM26,0,63,
6278,171568,POLR3H,0,22,
12993,51144,HSD17B12,0,43,
8329,10320,IKZF1,0,126,
2186,2690,GHR,0,55,
141,166,AES,0,301,
15144,54764,ZRANB1,0,169,
6168,7538,ZFP36,0,71,
6290,728642,CDK11A,0,51,
2755,3376,IARS,0,109,
6293,7750,ZMYM2,0,82,
16534,23612,PHLDA3,0,98,
16535,23613,ZMYND8,0,56,
8347,10342,TFG,0,175,
16543,23623,RUSC1,0,82,
4256,5245,PHB,0,356,
18594,26747,NUFIP1,0,97,
4259,5250,SLC25A3,0,311,
20646,63875,MRPL17,0,100,
13681,215819,,0,24,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
16554,23636,NUP62,0,140,
172,211,ALAS1,0,69,
2115,2597,GAPDH,0,304,
16558,23640,HSPBP1,0,59,
712,99152,,0,36,
8372,10376,TUBA1B,0,125,
1054,1267,CNP,0,29,
8375,10381,TUBB3,1,121,4933.0
8377,10383,TUBB4B,0,154,
187,226,ALDOA,0,141,
4284,5277,PIGA,1,11,112.0
190,230,ALDOC,0,94,
2242,2770,GNAI1,0,107,
2243,2771,GNAI2,0,209,
8389,10397,NDRG1,0,110,
8391,10399,RACK1,0,286,
10440,79609,VCPKMT,0,14,
3759,4643,MYO1E,0,65,
4300,5295,PIK3R1,0,307,
4301,5296,PIK3R2,1,144,4142.0
4305,5300,PIN1,0,309,
6356,7841,MOGS,1,40,17122.0
6359,7846,TUBA1A,1,399,98.0
6622,8301,PICALM,0,100,
8409,10419,PRMT5,0,360,
4815,5917,RARS,1,62,192.0
4319,5315,PKM,0,194,
2272,2801,GOLGA2,0,455,
4322,5318,PKP2,0,62,
2278,5929,RBBP5,0,114,
6378,7874,USP7,0,313,
6380,7879,RAB7A,0,182,
4333,5329,PLAUR,0,113,
238,293,SLC25A6,0,207,
15509,55183,RIF1,0,160,
241,301,ANXA1,0,169,
242,302,ANXA2,0,200,
4339,5335,PLCG1,0,279,
20725,55596,ZCCHC8,0,129,
4343,5339,PLEC,0,105,
8440,10454,TAB1,0,172,
10489,79666,PLEKHF2,0,127,
250,310,ANXA7,0,142,
7551,9439,MED23,0,177,
16637,23760,PITPNB,0,27,
6399,7915,ALDH5A1,0,55,
21149,64753,CCDC136,0,135,
6401,7917,BAG6,0,302,
6403,7919,DDX39B,0,225,
2962,3636,INPPL1,0,122,
263,324,APC,0,301,
4361,5359,PLSCR1,0,130,
7979,9915,ARNT2,1,72,1460.0
8459,10474,TADA3,0,80,
11236,57154,SMURF1,0,390,
270,331,XIAP,0,164,
8867,10971,YWHAQ,0,464,
8467,10482,NXF1,0,1153,
3146,3842,TNPO1,0,147,
10286,24144,TFIP11,0,382,
729,867,CBL,0,276,
4376,5378,PMS1,0,57,
18713,26959,HBP1,0,32,
2095,429,ASCL1,0,15,
284,348,APOE,0,70,
8477,10492,SYNCRIP,0,459,
287,351,APP,0,2132,
10529,79711,IPO4,0,121,
290,355,FAS,0,121,
8484,10499,NCOA2,0,103,
2942,3615,IMPDH2,0,109,
393,476,ATP1A1,0,160,
10535,79718,TBL1XR1,0,69,
12584,50628,GEMIN4,0,273,
11996,147700,KLC3,0,82,
18731,2218,FKTN,1,2,3381.0
8493,10514,MYBBP1A,0,253,
303,369,ARAF,0,104,
12680,17997,,0,106,
306,373,TRIM23,0,265,
2355,2902,GRIN1,0,67,
308,375,ARF1,0,99,
2359,2906,GRIN2D,0,37,
12600,17886,,0,192,
4409,5430,POLR2A,0,345,
8507,10528,NOP56,0,256,
4413,5434,POLR2E,0,126,
