Node ID,Protein ID,Protein Name,Disease Node,Degree
60,71,ACTG1,0,187
779,928,CD9,1,39
1090,6337,SCNN1A,1,23
1458,1761,DMRT1,1,4
1589,1911,PHC1,1,43
1591,1915,EEF1A1,0,613
1605,1938,EEF2,0,292
1653,1994,ELAVL1,0,1866
1721,2067,ERCC1,1,30
1726,2072,ERCC4,1,105
1765,2130,EWSR1,0,698
1820,2189,FANCG,0,62
2414,2965,GTF2H1,0,93
3123,3815,KIT,0,75
3492,4254,KITLG,1,13
3601,4436,MSH2,0,132
4409,5430,POLR2A,0,345
4437,5460,POU5F1,1,68
4794,5893,RAD52,0,58
4916,6045,RNF2,0,756
4969,6132,RPL8,0,348
4985,6152,RPL24,0,333
4988,6156,RPL30,0,238
4991,6159,RPL29,0,279
4992,6160,RPL31,0,277
5047,6228,RPS23,0,259
5291,6515,SLC2A3,1,5
5380,6613,SUMO2,0,260
5994,7329,UBE2I,0,502
6141,7507,XPA,0,39
6163,7532,YWHAG,0,542
7213,9025,RNF8,0,87
7243,9063,PIAS2,0,204
7669,9573,GDF3,1,2
7937,9869,SETDB1,0,161
8821,10919,EHMT2,0,160
8941,11060,WWP2,0,124
10093,79008,SLX1B,0,53
10708,79923,NANOG,1,8
12838,83737,ITCH,0,162
13479,84464,SLX4,0,172
15932,55729,ATF7IP,1,91
16460,23528,ZNF281,0,56
16994,548593,SLX1A,0,51
17079,57167,SALL4,0,4
17308,155807,,0,97
19852,29128,UHRF1,0,64
20395,128710,SLX4IP,0,27
21237,359787,DPPA3,1,10
