Node ID,Protein ID,Protein Name,Disease Node,Degree
287,351,,0,2132
481,580,,0,282
1022,1213,,0,355
1249,1487,,0,171
1371,1642,,0,382
1549,1859,,1,76
2700,3300,,0,43
3096,3785,,1,8
3354,4088,,0,417
3848,4738,,0,325
3986,4914,,0,1965
4530,5573,,0,123
4730,5813,,1,38
4822,5925,,0,257
5028,6202,,0,448
5126,6323,,1,75
5129,6326,,1,6
5240,6456,,0,80
5981,7316,,0,1647
6068,7415,,0,610
6147,7514,,0,1256
6160,7529,,0,398
6163,7532,,0,542
6529,271,,1,17
6739,8452,,0,1228
6741,8454,,0,763
6817,8543,,0,135
7025,8785,,1,10
7939,9871,,1,28
8537,10564,,1,32
8550,10577,,1,14
9414,51133,,1,26
11084,113246,,1,13
12801,116461,,1,27
13147,84080,,0,177
15055,54617,,1,35
15125,284111,,1,17
15430,55093,,0,307
16275,23327,,0,192
16988,57062,,0,132
18074,25930,,1,40
18433,93627,,1,4
19379,93649,,1,18
19792,127343,,1,94
20251,30011,,0,292
