Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1,2,A2M,0,105,
8195,10165,SLC25A13,0,96,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
7,12,SERPINA3,0,33,
6828,8554,PIAS1,0,191,
8202,10174,SORBS3,0,156,
11,16,AARS,1,55,4409.0
14,19,ABCA1,0,54,
8207,10179,RBM7,0,64,
8208,10180,RBM6,0,23,
13656,84708,LNX1,0,497,
16402,23466,CBX6,0,61,
8211,10188,TNK2,0,94,
20,25,ABL1,0,389,
21,26,AOC1,0,54,
25,30,ACAA1,0,54,
26,31,ACACA,0,84,
29,34,ACADM,0,88,
30,35,ACADS,0,38,
31,36,ACADSB,0,47,
16416,58527,ABRACL,0,5,
33,38,ACAT1,0,80,
34,39,ACAT2,0,67,
8227,10206,TRIM13,0,25,
8228,10207,PATJ,0,76,
16422,56257,MEPCE,0,186,
8231,10210,TOPORS,0,58,
41,47,ACLY,0,74,
16426,23493,HEY2,0,38,
45,51,ACOX1,0,51,
16431,23499,MACF1,0,74,
52,59,ACTA2,0,95,
53,60,ACTB,0,466,
16444,23512,SUZ12,0,338,
8254,10236,HNRNPR,0,273,
8256,10238,DCAF7,0,62,
16449,23517,MTREX,0,252,
67,87,ACTN1,0,164,
68,88,ACTN2,0,105,
16453,23521,RPL13A,0,273,
8264,10247,RIDA,0,25,
8267,10250,SRRM1,0,277,
15551,55226,NAT10,0,156,
16462,23530,NNT,0,47,
8271,10254,STAM2,0,74,
82,103,ADAR,1,75,451.0
8277,10262,SF3B4,0,248,
16473,23542,MAPK8IP2,0,94,
16474,23543,RBFOX2,0,110,
8284,10270,AKAP8,0,69,
8287,10273,STUB1,0,258,
16400,23464,GCAT,0,21,
8290,10277,UBE4B,0,79,
8293,10280,SIGMAR1,1,10,3150.0
8296,10284,SAP18,0,149,
16490,23560,GTPBP4,0,186,
8301,10289,EIF1B,0,171,
16494,56334,,0,116,
8303,10291,SF3A1,0,291,
8306,10294,DNAJA2,0,114,
117,142,PARP1,0,286,
1385,1656,DDX6,0,134,
8212,10189,ALYREF,0,252,
16508,23582,CCNDBP1,0,155,
127,152,ADRA2C,0,16,
129,154,ADRB2,0,276,
133,158,ADSL,0,66,
8327,10318,TNIP1,0,124,
136,161,AP2A2,0,64,
16521,23596,OPN3,0,4,
138,163,AP2B1,0,127,
16524,23600,AMACR,1,5,187.0
8335,10327,AKR1A1,0,40,
8336,10328,EMC8,0,30,
16530,23607,CD2AP,0,118,
16532,285753,CEP57L1,0,83,
16534,23612,PHLDA3,0,98,
