Node ID,Protein ID,Protein Name,Disease Node,Degree
256,317,APAF1,1,26
287,351,APP,0,2132
290,355,FAS,0,121
561,672,BRCA1,0,609
705,841,CASP8,0,196
972,1147,CHUK,1,219
1653,1994,ELAVL1,0,1866
1687,2033,EP300,0,547
1722,2068,ERCC2,1,59
1885,2263,FGFR2,1,50
2338,2885,GRB2,0,1081
2594,3178,HNRNPA1,0,701
2703,3303,HSPA1A,0,353
2718,3320,HSP90AA1,0,900
2722,3326,HSP90AB1,0,543
2881,3551,IKBKB,0,224
2985,3663,IRF5,0,41
2986,3664,IRF6,1,8
3353,4087,SMAD2,0,394
3354,4088,SMAD3,0,417
3422,4163,MCC,0,306
3446,4193,MDM2,0,470
3884,4790,NFKB1,0,277
3986,4914,NTRK1,0,1965
4084,5037,PEBP1,0,67
4416,5437,POLR2H,0,98
4420,5441,POLR2L,0,96
4463,5499,PPP1CA,0,356
4859,5970,RELA,0,419
5413,6648,SOD2,1,114
5539,6790,AURKA,0,297
5571,6832,SUPV3L1,1,9
5855,7157,TP53,0,1001
5858,7161,TP73,0,138
5880,7184,HSP90B1,0,171
5994,7329,UBE2I,0,502
6147,7514,XPO1,0,1256
6883,8626,TP63,1,143
7010,8767,RIPK2,0,92
7165,8945,BTRC,0,353
7726,9641,IKBKE,0,392
15612,55294,FBXW7,0,182
18049,25898,RCHY1,0,87
18628,92344,GORAB,1,17
20939,84627,ZNF469,1,1
