Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,,0,354,
8875,10980,,0,321,
16263,23314,,1,36,417.0
4102,5062,,0,154,
2073,2551,,0,39,
6153,7520,,0,233,
2059,2534,,0,410,
6156,7525,,0,156,
4110,5071,,0,426,
6159,7528,,0,172,
2064,2539,,0,77,
6162,7531,,0,426,
8211,10188,,0,94,
20,25,,0,389,
2069,2547,,0,285,
4118,5079,,0,56,
4119,5080,,0,156,
8217,10196,,0,45,
16410,23476,,0,76,
4124,5087,,0,54,
8221,10200,,0,42,
4127,5091,,0,61,
10275,2294,,0,16,
6180,6720,,0,72,
18469,26517,,0,72,
19804,29072,,0,28,
18475,26523,,0,79,
12332,128239,,0,21,
20526,30827,,0,39,
16431,23499,,0,74,
4144,5110,,0,115,
4145,5111,,0,390,
51,58,,0,200,
52,59,,0,95,
53,60,,0,466,
16444,23512,,0,338,
2414,2965,,0,93,
65,81,,0,153,
66,86,,0,155,
2115,2597,,0,304,
20150,29882,,0,64,
11648,133746,,0,12,
3601,4436,,0,132,
10935,80232,,0,57,
3426,4171,,0,918,
7163,8942,,0,55,
6225,6732,,0,349,
2130,2623,,0,109,
2131,2624,,0,63,
14,19,,0,54,
4183,5156,,0,65,
4185,5159,,0,111,
17423,57634,,0,59,
4189,5163,,0,52,
95,118,,0,79,
8290,10277,,0,79,
6843,8570,,1,99,16.0
8296,10284,,0,149,
105,128,,0,42,
8299,337967,,0,188,
8300,337968,,0,162,
20589,3213,,0,3,
8305,337973,,0,67,
8306,10294,,0,114,
4115,5076,,0,25,
117,142,,0,286,
8212,10189,,0,252,
6267,7704,,0,166,
6270,7707,,0,41,
6165,7534,,0,662,
7243,9063,,0,204,
6275,23132,,0,44,
6551,8189,,0,80,
705,841,,0,196,
137,162,,0,93,
16523,23598,,0,90,
6293,7750,,0,82,
3551,4331,,0,63,
16535,23613,,0,56,
12996,51147,,0,49,
14703,53981,,0,80,
751,896,,0,60,
26,31,,0,84,
10399,56950,,0,36,
4256,5245,,0,356,
161,196,,0,49,
4259,5250,,0,311,
168,207,,0,378,
169,208,,0,129,
8364,10365,,0,10,
2222,2737,,0,29,
8368,10370,,0,22,
3784,4673,,0,237,
3443,4190,,0,45,
8372,10376,,0,125,
18613,53615,,0,144,
8375,10381,,0,121,
8376,10382,,0,103,
8377,10383,,0,154,
187,226,,0,141,
19829,29102,,0,66,
2243,2771,,0,209,
16580,1879,,0,14,
8389,10397,,1,110,20488.0
8390,10398,,0,30,
8391,10399,,0,286,
4296,5291,,0,37,
8393,10401,,0,69,
4299,5294,,0,39,
4300,5295,,0,307,
4301,5296,,0,144,
2254,2783,,0,119,
4305,5300,,0,309,
8403,10413,,0,137,
6359,7846,,0,399,
8409,10419,,0,360,
7380,9219,,0,171,
6554,8192,,0,18,
4319,5315,,0,194,
2272,2801,,0,455,
6523,8131,,0,13,
228,283,,0,11,
2278,5929,,0,114,
16616,154796,,0,133,
20713,63973,,0,3,
6378,7874,,0,313,
237,292,,0,335,
2287,2817,,0,16,
16624,23741,,0,27,
241,301,,0,169,
242,302,,0,200,
4339,5335,,0,279,
4340,5336,,0,126,
4343,5339,,0,105,
8440,10454,,0,172,
15060,54623,,0,58,
250,310,,0,142,
7551,9439,,0,177,
4349,5347,,0,268,
6398,7913,,0,83,
3456,4208,,0,90,
6403,7919,,0,225,
8453,10467,,0,45,
263,324,,0,301,
4361,5359,,0,130,
267,328,,0,111,
268,329,,0,142,
270,331,,0,164,
5730,7021,,0,18,
4371,5371,,0,237,
10286,24144,,0,382,
729,867,,0,276,
15141,54760,,0,28,
18713,26959,,0,32,
2095,429,,1,15,5052.0
4442,5468,,0,167,
3802,4691,,0,438,
287,351,,0,2132,
6147,7514,,0,1256,
4385,5395,,0,56,
290,355,,0,121,
8483,10498,,0,96,
8484,10499,,0,103,
2341,2888,,0,25,
3283,4000,,0,258,
18728,26986,,0,504,
6444,7994,,0,50,
301,367,,0,301,
2352,2899,,1,5,1436.0
4401,5422,,0,69,
3147,3843,,0,110,
8500,10521,,0,290,
310,378,,0,48,
8503,10524,,0,265,
313,382,,0,143,
8506,10527,,0,94,
14654,152185,,0,157,
321,392,,0,48,
2370,2918,,1,4,7699.0
16173,613037,,0,4,
10566,79753,,0,98,
5857,7159,,0,184,
7035,8795,,0,58,
10572,79759,,0,29,
2381,2931,,0,95,
334,405,,0,60,
335,406,,0,38,
337,408,,0,314,
338,409,,0,366,
14675,53918,,0,40,
13710,84790,,0,175,
2881,3551,,0,224,
8538,10565,,0,32,
4443,5469,,0,124,
18784,92609,,0,89,
8547,10574,,0,189,
8548,10575,,0,188,
8549,10576,,0,217,
6503,8092,,0,18,
8552,10579,,0,28,
18793,27086,,0,41,
2411,2962,,0,122,
6510,8106,,0,51,
4463,5499,,0,356,
2416,2967,,0,46,
4465,5501,,0,308,
2280,2810,,0,290,
8565,10592,,0,84,
807,960,,0,100,
2423,2976,,0,51,
2331,2874,,0,101,
20857,64210,,0,193,
8571,10598,,0,167,
4477,5515,,0,262,
4479,5518,,0,298,
4480,5519,,0,106,
4481,5520,,0,86,
386,468,,0,89,
389,472,,0,218,
20871,6503,,0,20,
4488,5527,,0,43,
393,476,,0,160,
8586,10614,,0,64,
4491,5530,,0,87,
8591,10620,,0,18,
6545,8178,,0,49,
20882,55605,,1,50,5401.0
4787,5886,,0,265,
8599,10629,,0,38,
2458,3014,,0,307,
13039,51193,,0,18,
413,498,,0,213,
2463,3020,,0,131,
6560,8202,,0,134,
2466,3024,,0,173,
8611,10642,,0,256,
4516,5557,,0,37,
421,509,,0,194,
7379,9218,,0,224,
12711,50804,,0,51,
4520,5562,,0,181,
4524,5566,,0,420,
2461,3018,,0,59,
16313,23368,,0,98,
4530,5573,,0,123,
4531,5575,,0,95,
10676,79884,,0,9,
10677,79885,,0,132,
4534,5578,,0,395,
4535,5579,,0,202,
4536,5580,,0,234,
4537,5581,,0,175,
4538,5582,,0,155,
4539,5583,,0,121,
4540,5584,,0,179,
2493,3054,,0,121,
2494,3055,,0,144,
4543,5587,,0,63,
4544,5588,,0,138,
4546,5590,,0,229,
4547,5591,,0,312,
2500,3065,,0,611,
453,545,,0,134,
4550,5594,,0,402,
4551,5595,,0,349,
4553,5597,,0,282,
4555,5599,,0,256,
4556,5600,,0,93,
4557,5601,,0,204,
4558,5602,,0,107,
4559,5603,,0,153,
4560,5604,,0,115,
4561,5605,,0,58,
7573,9463,,0,404,
8661,10713,,0,199,
4566,5610,,0,121,
12760,83637,,0,29,
2468,3028,,0,122,
474,573,,0,82,
16859,56902,,0,62,
2524,3091,,0,182,
16122,55929,,0,77,
6622,8301,,0,100,
481,580,,0,282,
482,581,,0,86,
4579,5626,,0,367,
4581,5629,,0,20,
2499,3064,,0,205,
10663,79869,,0,100,
16876,64100,,0,20,
6904,8648,,0,122,
495,595,,0,112,
496,596,,0,136,
2472,3032,,0,103,
498,598,,0,112,
3522,4297,,1,113,214.0
502,602,,0,52,
503,604,,0,158,
12793,116449,,0,28,
6651,8335,,0,108,
3563,4350,,0,98,
509,613,,0,97,
85,107,,1,26,7260.0
12799,287015,,0,126,
16896,56945,,0,211,
11008,80335,,0,58,
2567,3146,,0,114,
2569,3148,,0,61,
6666,8350,,0,309,
6667,8351,,0,66,
6668,8352,,0,87,
6669,8353,,0,240,
6670,8354,,0,65,
6671,8355,,0,66,
4624,5684,,0,301,
6673,8357,,0,67,
12818,50943,,0,77,
531,641,,0,100,
4628,5688,,0,134,
2582,3164,,0,134,
537,648,,0,399,
3986,4914,,0,1965,
2479,3039,,0,29,
2588,3172,,0,106,
13061,83987,,0,547,
4642,5702,,0,190,
4644,5705,,0,202,
549,660,,0,32,
12838,83737,,0,162,
4647,5708,,0,250,
2600,3185,,0,374,
4649,5710,,0,202,
8746,10817,,0,97,
8747,10818,,0,34,
2604,3190,,0,367,
4654,5716,,0,88,
4655,5717,,0,147,
8968,11091,,0,226,
8627,10661,,0,22,
15159,153090,,0,35,
7452,9314,,0,38,
4663,5727,,0,104,
4664,5728,,1,246,293.0
8761,10847,,0,73,
8762,10848,,0,29,
8287,10273,,0,258,
16957,24253,,0,49,
574,688,,0,62,
2623,3212,,0,12,
8768,10856,,0,367,
2625,3214,,0,8,
2627,3216,,0,18,
2628,3217,,0,18,
4677,5743,,0,47,
2630,3219,,0,81,
6907,8651,,0,76,
6728,8440,,0,184,
4681,5747,,0,200,
4683,5753,,0,34,
14924,54442,,0,28,
4687,5757,,0,87,
6737,8450,,0,382,
4690,5763,,0,36,
6739,8452,,0,1228,
6740,8453,,0,507,
6741,8454,,0,763,
2646,3236,,0,10,
6743,8456,,0,36,
5903,951475,,0,109,
12893,51032,,0,17,
4704,5781,,0,175,
6196,7572,,0,81,
6755,8471,,0,107,
8806,10902,,0,46,
6760,8480,,0,130,
17004,55809,,0,11,
16146,23186,,0,86,
4718,5795,,0,54,
