Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
6147,7514,,0,1256,
6148,7515,,0,82,
12297,17248,,0,4,
2059,2534,,0,410,
6159,7528,,0,172,
8211,10188,,0,94,
20,25,,0,389,
6165,7534,,0,662,
22,27,,0,52,
12312,17279,,0,8,
16388,23450,,0,489,
8218,10197,,0,195,
4129,5093,,0,192,
16419,56254,,0,83,
18475,26523,,0,79,
18476,26524,,0,158,
10286,24144,,0,382,
4144,5110,,0,115,
4145,5111,,0,390,
53,60,,0,466,
2115,2597,,0,304,
18507,26574,,0,69,
6225,6732,,0,349,
4182,5155,,1,27,18648.0
4183,5156,,0,65,
4185,5159,,1,111,26.0
8290,10277,,0,79,
117,142,,0,286,
2069,2547,,0,285,
131,156,,0,101,
4256,5245,,0,356,
168,207,,0,378,
4295,5290,,0,82,
2249,2778,,0,98,
4300,5295,,0,307,
4301,5296,,0,144,
6359,7846,,0,399,
12504,50484,,0,17,
8415,10425,,0,75,
228,283,,0,11,
2280,2810,,0,290,
6378,7874,,0,313,
237,292,,0,335,
238,293,,0,207,
4339,5335,,0,279,
4349,5347,,0,268,
4100,5058,,0,161,
267,328,,0,111,
8467,10482,,0,1153,
4825,5928,,0,261,
3802,4691,,0,438,
287,351,,0,2132,
4385,5395,,0,56,
2338,2885,,0,1081,
301,367,,0,301,
8503,10524,,0,265,
2361,2908,,0,242,
8506,10527,,0,94,
10572,79759,,0,29,
2382,2932,,0,362,
2384,2934,,0,88,
337,408,,0,314,
4443,5469,,0,124,
18784,92609,,0,89,
8545,10572,,0,41,
4463,5499,,0,356,
4465,5501,,0,308,
2418,2969,,0,149,
10617,79813,,0,73,
4477,5515,,0,262,
4479,5518,,0,298,
385,467,,0,63,
4485,5524,,0,67,
4486,5525,,0,47,
4488,5527,,0,43,
8586,10614,,0,64,
15016,54552,,0,41,
403,488,,0,84,
2458,3014,,0,307,
413,498,,0,213,
8612,10643,,0,293,
8621,10654,,1,18,15300.0
4534,5578,,0,395,
20919,64326,,0,81,
4536,5580,,0,234,
4547,5591,,0,312,
2500,3065,,0,611,
453,545,,0,134,
4550,5594,,0,402,
4551,5595,,0,349,
14072,3313,,0,264,
4566,5610,,0,121,
474,573,,0,82,
6619,8295,,0,125,
2524,3091,,0,182,
2526,3093,,0,107,
8671,10724,,0,34,
481,580,,0,282,
4859,5970,,0,419,
10745,145508,,0,278,
6573,8220,,0,186,
2582,3164,,0,134,
2588,3172,,0,106,
2594,3178,,0,701,
2596,3181,,0,333,
549,660,,0,32,
12838,83737,,0,162,
4649,5710,,0,202,
2604,3190,,0,367,
2606,3192,,0,691,
561,672,,0,609,
563,675,,0,90,
4664,5728,,0,246,
6720,8431,,0,65,
