Node ID,Protein ID,Protein Name,Disease Node,Degree
1,2,A2M,0,105
7,12,SERPINA3,0,33
14,19,ABCA1,1,54
33,38,ACAT1,1,80
51,58,ACTA1,0,200
52,59,ACTA2,0,95
53,60,ACTB,0,466
60,71,ACTG1,0,187
65,81,ACTN4,0,153
117,142,PARP1,0,286
168,207,AKT1,0,378
174,213,ALB,1,200
213,267,AMFR,0,113
237,292,SLC25A5,0,335
238,293,SLC25A6,0,207
263,324,APC,0,301
274,335,APOA1,0,102
275,336,APOA2,0,23
284,348,APOE,0,70
287,351,APP,0,2132
301,367,AR,0,301
337,408,ARRB1,0,314
338,409,ARRB2,0,366
385,467,ATF3,0,63
389,472,ATM,0,218
400,483,ATP1B3,0,102
413,498,ATP5F1A,0,213
496,596,BCL2,0,136
502,602,BCL3,0,52
523,633,BGN,0,17
556,667,DST,0,82
561,672,BRCA1,0,609
574,688,KLF5,0,62
659,790,CAD,0,131
669,801,CALM1,0,524
672,805,CALM2,0,174
711,847,CAT,1,66
719,857,CAV1,0,220
796,949,SCARB1,1,22
807,960,CD44,0,100
814,968,CD68,1,19
841,997,CDC34,0,73
842,998,CDC42,0,305
861,1017,CDK2,0,892
868,1024,CDK8,0,137
869,1025,CDK9,0,247
892,1051,CEBPB,0,123
893,1052,CEBPD,0,30
911,1072,CFL1,0,166
912,1073,CFL2,0,58
972,1147,CHUK,0,219
988,1173,AP2M1,0,229
1004,1191,CLU,0,123
1022,1213,CLTC,0,355
1030,1234,CCR5,0,49
1065,1280,COL2A1,0,45
1107,1326,MAP3K8,0,74
1147,1374,CPT1A,1,57
1160,1387,CREBBP,0,400
1173,1401,CRP,1,28
1180,1410,CRYAB,0,115
1197,1432,MAPK14,0,329
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1259,1499,CTNNB1,0,395
1288,1535,CYBA,1,39
1294,1543,CYP1A1,0,92
1295,1544,CYP1A2,0,30
1296,1545,CYP1B1,0,31
1301,1557,CYP2C19,1,29
1312,1572,CYP2F1,0,28
1330,1595,CYP51A1,0,48
1365,1634,DCN,0,37
1367,1636,ACE,1,10
1371,1642,DDB1,0,382
1383,1654,DDX3X,0,379
1444,51341,ZBTB7A,0,36
1522,1831,TSC22D3,0,37
1530,1839,HBEGF,1,16
1552,1869,E2F1,0,142
1593,1917,EEF1A2,0,165
1622,1958,EGR1,0,57
1626,1962,EHHADH,0,113
1653,1994,ELAVL1,0,1866
1658,1999,ELF3,0,60
1667,2010,EMD,0,225
1674,2017,CTTN,0,144
1680,2023,ENO1,0,361
1687,2033,EP300,0,547
1710,2056,EPO,1,9
1714,2060,EPS15,0,161
1741,2099,ESR1,0,789
1751,2113,ETS1,0,127
1765,2130,EWSR1,0,698
1800,2168,FABP1,1,5
1812,2180,ACSL1,0,14
1813,2181,ACSL3,0,51
1814,2182,ACSL4,0,37
1822,2192,FBLN1,0,75
1824,2194,FASN,1,115
1927,2316,FLNA,0,359
1928,2317,FLNB,0,114
1943,2335,FN1,0,792
1957,2353,FOS,0,259
2048,2521,FUS,0,354
2059,2534,FYN,0,410
2152,2648,KAT2A,0,135
2219,2734,GLG1,0,31
2242,2770,GNAI1,0,107
2243,2771,GNAI2,0,209
2249,2778,GNAS,0,98
2338,2885,GRB2,0,1081
2361,2908,NR3C1,0,242
2382,2932,GSK3B,0,362
2384,2934,GSN,0,88
2418,2969,GTF2I,0,149
2500,3065,HDAC1,0,611
2501,3066,HDAC2,0,387
2510,3075,CFH,0,22
2519,3084,NRG1,0,96
2536,3107,HLA-C,0,115
2542,3113,HLA-DPA1,0,87
2567,3146,HMGB1,0,114
2574,3156,HMGCR,1,36
2580,3162,HMOX1,1,30
2582,3164,NR4A1,0,134
2587,3171,FOXA3,0,48
2588,3172,HNF4A,0,106
2594,3178,HNRNPA1,0,701
2599,3184,HNRNPD,0,342
2606,3192,HNRNPU,0,691
2677,3275,PRMT2,0,60
2678,3276,PRMT1,0,175
2695,3295,HSD17B4,0,72
2701,3301,DNAJA1,0,175
2703,3303,HSPA1A,0,353
2705,3305,HSPA1L,0,163
2708,3308,HSPA4,0,366
2709,3309,HSPA5,0,517
2712,3312,HSPA8,0,600
2715,3316,HSPB2,0,123
2718,3320,HSP90AA1,0,900
2722,3326,HSP90AB1,0,543
2773,3398,ID2,0,74
2817,3458,IFNG,0,11
2830,3479,IGF1,1,21
2839,3488,IGFBP5,0,36
2849,3500,IGHG1,0,88
2861,3516,RBPJ,0,149
2881,3551,IKBKB,0,224
2888,3559,IL2RA,0,29
2898,3569,IL6,1,14
2963,3638,INSIG1,0,22
2981,3659,IRF1,0,58
2982,3660,IRF2,0,34
2983,3661,IRF3,0,90
2997,3676,ITGA4,0,529
3043,3725,JUN,0,408
3046,3728,JUP,0,147
3142,3838,KPNA2,0,225
3143,3839,KPNA3,0,122
3154,3852,KRT5,0,74
3246,3956,LGALS1,0,87
3269,3983,ABLIM1,0,78
3278,3992,FADS1,0,20
3283,4000,LMNA,0,258
3289,4008,LMO7,0,52
3308,4036,LRP2,0,58
3317,4047,LSS,0,21
3324,4054,LTBP3,0,14
3336,4067,LYN,0,269
3354,4088,SMAD3,0,417
3355,4089,SMAD4,0,302
3378,4116,MAGOH,0,244
3382,200728,TMEM17,0,401
3400,4141,MARS,0,84
3422,4163,MCC,0,306
3426,4171,MCM2,0,918
3456,4208,MEF2C,0,90
3462,4215,MAP3K3,0,231
3467,4221,MEN1,0,73
3469,4223,MEOX2,0,687
3536,4314,MMP3,0,30
3537,4316,MMP7,0,37
3561,4343,MOV10,0,1178
3628,4478,MSN,0,148
3629,4481,MSR1,1,10
3666,4528,MTIF2,0,44
3727,4607,MYBPC3,0,17
3729,4609,MYC,0,583
3745,4627,MYH9,1,343
3746,4628,MYH10,0,99
3753,4637,MYL6,0,143
3782,4670,HNRNPM,0,400
3799,4688,NCF2,0,22
3800,4689,NCF4,0,22
3802,4691,NCL,0,438
3884,4790,NFKB1,1,277
3885,4791,NFKB2,0,194
3886,4792,NFKBIA,0,212
3887,4793,NFKBIB,0,111
3888,4794,NFKBIE,0,72
3896,4803,NGF,1,16
3929,4843,NOS2,0,155
3934,4851,NOTCH1,0,211
3939,4856,NOV,0,35
3986,4914,NTRK1,0,1965
3995,4924,NUCB1,0,33
4056,5004,ORM1,0,11
4097,5054,SERPINE1,1,39
4110,5071,PRKN,0,426
4115,5076,PAX2,1,25
4140,5105,PCK1,0,98
4145,5111,PCNA,0,390
4162,5134,PDCD2,0,38
4199,5174,PDZK1,0,37
4257,136319,MTPN,0,41
4301,5296,PIK3R2,0,144
4344,5340,PLG,0,68
4371,5371,PML,0,237
4409,5430,POLR2A,0,345
4416,5437,POLR2H,0,98
4420,5441,POLR2L,0,96
4425,5447,POR,0,38
4428,5451,POU2F1,0,107
4429,5452,POU2F2,0,31
4440,5465,PPARA,1,83
4442,5468,PPARG,0,167
4443,5469,MED1,0,124
4477,5515,PPP2CA,0,262
4492,5531,PPP4C,0,71
4524,5566,PRKACA,0,420
4534,5578,PRKCA,0,395
4535,5579,PRKCB,0,202
4536,5580,PRKCD,0,234
4546,5590,PRKCZ,0,229
4547,5591,PRKDC,0,312
4550,5594,MAPK1,0,402
4551,5595,MAPK3,0,349
4555,5599,MAPK8,0,256
