Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,ABL1,0,389
166,204,AK2,0,51
168,207,AKT1,0,378
191,231,AKR1B1,0,63
287,351,APP,0,2132
703,839,CASP6,0,51
704,840,CASP7,0,86
861,1017,CDK2,0,892
1011,1200,TPP1,0,18
1098,1314,COPA,1,209
1259,1499,CTNNB1,0,395
1523,1832,DSP,1,114
1620,1956,EGFR,0,926
2019,2475,MTOR,0,162
2703,3303,HSPA1A,0,353
2708,3308,HSPA4,0,366
3031,3712,IVD,1,14
3043,3725,JUN,0,408
3046,3728,JUP,0,147
3397,4137,MAPT,1,135
3517,4292,MLH1,0,198
3705,4583,MUC2,1,10
3802,4691,NCL,0,438
3986,4914,NTRK1,0,1965
4051,4999,ORC2,0,67
4524,5566,PRKACA,0,420
4525,5567,PRKACB,0,217
4526,5568,PRKACG,0,158
4534,5578,PRKCA,0,395
4609,5663,PSEN1,0,137
4956,6117,RPA1,0,494
4957,6118,RPA2,0,471
4958,6119,RPA3,0,399
4980,6144,RPL21,0,300
5017,6189,RPS3A,0,395
5025,6198,RPS6KB1,0,83
5363,6595,SMARCA2,0,147
5413,6648,SOD2,1,114
5469,6714,SRC,0,525
5529,6780,STAU1,0,324
5725,7015,TERT,1,88
6147,7514,XPO1,0,1256
6165,7534,YWHAZ,0,662
6761,8481,OFD1,0,274
6910,8655,DYNLL1,0,294
7406,9252,RPS6KA5,0,94
7726,9641,IKBKE,0,392
7893,9820,CUL7,0,649
8174,10144,FAM13A,1,10
8287,10273,STUB1,0,258
8372,10376,TUBA1B,0,125
8467,10482,NXF1,0,1153
8477,10492,SYNCRIP,0,459
8768,10856,RUVBL2,0,367
8867,10971,YWHAQ,0,464
10745,145508,CEP128,0,278
10762,79991,STN1,1,59
13061,83987,CCDC8,0,547
13355,51547,SIRT7,0,666
13551,51792,,0,96
14483,151827,LRRC34,1,1
15551,55226,NAT10,0,156
16206,23250,ATP11A,1,3
16308,23363,OBSL1,0,619
17780,91039,DPP9,1,32
18060,25913,POT1,0,215
18323,26260,FBXO25,0,193
18530,26608,TBL2,0,136
18728,26986,PABPC1,0,504
19844,29119,CTNNA3,1,48
21006,64478,CSMD1,1,3
21187,64798,DEPTOR,1,18
21217,64844,MARCH7,0,30
