Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
6828,8554,PIAS1,0,191,
20,25,ABL1,0,389,
8220,337879,KRTAP8-1,0,70,
31,36,ACADSB,0,47,
8225,10204,NUTF2,0,55,
8228,10207,PATJ,0,76,
8232,10211,FLOT1,0,121,
51,58,ACTA1,0,200,
53,60,ACTB,0,466,
8246,10226,PLIN3,0,84,
16441,23509,POFUT1,0,13,
16444,23512,SUZ12,0,338,
8254,10236,HNRNPR,0,273,
8256,10238,DCAF7,0,62,
65,81,ACTN4,0,153,
66,86,ACTL6A,0,155,
70,90,ACVR1,0,121,
71,91,ACVR1B,0,51,
72,92,ACVR2A,0,33,
73,93,ACVR2B,0,35,
8267,10250,SRRM1,0,277,
8270,10253,SPRY2,0,130,
8271,10254,STAM2,0,74,
85,107,ADCY1,0,26,
86,108,ADCY2,0,27,
87,109,ADCY3,0,33,
88,111,ADCY5,0,42,
89,112,ADCY6,0,33,
90,113,ADCY7,0,28,
91,114,ADCY8,0,28,
92,115,ADCY9,0,33,
8287,10273,STUB1,0,258,
16481,23551,RASD2,0,22,
16482,23552,CDK20,0,31,
8296,10284,SAP18,0,149,
8299,337967,KRTAP6-2,0,188,
8306,10294,DNAJA2,0,114,
117,142,PARP1,0,286,
16404,23468,CBX5,0,198,
129,154,ADRB2,0,276,
131,156,GRK2,0,101,
135,160,AP2A1,0,121,
8329,10320,IKZF1,0,126,
138,163,AP2B1,0,127,
16523,23598,PATZ1,0,90,
141,166,AES,0,301,
16529,220213,OTUD1,0,9,
147,176,ACAN,1,17,438.0
16534,23612,PHLDA3,0,98,
16535,23613,ZMYND8,0,56,
16551,23633,KPNA6,0,81,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
8362,10362,HMG20B,0,86,
8363,10363,HMG20A,0,87,
11676,81631,MAP1LC3B,0,127,
8368,10370,CITED2,1,22,1057.0
180,219,ALDH1B1,0,83,
185,224,ALDH3A2,0,106,
187,226,ALDOA,0,141,
189,229,ALDOB,0,39,
190,230,ALDOC,0,94,
195,238,ALK,0,98,
8391,10399,RACK1,0,286,
8395,10403,NDC80,0,94,
8399,10409,BASP1,0,56,
8403,10413,YAP1,0,137,
8409,10419,PRMT5,0,360,
221,196883,ADCY4,0,28,
8414,10424,PGRMC2,0,18,
8415,10425,ARIH2,0,75,
8418,10428,CFDP1,0,11,
8421,10432,RBM14,0,117,
16620,154807,VKORC1L1,0,19,
237,292,SLC25A5,0,335,
238,293,SLC25A6,0,207,
8437,10451,VAV3,0,24,
8439,1742,DLG4,0,129,
8440,10454,TAB1,0,172,
250,310,ANXA7,0,142,
8450,10464,PIBF1,0,145,
263,324,APC,0,301,
267,328,APEX1,0,111,
270,331,XIAP,0,164,
8466,23592,LEMD3,0,34,
8467,10482,NXF1,0,1153,
16663,23790,,0,146,
8477,10492,SYNCRIP,0,459,
287,351,APP,0,2132,
8483,10498,CARM1,0,96,
301,367,AR,0,301,
303,369,ARAF,0,104,
306,373,TRIM23,0,265,
8503,10524,KAT5,0,265,
8504,10525,HYOU1,0,80,
319,390,RND3,0,14,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
8537,10564,ARFGEF2,0,32,
8538,10565,ARFGEF1,0,32,
8548,10575,CCT4,0,188,
8549,10576,CCT2,0,217,
8553,10580,SORBS1,0,46,
8565,10592,SMC2,0,84,
16762,155030,,0,177,
383,229841,,0,83,
385,467,ATF3,0,63,
388,471,ATIC,0,75,
389,472,ATM,0,218,
390,473,RERE,1,37,13823.0
8583,10611,PDLIM5,0,56,
393,476,ATP1A1,0,160,
8586,10614,HEXIM1,0,64,
8589,10617,STAMBP,1,67,12361.0
8591,10620,ARID3B,0,18,
400,483,ATP1B3,0,102,
403,488,ATP2A2,0,84,
413,498,ATP5F1A,0,213,
418,506,ATP5F1B,0,158,
421,509,ATP5F1C,0,194,
8614,10645,CAMKK2,0,32,
8619,10652,YKT6,0,44,
8623,10657,KHDRBS1,0,191,
436,526,ATP6V1B2,1,114,7718.0
8629,10664,CTCF,0,53,
454,546,ATRX,1,58,315.0
8654,10694,CCT8,0,181,
16850,56893,UBQLN4,0,193,
16462,23530,NNT,0,47,
473,572,BAD,0,70,
