Disease ID,Disease Name,Recall-at-25,Ranks,Mean Average Precision,Nodes,AUROC,Recall-at-100
C0271385,Horizontal Nystagmus,0.0,6099.8,4.640801930573604e-05,5913.4,0.49243050076576794,0.0
C1836940,Excess nuchal skin,0.06666666666666667,4690.3,0.004640365536610769,6043.4,0.6767810966073612,0.06666666666666667
C0002418,Amblyopia,0.0,3645.0,0.0021009468681800645,4363.526315789473,0.5850287863311355,0.1
C0522214,Abnormal visual evoked potential,0.0,4327.92,0.001167050553605712,6004.04,0.6031913740788903,0.0
C0149931,Migraine Disorders,0.0,4107.818181818182,0.0069954525001688335,5431.38961038961,0.7391919393455707,0.07857142857142857
C0027339,Nail Diseases,0.06666666666666667,3918.0,0.010138744224195428,4737.391304347826,0.7102918640289774,0.25
C0032285,Pneumonia,0.01111111111111111,3930.909090909091,0.006104702238467435,5573.931818181818,0.708763572541287,0.1388888888888889
C4083076,Increased head circumference,0.03380952380952381,4880.137931034483,0.010242785259401078,6040.951724137931,0.7151391854144984,0.07619047619047618
C0263537,Onychogryposis,0.0,3761.0,0.005130480666163048,5744.0,0.7358788989974007,0.2
C0012236,DiGeorge Syndrome,0.0,5561.0,5.1050759660098336e-05,5334.090909090909,0.49096351991088827,0.0
C0158734,Polydactyly of toes,0.05,6257.666666666667,0.007607014545679853,7217.583333333333,0.6094256207936877,0.05
C0026769,Multiple Sclerosis,0.0,4804.135135135135,0.0013991954448874667,5984.135135135135,0.6231865706319702,0.0
C0158731,Congenital pectus carinatum,0.03333333333333333,4246.245283018868,0.004538087443245988,4937.603773584906,0.6722781032986112,0.08666666666666667
C0018979,Hemianopsia,0.05,1311.4285714285713,0.016989537995201188,5446.214285714285,0.8701051385600891,0.45
C0040136,Thyroid Neoplasm,0.0,4234.2972972972975,0.0022896568184473842,5109.5675675675675,0.6619088832094177,0.03333333333333333
C1856438,Hypoketotic hypoglycemia,0.1,2334.6363636363635,0.018587078897119285,4495.727272727273,0.8188932980599647,0.4
C0037926,Compression of spinal cord,0.0,3731.0,4.640801930573604e-05,3256.0,0.4839188750174038,0.0
C0265974,Birthmark,0.19166666666666665,2371.3142857142857,0.054082116569957775,5196.628571428571,0.8488200058854506,0.32499999999999996
C1866934,Decreased to absent deep tendon reflexes,0.16499999999999998,3526.7441860465115,0.12056620712529413,5384.0,0.70523473087292,0.315
C0543541,HYPERGLYCINURIA (disorder),0.4,1875.0,0.02920938179714664,4368.1,0.8473592611500441,0.6
C0003467,Anxiety,0.01818181818181818,4743.071428571428,0.004609310564540878,6068.598214285715,0.6857640051717925,0.03636363636363636
C0031256,Petechiae,0.15,2365.0,0.024698827095301214,3891.769230769231,0.7422124489417008,0.25
C0376628,Chromosome Breakage,0.38333333333333336,1629.625,0.10654688917762026,4485.6875,0.8498012001548586,0.575
C0266623,Congenital anomaly of neck,0.0,6579.578947368421,8.820820068435815e-05,5994.421052631579,0.4767132509982357,0.0
C0220697,"POLYDACTYLY, POSTAXIAL",0.05,5544.916666666667,0.003030065709732976,8497.083333333334,0.6059248085402646,0.05
C3854388,Hyperferritinaemia,0.25,6577.285714285715,0.015150338531353506,7466.0,0.6956064614956134,0.25
C0029172,Oral Submucous Fibrosis,0.25,1708.75,0.09388768412146556,3583.5625,0.768226869690358,0.5
C3279222,Cerebellar hypoplasia and atrophy,0.0,4823.487804878048,0.003320432036040998,6033.926829268293,0.7049663041457519,0.025
C1839326,Abnormally-shaped vertebrae,0.0,4706.806451612903,0.0013590801751058256,4677.451612903225,0.6111500820712936,0.06666666666666667
C1565489,Renal Insufficiency,0.0125,4801.929411764706,0.003385000362171699,5340.835294117647,0.6253635872040073,0.03611111111111111
C1167918,CSF lactate increased,0.3,2426.65625,0.07183183875700451,7278.75,0.8887111885404566,0.65
C0028768,Obsessive-Compulsive Disorder,0.0,6452.25,0.0016369099205390861,7631.84375,0.5700032907471931,0.03333333333333333
C1855285,Protruding ears,0.0,5349.178571428572,0.001722150882860974,6581.785714285715,0.6299115545013411,0.02
C0231246,Failure to gain weight,0.008333333333333333,5211.595567867036,0.006898533582197211,5912.595567867036,0.7103088161996681,0.02222222222222222
C0264886,Conduction disorder of the heart,0.025,2998.0506329113923,0.008088610276110313,4637.037974683544,0.7754033196759476,0.08928571428571427
C0426422,Narrow nose,0.0,5833.1,0.001946444118879391,5571.8,0.5273181037284672,0.05
C0007134,Renal Cell Carcinoma,0.03626373626373626,5058.507352941177,0.008109172093187433,6494.5,0.7268561814918194,0.07307692307692307
C0007137,Squamous cell carcinoma,0.045454545454545456,2992.1929824561403,0.020699125076912975,4436.535087719299,0.8280800826433434,0.15151515151515152
C0432040,"Simple syndactyly of toes, first web space",0.03333333333333333,6766.391304347826,0.003613964058671382,6849.0,0.5601788644314418,0.03333333333333333
C0007131,Non-Small Cell Lung Carcinoma,0.038181818181818185,4861.365384615385,0.006068045130281386,5864.1442307692305,0.7254630206413173,0.05636363636363636
C1276035,Pena-Shokeir syndrome type I,0.55,1005.5,0.13249300603874717,5045.25,0.8729716871663958,0.75
C1840087,Radial ray hypoplasia,0.0,3979.304347826087,0.0019216862799150366,5319.695652173913,0.6592179808674654,0.05
C0278124,Absent tendon reflex,0.0,6463.902173913043,0.0015641673156290953,7019.858695652174,0.6341220074022311,0.01111111111111111
C0242698,"Ventricular Dysfunction, Left",0.0,4923.210526315789,0.0008705168971878934,4652.789473684211,0.5994660599869998,0.0
C0023264,Leigh Disease,0.32499999999999996,4587.085714285714,0.05536370149692445,7688.771428571428,0.8052943886875445,0.575
C0007138,"Carcinoma, Transitional Cell",0.1,3158.25,0.04787777546646895,4984.4375,0.7493521099496709,0.18333333333333332
C0020796,Profound Mental Retardation,0.0,6624.258064516129,0.0011918324140247007,7237.129032258064,0.5611034330576976,0.03333333333333333
C0740279,Atrophy of cerebellum,0.0,6055.6,0.003728176460531403,7520.93,0.6589583818800392,0.06999999999999999
C1855710,Bone marrow hypocellularity,0.15,4874.857142857143,0.0831181613559737,7373.0952380952385,0.6364018387815751,0.2
C0595939,Stillbirth,0.0,5001.5625,0.0010195420121061804,5378.875,0.624822431641985,0.05
C0497202,Abnormal ocular motility,0.0,7236.105263157895,0.000589932215906463,7143.368421052632,0.5242745380258148,0.0
C0025261,Memory Disorders,0.025,6773.421052631579,0.009442937650600898,5944.263157894737,0.567761048375854,0.05
C0010495,Cutis Laxa,0.0,8016.416666666667,0.0005512645337308799,7831.25,0.5245205034133656,0.0
C0566899,Small labia majora,0.05,4551.375,0.009255267960564754,7717.5,0.7121640128127755,0.25
C0024305,"Lymphoma, Non-Hodgkin",0.03333333333333333,2928.304347826087,0.0077033853768846226,3528.8260869565215,0.6624628494473855,0.08333333333333333
C3279149,"Liver dysfunction, mild",0.0,8372.681818181818,0.0011464472004027876,8883.40909090909,0.5378500116090086,0.05
C0024301,"Lymphoma, Follicular",0.0,4083.1111111111113,0.005303234118460036,4902.222222222223,0.602699753934723,0.15
C1853242,Midface retrusion,0.0,4140.778846153846,0.003184460157216321,5650.913461538462,0.6943955920553598,0.04818181818181819
C0023518,Leukocytosis,0.1,3310.846153846154,0.006275182952473724,3791.4615384615386,0.6821620868919421,0.15
C0522224,Paralysed,0.025,5307.975609756098,0.00423322821981052,6837.390243902439,0.6487151422197435,0.1
C1846439,ODONTOID HYPOPLASIA,0.4,3551.8125,0.19078318478863407,4242.75,0.7701719975859987,0.4
C1854912,Short tubular bones,0.03333333333333333,4496.217391304348,0.007873072151040607,4698.608695652174,0.619453732082598,0.11666666666666665
C1854919,Severe psychomotor retardation,0.175,4009.222222222222,0.09031715610533333,6002.733333333334,0.7228578235403497,0.29000000000000004
C0270846,Epileptic drop attack,0.2,3094.2,0.01773618931721772,3585.4,0.6446767531442892,0.3
C0025988,Microglossia,0.0,3976.1,4.640801930573604e-05,3680.1,0.4909082470877616,0.0
C1843663,Sphincter disturbances,0.05,4469.1875,0.009245778128830479,5501.0625,0.528386565154821,0.1
C0152191,"Scotoma, Central",0.05,2725.3684210526317,0.009627849950867708,4165.684210526316,0.7205346364564955,0.4
C1842170,Centrally nucleated skeletal muscle fibers,0.3,1095.3,0.021196241322879263,3626.0,0.8873277022323294,0.4
C3714757,Juvenile rheumatoid arthritis,0.1,1984.7272727272727,0.009260828076503799,4568.090909090909,0.7436113431727467,0.3
C0037221,Situs Inversus,0.0,8405.235294117647,7.89162532230081e-05,8264.0,0.4931987000928505,0.0
C2315100,Pediatric failure to thrive,0.008333333333333333,5211.595567867036,0.006898533582197211,5912.595567867036,0.7103088161996681,0.02222222222222222
C3275417,Ragged-red fibers,0.05,3779.1428571428573,0.009016798543485565,4967.190476190476,0.6827633574789499,0.2333333333333333
C4021792,Abnormality of the clavicle,0.1,5164.642857142857,0.01701489350916125,6430.214285714285,0.67099289792508,0.2
C0027540,Necrosis,0.02,4115.2692307692305,0.02282915865879761,5271.557692307692,0.7644426102456793,0.08
C3887709,Optic Neuropathy,0.05,1836.9166666666667,0.010996765013306212,3878.1666666666665,0.770710141564168,0.4
C0563243,Poor coordination,0.0,4204.363636363636,0.00032812070238990177,3968.6363636363635,0.5787686809616635,0.0
C1859424,Increased chromosomal breakage,0.41666666666666663,1483.2962962962963,0.14913673346347955,4988.62962962963,0.8994074160086699,0.5666666666666667
C0426421,Wide nose,0.025,6009.142857142857,0.006743673040126429,8023.771428571428,0.6608435554316514,0.14166666666666666
C1846347,Renal salt wasting,0.0,2921.9444444444443,0.006411645365142353,4128.388888888889,0.6210188495287619,0.25
C0007873,Uterine Cervical Neoplasm,0.05,3693.68,0.010178201124298531,4421.56,0.7337122267632671,0.1
C0009917,Contracture,0.0,5876.421052631579,0.0018545554282592424,6108.989473684211,0.6044942741175617,0.04444444444444444
C0238395,Male Pseudohermaphroditism,0.2,2163.3684210526317,0.07948394480738681,3308.7368421052633,0.815637477945956,0.35
C0234378,Static Tremor,0.05,1704.047619047619,0.010665384416330442,4642.0,0.7604449139425459,0.25
C0234376,Action Tremor,0.0,5607.681818181818,0.001850236079176678,5577.818181818182,0.5629839021747542,0.05
C1839604,Renal failure in adulthood,0.0125,4735.972972972973,0.003786911879100516,5616.108108108108,0.6435886182429962,0.05535714285714286
C2677378,Duodenal villous atrophy,0.25,3318.125,0.03570999525401461,6639.0625,0.6913560187549325,0.25
C0016689,Freckles,0.09166666666666665,2092.757575757576,0.013842394651113785,4368.69696969697,0.8082504800842469,0.26666666666666666
C1864696,Distal limb muscle weakness due to peripheral neuropathy,0.0,6199.612903225807,0.001616776160735402,6373.4838709677415,0.6173035257368824,0.016666666666666666
C4025901,Abnormality of body height,0.3,3849.3846153846152,0.04253639085627596,5828.384615384615,0.7471372539918306,0.4
C1849134,Decreased lower limb vibratory sense,0.1,7204.0,0.03684213189609316,9835.916666666666,0.6315026688326757,0.25
C4025900,Abnormality of female internal genitalia,0.15,4744.857142857143,0.03869518154082833,9691.5,0.7635241145615745,0.2
C0273115,Lung Injury,0.0,3997.8,0.004232818134098257,4596.2,0.6847262849979106,0.15
C0473527,Hypoalphalipoproteinemias,0.3,3478.1,0.032202876986615614,3591.6,0.6887733791247042,0.3
C0162323,Polyarthritis,0.1,1979.1818181818182,0.008976678183626765,4581.818181818182,0.7441752529471828,0.4
C0751778,"Myoclonic Epilepsies, Progressive",0.0,4592.8,0.003414172446217601,5361.6,0.6664457173397779,0.1
C0270850,Idiopathic generalized epilepsy,0.0,2087.1666666666665,4.639940608760208e-05,1989.6666666666667,0.4973628447249161,0.0
C1835452,Hypoplastic ovary,0.21666666666666665,4165.137931034483,0.0964004743040002,7068.0,0.7659238356249225,0.41666666666666663
C1837142,Poor suck,0.15,5609.941176470588,0.06803797244452411,6331.0,0.608926415970288,0.2
C0017567,Gingival Hypertrophy,0.0,5041.0,0.0024399421750687144,5310.090909090909,0.5965170662206528,0.06666666666666667
C1446712,Overlapping fingers,0.1,1944.7,0.016545770135770334,4041.5,0.7417529122383627,0.3
C0002962,Angina Pectoris,0.15,3360.8571428571427,0.01376758974726637,5400.928571428572,0.6904238035556793,0.2
C0241910,"Hepatitis, Autoimmune",0.0,4433.882352941177,0.0007081939986992816,4886.294117647059,0.5434064531104921,0.0
C1836926,Fundus with peripheral 'bony spicules',0.2,9021.5,0.05772943410775229,8987.1,0.5923864111013133,0.2
C0282160,Aplasia Cutis Congenita,0.45,1232.2857142857142,0.07358720896470367,3590.4285714285716,0.8921296941001717,0.55
C0007273,Carotid Artery Diseases,0.0,3654.5454545454545,0.0015080569947319513,3418.909090909091,0.5722291840712893,0.1
C0158465,Acquired cubitus valgus,0.0,4156.555555555556,0.0038034140750097963,5960.0,0.6847532383118993,0.15
C2677328,Brain hypomyelination,0.45,3944.181818181818,0.03995791581855548,6560.636363636364,0.7195627958785853,0.45
C1837522,Decreased pain sensation,0.05,4055.8125,0.05039904589657871,5676.5625,0.7157026136205377,0.05
C0836924,Thrombocytosis,0.2,2971.214285714286,0.02841854583276791,3391.8571428571427,0.6828354918070835,0.3
C0349639,Juvenile Myelomonocytic Leukemia,0.0,5013.05,0.001640884229247764,5120.0,0.598517667270279,0.05
C1860614,ULNAR HYPOPLASIA,0.05,3435.75,0.007188941147268526,4534.75,0.7052303441229741,0.08333333333333333
C0018995,Hemochromatosis,0.5,1604.4166666666667,0.13912606931572585,5861.833333333333,0.7725562775585983,0.55
C0039070,Syncope,0.21666666666666665,2418.913043478261,0.09071024676054361,5671.173913043478,0.8374609145227702,0.4
C1319853,"Asthma, Aspirin-Induced",0.2,5872.923076923077,0.03174577751466537,8590.692307692309,0.6722614184923876,0.3
C0018991,Hemiplegia,0.0,3740.846153846154,6.0337533191168777e-05,3395.3076923076924,0.48886464909023397,0.0
C1839798,Long nose,0.0,8188.733333333334,0.0007064719642903861,8694.8,0.5660651285860181,0.0
C0438717,Transaminases increased,0.0375,5241.911392405063,0.005792643463380378,6223.810126582279,0.6431703370891144,0.1
C0234979,Dysdiadochokinesis,0.0,4853.44,0.0016102825349774887,5941.44,0.6141390333766796,0.03333333333333333
C1867446,Bulging forehead,0.0,6969.507462686567,0.0011473328230585966,6818.910447761194,0.5893978927075716,0.0
C0032226,Pleural Diseases,0.0,4517.4,4.640801930573604e-05,4372.0,0.49450503550378244,0.0
C0003886,Arthrogryposis,0.02,4841.12962962963,0.010699605221111302,5498.944444444444,0.6859356833930149,0.09333333333333334
C1849300,Widely patent fontanels and sutures,0.1,4169.818181818182,0.10348673340581771,4580.272727272727,0.666883644295925,0.35
C0746926,"Multiple, subcutaneous nodules",0.0,4102.7169811320755,0.0034734335842417628,4320.773584905661,0.6669562251984127,0.08
C0423798,Increased tendency to bruise,0.02857142857142857,3547.89552238806,0.009705204781026822,4721.358208955224,0.7126998160827849,0.07619047619047617
C0852283,Respiratory Distress Syndrome,0.0,4823.0,0.0012867241540739085,5794.266666666666,0.649644879769752,0.0
C0019158,Hepatitis,0.0,4134.318181818182,0.0007260872484301206,4309.363636363636,0.6181255320795603,0.0
C0003706,Arachnodactyly,0.02,5582.530612244898,0.0027066916624523232,6511.0204081632655,0.6360386832806398,0.04
C0041834,Erythema,0.016666666666666666,3086.7017543859647,0.005354706009338873,4661.6140350877195,0.7341386046511627,0.03333333333333333
C1837385,Poor growth,0.00909090909090909,5583.890909090909,0.003958428233426835,6358.236363636363,0.6471899015331662,0.03636363636363636
C1839972,Increased IgM levels,0.0,3896.0625,0.00546284689288791,3704.875,0.684591012487814,0.25
