Node ID,Protein ID,Protein Name,Disease Node,Degree
68,88,ACTN2,0,105
109,133,ADM,1,10
131,156,GRK2,0,101
132,157,GRK3,0,14
162,197,AHSG,0,19
168,207,AKT1,1,378
174,213,ALB,1,200
287,351,APP,0,2132
293,358,AQP1,1,107
337,408,ARRB1,0,314
338,409,ARRB2,0,366
389,472,ATM,0,218
459,551,AVP,1,13
515,623,BDKRB1,1,2
516,624,BDKRB2,1,22
561,672,BRCA1,0,609
669,801,CALM1,0,524
672,805,CALM2,0,174
679,815,CAMK2A,0,167
690,826,CAPNS1,0,63
840,996,CDC27,0,129
842,998,CDC42,0,305
972,1147,CHUK,0,219
1004,1191,CLU,0,123
1022,1213,CLTC,0,355
1055,1268,CNR1,1,8
1096,1312,COMT,1,39
1158,1385,CREB1,0,198
1159,1386,ATF2,0,247
1164,1392,CRH,1,17
1180,1410,CRYAB,0,115
1197,1432,MAPK14,0,329
1202,1437,CSF2,1,21
1205,1440,CSF3,1,3
1206,1441,CSF3R,0,29
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1249,1487,CTBP1,0,171
1259,1499,CTNNB1,0,395
1273,1514,CTSL,0,45
1292,1540,CYLD,0,56
1340,1606,DGKA,0,23
1342,1608,DGKG,0,17
1367,1636,ACE,0,10
1369,1639,DCTN1,0,254
1453,1756,DMD,0,57
1506,1813,DRD2,1,25
1570,1889,ECE1,0,27
1581,1901,S1PR1,0,15
1584,1906,EDN1,1,17
1620,1956,EGFR,0,926
1622,1958,EGR1,0,57
1650,1991,ELANE,0,33
1653,1994,ELAVL1,0,1866
1689,2035,EPB41,0,148
1702,2048,EPHB2,0,41
1719,2065,ERBB3,0,87
1720,2066,ERBB4,0,64
1741,2099,ESR1,0,789
1742,2100,ESR2,0,140
1792,2160,F11,0,10
1943,2335,FN1,0,792
1957,2353,FOS,0,259
2030,2494,NR5A2,0,27
2048,2521,FUS,0,354
2059,2534,FYN,0,410
2131,2624,GATA2,0,63
2147,2643,GCH1,1,41
2171,2670,GFAP,0,110
2239,2767,GNA11,0,50
2241,2769,GNA15,0,27
2243,2771,GNAI2,0,209
2245,2773,GNAI3,0,114
2248,2776,GNAQ,0,89
2253,2782,GNB1,0,105
2355,2902,GRIN1,1,67
2356,2903,GRIN2A,0,38
2361,2908,NR3C1,0,242
2496,3060,HCRT,1,4
2497,3061,HCRTR1,0,5
2510,3075,CFH,0,22
2517,3082,HGF,1,19
2519,3084,NRG1,1,96
2543,3115,HLA-DPB1,0,32
2580,3162,HMOX1,0,30
2594,3178,HNRNPA1,0,701
2606,3192,HNRNPU,0,691
2672,3269,HRH1,1,11
2712,3312,HSPA8,0,600
2714,3315,HSPB1,0,435
2737,3350,HTR1A,1,11
2749,3363,HTR7,1,4
2803,3440,IFNA2,1,7
2881,3551,IKBKB,0,224
2887,3558,IL2,1,27
2937,3609,ILF3,0,463
3043,3725,JUN,0,408
3126,3818,KLKB1,0,8
3134,3827,KNG1,1,46
3149,3846,KRTAP5-9,0,192
3150,3848,KRT1,0,111
3160,3858,KRT10,0,68
3178,3881,KRT31,0,375
3227,3934,LCN2,0,65
3441,4188,MDFI,0,439
3469,4223,MEOX2,0,687
3470,4224,MEP1A,0,23
3475,4233,MET,0,83
3522,4297,KMT2A,0,113
3533,4311,MME,0,157
3594,6197,RPS6KA3,0,89
3672,4536,MT-ND2,0,63
3798,781,CACNA2D1,1,28
3844,4734,NEDD4,0,317
3854,4747,NEFL,0,61
3930,4846,NOS3,0,79
3954,4878,NPPA,1,17
3972,4898,NRDC,0,60
3979,4905,NSF,0,95
3994,4923,NTSR1,1,4
4041,4986,OPRK1,1,16
4070,5020,OXT,1,6
4071,5021,OXTR,0,7
4083,5036,PA2G4,0,123
4169,5142,PDE4B,0,35
4198,5173,PDYN,1,10
4203,5179,PENK,1,8
4336,5332,PLCB4,0,41
4339,5335,PLCG1,0,279
4356,5354,PLP1,0,35
4369,5368,PNOC,1,1
4428,5451,POU2F1,0,107
4477,5515,PPP2CA,0,262
4479,5518,PPP2R1A,0,298
4510,5550,PREP,0,30
4513,5553,PRG2,0,63
4524,5566,PRKACA,0,420
4533,5577,PRKAR2B,0,71
4534,5578,PRKCA,0,395
4535,5579,PRKCB,0,202
4536,5580,PRKCD,0,234
4537,5581,PRKCE,0,175
4538,5582,PRKCG,0,155
4539,5583,PRKCH,0,121
4540,5584,PRKCI,0,179
4541,5585,PKN1,0,116
4544,5588,PRKCQ,0,138
4546,5590,PRKCZ,0,229
4547,5591,PRKDC,0,312
