Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,ABL1,0,389
127,152,ADRA2C,0,16
135,160,AP2A1,0,121
259,320,APBA1,0,22
287,351,APP,0,2132
864,1020,CDK5,0,163
869,1025,CDK9,0,247
1022,1213,CLTC,0,355
1420,1716,DGUOK,0,67
1456,1759,DNM1,1,101
1547,1857,DVL3,0,192
1653,1994,ELAVL1,0,1866
1714,2060,EPS15,0,161
2247,2775,GNAO1,1,55
2338,2885,GRB2,0,1081
2606,3192,HNRNPU,0,691
2712,3312,HSPA8,0,600
2772,3397,ID1,0,51
3060,3745,KCNB1,1,16
3096,3785,KCNQ2,1,8
3986,4914,NTRK1,0,1965
4143,5108,PCM1,0,269
4534,5578,PRKCA,0,395
4892,170302,ARX,1,17
5129,6326,SCN2A,1,6
5135,6334,SCN8A,1,5
5383,6616,SNAP25,0,48
5469,6714,SRC,0,525
5541,6792,CDKL5,1,21
5552,6804,STX1A,0,178
5556,6812,STXBP1,1,71
6165,7534,YWHAZ,0,662
6276,7726,TRIM26,0,63
6846,8573,CASK,1,91
7265,9091,PIGQ,1,8
7317,9146,HGS,0,355
7382,9221,NOLC1,0,199
7741,9657,IQCB1,0,213
7766,9685,CLINT1,0,86
8442,10456,HAX1,0,131
9132,11284,PNKP,1,89
10044,13385,,0,274
10564,79751,SLC25A22,1,32
11202,15194,,0,79
13320,51512,GTSE1,0,129
13512,51741,WWOX,1,327
13550,150094,SIK1,1,17
14740,348980,HCN1,1,6
15125,284111,SLC13A5,1,17
15484,55156,ARMC1,0,41
15498,55172,DNAAF2,0,68
16032,55833,UBAP2,0,25
16151,23191,CYFIP1,0,67
16275,23327,NEDD4L,0,192
17939,58529,MYOZ1,0,42
18112,25977,NECAP1,1,18
18594,26747,NUFIP1,0,97
18915,27252,KLHL20,0,84
19527,337880,KRTAP11-1,0,112
20662,63898,SH2D4A,0,79
