Node ID,Protein ID,Protein Name,Disease Node,Degree
1,2,A2M,0,105
20,25,ABL1,0,389
25,30,ACAA1,0,54
29,34,ACADM,0,88
30,35,ACADS,0,38
31,36,ACADSB,0,47
44,50,ACO2,0,36
45,51,ACOX1,0,51
51,58,ACTA1,0,200
52,59,ACTA2,0,95
53,60,ACTB,0,466
60,71,ACTG1,0,187
65,81,ACTN4,0,153
67,87,ACTN1,0,164
75,95,ACY1,0,31
110,134,ADORA1,1,11
117,142,PARP1,0,286
122,147,ADRA1B,1,14
129,154,ADRB2,0,276
131,156,GRK2,0,101
154,185,AGTR1,0,42
168,207,AKT1,0,378
169,208,AKT2,0,129
174,213,ALB,0,200
178,217,ALDH2,0,80
197,240,ALOX5,0,31
213,267,AMFR,0,113
236,291,SLC25A4,0,68
242,302,ANXA2,0,200
249,309,ANXA6,0,107
250,310,ANXA7,0,142
259,320,APBA1,0,22
260,321,APBA2,0,14
261,322,APBB1,0,95
262,323,APBB2,0,29
263,324,APC,0,301
268,329,BIRC2,0,142
270,331,XIAP,0,164
271,332,BIRC5,0,44
272,333,APLP1,0,61
273,334,APLP2,1,45
274,335,APOA1,0,102
284,348,APOE,1,70
287,351,APP,1,2132
290,355,FAS,0,121
301,367,AR,0,301
313,382,ARF6,0,143
325,396,ARHGDIA,0,100
326,397,ARHGDIB,0,20
337,408,ARRB1,0,314
338,409,ARRB2,0,366
348,421,ARVCF,0,8
360,440,ASNS,0,82
364,445,ASS1,0,92
393,476,ATP1A1,0,160
403,488,ATP2A2,0,84
413,498,ATP5F1A,0,213
421,509,ATP5F1C,0,194
448,539,ATP5PO,0,106
462,554,AVPR2,0,18
473,572,BAD,0,70
474,573,BAG1,0,82
479,578,BAK1,1,36
482,581,BAX,1,86
495,595,CCND1,0,112
496,596,BCL2,1,136
497,597,BCL2A1,0,24
498,598,BCL2L1,0,112
499,599,BCL2L2,0,25
502,602,BCL3,0,52
503,604,BCL6,0,158
514,622,BDH1,0,14
518,627,BDNF,1,22
523,633,BGN,0,17
527,637,BID,0,62
528,638,BIK,0,84
534,644,BLVRA,0,22
549,660,BMX,0,32
551,662,BNIP1,0,26
552,663,BNIP2,0,36
554,665,BNIP3L,0,44
561,672,BRCA1,0,609
562,673,BRAF,0,63
568,682,BSG,0,154
574,688,KLF5,0,62
575,689,BTF3,0,55
579,695,BTK,0,123
590,708,C1QBP,0,235
591,710,SERPING1,0,15
617,738,VPS51,0,28
619,740,MRPL49,0,110
626,752,FMNL1,0,74
637,5481,PPID,0,53
638,768,CA9,0,33
649,780,DDR1,0,28
659,790,CAD,0,131
669,801,CALM1,0,524
672,805,CALM2,0,174
676,811,CALR,0,158
679,815,CAMK2A,0,167
685,821,CANX,0,208
688,824,CAPN2,0,62
697,833,CARS,0,42
698,834,CASP1,0,63
700,836,CASP3,1,183
701,837,CASP4,0,59
703,839,CASP6,0,51
