Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
7680,9586,,0,136,
427,515,,0,100,
4100,5058,,0,161,
4694,5770,,0,142,
9222,11461,,0,181,
21003,326618,,0,13,
4110,5071,,0,426,
4623,5683,,0,152,
5081,6271,,0,33,
8707,10768,,0,153,
3929,4843,,0,155,
537,648,,0,399,
1051,1264,,0,17,
5661,6929,,0,208,
4126,5090,,0,48,
13061,83987,,0,547,
13858,84364,,0,14,
17956,25782,,1,24,4410.0
3110,3801,,0,230,
16424,56259,,0,171,
1065,1280,,1,45,3.0
13355,51547,,0,666,
13356,51548,,0,125,
2605,3191,,0,222,
7214,9026,,0,53,
5469,6714,,0,525,
15920,22948,,0,173,
561,672,,0,609,
51,58,,1,200,5659.0
1077,1292,,1,15,17580.0
568,682,,0,154,
16308,23363,,0,619,
1082,1297,,0,9,
5727,7018,,0,68,
60,71,,0,187,
1087,1302,,1,6,291.0
11840,16402,,0,28,
65,81,,0,153,
67,87,,0,164,
68,88,,0,105,
5191,6399,,1,39,1211.0
15945,22976,,0,266,
14410,53371,,0,63,
16461,23529,,1,5,17623.0
19029,27429,,0,68,
5560,6817,,0,55,
6739,8452,,0,1228,
1108,1327,,0,67,
4181,5154,,0,24,
4182,5155,,0,27,
8548,10575,,0,188,
1626,1962,,0,113,
8067,10016,,0,121,
13406,51608,,0,61,
95,118,,0,79,
16997,548596,,0,29,
2714,3315,,0,435,
14954,54477,,0,85,
12600,17886,,0,192,
18543,387082,,0,80,
4627,5687,,0,175,
15476,55147,,0,42,
1653,1994,,0,1866,
1897,2280,,0,70,
7011,2517,,1,11,314.0
5247,6464,,0,277,
6784,8508,,0,64,
1668,2011,,0,103,
5253,399687,,0,183,
134,159,,0,44,
4235,5216,,0,81,
10894,80179,,0,178,
1680,2023,,0,361,
8850,10952,,0,51,
3220,3925,,0,94,
5486,170572,,0,80,
5657,6925,,0,295,
2712,3312,,0,600,
6596,8260,,1,72,1202.0
5274,6497,,0,123,
4719,5796,,0,109,
7836,9759,,0,203,
5277,6500,,0,251,
20126,29844,,0,53,
5791,7086,,0,154,
4256,5245,,0,356,
3745,4627,,0,343,
2722,3326,,0,543,
8867,10971,,0,464,
2212,2720,,0,35,
5285,22930,,0,29,
5798,7094,,0,87,
16241,23291,,0,403,
168,207,,0,378,
3753,4637,,0,143,
2730,3339,,1,48,16879.0
4551,5595,,0,349,
3757,4641,,0,196,
3248,3958,,0,189,
8881,10987,,0,828,
7064,8826,,0,284,
5747,7040,,0,110,
3253,3964,,0,106,
694,830,,0,270,
1779,2146,,0,284,
1210,1445,,0,87,
12479,7135,,0,17,
8860,10963,,0,162,
16066,55869,,0,38,
4803,5903,,0,182,
3958,4882,,1,30,532.0
11975,114898,,0,32,
13512,51741,,0,327,
1741,2099,,0,789,
8821,10919,,0,160,
7378,9217,,0,139,
7379,9218,,0,224,
5083,6273,,0,18,
7893,9820,,0,649,
3801,4690,,0,267,
3291,4010,,1,19,8035.0
5855,7157,,0,1001,
5862,7165,,0,72,
2280,2810,,0,290,
5865,7168,,0,142,
5866,7169,,1,103,9121.0
5867,7170,,1,151,207.0
1260,1500,,0,62,
13549,84557,,0,122,
4846,5954,,0,113,
4339,5335,,0,279,
6388,55930,,0,96,
7414,9260,,0,137,
7721,9636,,0,194,
248,308,,0,45,
3028,3708,,0,67,
250,310,,0,142,
4859,5970,,0,419,
15612,55294,,0,182,
3950,70405,,0,144,
4649,5710,,0,202,
5077,6262,,0,33,
9477,77579,,0,141,
6446,50485,,1,7,1252.0
5895,7205,,0,250,
3628,4478,,0,148,
4874,5987,,0,464,
10562,374659,,0,18,
3857,4751,,0,52,
8467,10482,,0,1153,
7726,9641,,0,392,
8921,11034,,0,103,
16342,23397,,0,46,
287,351,,0,2132,
2338,2885,,0,1081,
8995,11124,,0,112,
1829,2199,,0,34,
1830,2200,,1,24,14792.0
9009,11140,,0,311,
19754,28969,,0,41,
2861,3516,,0,149,
5422,6657,,0,351,
15663,120892,,0,154,
5425,6660,,1,41,1213.0
7986,9924,,0,343,
5683,6955,,0,39,
4916,6045,,0,756,
7989,9927,,1,15,3669.0
8503,10524,,0,265,
5432,6667,,0,441,
313,382,,0,143,
5434,6670,,0,98,
1339,1605,,1,53,2935.0
53,60,,0,466,
5440,6678,,0,25,
6977,8726,,0,483,
3394,4133,,0,57,
15150,22003,,0,97,
6980,8729,,0,42,
837,993,,0,64,
1869,2247,,0,42,
15177,54808,,1,6,10.0
12619,17913,,0,134,
3405,4146,,0,7,
3407,4148,,1,11,457.0
4664,5728,,0,246,
338,409,,0,366,
676,811,,0,158,
6484,8065,,0,482,
1365,1634,,0,37,
5463,6708,,0,41,
5464,6709,,0,197,
8025,9968,,1,94,1205.0
1883,2261,,1,58,12190.0
4956,6117,,0,494,
861,1017,,0,892,
3422,4163,,0,306,
9056,338872,,0,15,
3426,4171,,0,918,
827,983,,0,415,
356,65970,,0,129,
8549,10576,,0,217,
15207,284217,,0,49,
16444,23512,,0,338,
13287,51477,,0,63,
4460,5495,,0,61,
8558,10585,,1,16,6700.0
4464,5500,,0,253,
4465,5501,,0,308,
915,1080,,0,324,
2422,2975,,0,189,
2708,3308,,0,366,
2879,3549,,1,4,15332.0
19836,29109,,0,42,
4479,5518,,0,298,
8064,10013,,0,259,
8065,10014,,0,370,
7554,9442,,0,47,
6531,8148,,0,99,
10116,79036,,0,48,
4957,6118,,0,471,
1927,2316,,0,359,
15240,54880,,1,60,2215.0
5868,7171,,0,92,
1637,1974,,0,139,
14999,3998,,0,70,
3469,4223,,0,687,
1005,1192,,0,63,
400,483,,0,102,
5521,6772,,0,225,
3986,4914,,0,1965,
2724,3329,,0,379,
1689,2035,,0,148,
7890,9817,,0,134,
2997,3676,,0,529,
6042,7385,,0,193,
7579,9469,,1,10,12576.0
12188,6023,,1,2,75.0
4509,5549,,0,17,
5787,7082,,0,140,
4958,6119,,0,399,
12954,23524,,0,330,
6056,7402,,0,61,
18332,26270,,0,622,
1095,1311,,1,10,11.0
1453,1756,,0,57,
8112,10075,,0,461,
6065,7412,,0,446,
2994,3673,,0,37,
3827,4716,,0,77,
6068,7415,,1,610,5835.0
2718,3320,,0,900,
18871,27185,,0,209,
4536,5580,,0,234,
4852,5962,,0,90,
869,1025,,0,247,
3743,4625,,1,38,19169.0
6067,7414,,0,182,
6079,7429,,0,9,
3008,3688,,0,150,
6081,7431,,0,391,
3011,3691,,0,83,
2500,3065,,0,611,
6599,8266,,0,306,
4343,5339,,1,105,8323.0
14925,54443,,0,142,
5073,6257,,0,82,
5076,6261,,1,35,1106.0
9173,11346,,0,171,
982,1159,,0,32,
719,857,,0,220,
2468,3028,,1,122,7912.0
3919,4831,,0,129,
2524,3091,,0,182,
5085,6275,,0,75,
677,813,,0,119,
3043,3725,,0,408,
13284,51474,,0,202,
5606,6871,,0,166,
2535,3106,,0,333,
340,411,,1,15,2490.0
3561,4343,,0,1178,
5611,6876,,0,61,
1874,2252,,0,13,
4081,5034,,0,148,
1943,2335,,0,792,
16374,23435,,0,319,
1527,1836,,1,8,9289.0
1620,1956,,0,926,
5119,6314,,0,110,
18270,26191,,0,25,
6741,8454,,0,763,
