Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1,2,A2M,0,105,
6147,7514,XPO1,0,1256,
4100,5058,PAK1,0,161,
4102,5062,PAK2,0,154,
4097,5054,SERPINE1,0,39,
2057,2532,ACKR1,0,8,
8202,10174,SORBS3,0,156,
2059,2534,FYN,0,410,
6156,7525,YES1,0,156,
4110,5071,PRKN,0,426,
6159,7528,YY1,0,172,
6160,7529,YWHAB,0,398,
3416,4157,MC1R,1,45,565.0
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
6164,7533,YWHAH,0,343,
6165,7534,YWHAZ,0,662,
4118,5079,PAX5,0,56,
2071,2549,GAB1,0,51,
6168,7538,ZFP36,0,71,
20505,653361,NCF1,0,49,
8224,10203,CALCRL,0,7,
2081,2560,GABRB1,0,22,
2082,2561,GABRB2,0,22,
6180,6720,SREBF1,0,72,
4135,5099,PCDH7,0,28,
2090,2569,GABRR1,0,22,
4139,5104,SERPINA5,0,27,
8882,10988,METAP2,0,34,
8242,10221,TRIB1,0,17,
51,58,ACTA1,0,200,
53,60,ACTB,0,466,
2399,2950,GSTP1,0,69,
16445,23513,SCRIB,0,60,
7188,8986,RPS6KA4,0,20,
65,81,ACTN4,0,153,
2115,2597,GAPDH,0,304,
68,88,ACTN2,0,105,
2730,3339,HSPG2,0,48,
18506,59341,TRPV4,1,20,136.0
3426,4171,MCM2,0,918,
2130,2623,GATA1,0,109,
2131,2624,GATA2,0,63,
2133,2626,GATA4,0,36,
2134,2627,GATA6,0,16,
8280,10266,RAMP2,0,10,
16473,23542,MAPK8IP2,0,94,
698,834,CASP1,0,63,
8287,10273,STUB1,0,258,
96,119,ADD2,0,24,
97,120,ADD3,0,35,
1378,1649,DDIT3,0,85,
4196,5170,PDPK1,0,108,
4198,5173,PDYN,1,10,38.0
7573,9463,PICK1,0,404,
109,133,ADM,1,10,6478.0
4300,5295,PIK3R1,0,307,
117,142,PARP1,0,286,
4216,5196,PF4,0,13,
20,25,ABL1,0,389,
2171,2670,GFAP,1,110,608.0
125,150,ADRA2A,0,26,
2174,2673,GFPT1,0,79,
2069,2547,XRCC6,0,285,
129,154,ADRB2,0,276,
131,156,GRK2,0,101,
132,157,GRK3,0,14,
8327,10318,TNIP1,0,124,
4232,5213,PFKM,0,72,
4460,5495,PPM1B,0,61,
20621,5175,PECAM1,0,30,
2193,2697,GJA1,0,47,
148,177,AGER,1,14,20466.0
152,183,AGT,1,27,14910.0
154,185,AGTR1,0,42,
4253,5241,PGR,0,81,
4254,5243,ABCB1,0,31,
159,191,AHCY,0,85,
4256,5245,PHB,0,356,
18594,26747,NUFIP1,0,97,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
174,213,ALB,0,200,
2223,2739,GLO1,0,44,
2236,2764,GMFB,0,23,
2239,2767,GNA11,0,50,
2241,2769,GNA15,0,27,
2242,2770,GNAI1,0,107,
2243,2771,GNAI2,0,209,
196,239,ALOX12,1,10,250.0
197,240,ALOX5,1,31,6895.0
198,241,ALOX5AP,0,9,
8391,10399,RACK1,0,286,
2248,2776,GNAQ,0,89,
6860,8600,TNFSF11,0,43,
2252,2781,GNAZ,0,49,
7781,9700,ESPL1,0,36,
4305,5300,PIN1,0,309,
10456,112399,EGLN3,0,44,
6362,7850,IL1R2,0,4,
4319,5315,PKM,0,194,
4322,5318,PKP2,0,62,
4325,5321,PLA2G4A,0,52,
2280,2810,SFN,0,290,
2087,2566,GABRG2,0,19,
4818,5921,RASA1,0,97,
241,301,ANXA1,0,169,
242,302,ANXA2,0,200,
4339,5335,PLCG1,0,279,
4342,5338,PLD2,0,54,
8439,1742,DLG4,0,129,
4344,5340,PLG,0,68,
4345,5341,PLEK,0,15,
8442,10456,HAX1,0,131,
6401,7917,BAG6,0,302,
261,322,APBB1,0,95,
268,329,BIRC2,0,142,
273,334,APLP2,0,45,
8467,10482,NXF1,0,1153,
2327,2869,GRK5,0,183,
2329,2872,MKNK2,0,52,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
8484,10499,NCOA2,0,103,
2343,2890,GRIA1,0,45,
2346,2893,GRIA4,0,24,
301,367,AR,0,301,
2355,2902,GRIN1,1,67,107.0
308,375,ARF1,0,99,
2357,2904,GRIN2B,1,56,1436.0
2359,2906,GRIN2D,0,37,
2361,2908,NR3C1,0,242,
6458,8021,NUP214,0,84,
2363,2911,GRM1,0,27,
316,387,RHOA,0,185,
2367,2915,GRM5,0,22,
6464,8030,CCDC6,0,69,
5744,7037,TFRC,0,109,
2375,2923,PDIA3,0,144,
4424,5445,PON2,0,80,
1420,1716,DGUOK,0,67,
4428,5451,POU2F1,0,107,
2381,2931,GSK3A,0,95,
2382,2932,GSK3B,0,362,
6481,8061,FOSL1,0,50,
338,409,ARRB2,0,366,
4440,5465,PPARA,0,83,
4442,5468,PPARG,0,167,
4443,5469,MED1,0,124,
4447,5473,PPBP,0,28,
18784,92609,TIMM50,0,89,
8546,10573,MRPL28,0,111,
355,433,ASGR2,0,95,
8548,10575,CCT4,0,188,
8549,10576,CCT2,0,217,
4458,5493,PPL,0,73,
364,445,ASS1,0,92,
4463,5499,PPP1CA,0,356,
4465,5501,PPP1CC,0,308,
2418,2969,GTF2I,0,149,
5523,6774,STAT3,0,292,
18805,27101,CACYBP,0,83,
4477,5515,PPP2CA,0,262,
4478,5516,PPP2CB,0,158,
4479,5518,PPP2R1A,0,298,
8583,10611,PDLIM5,0,56,
393,476,ATP1A1,0,160,
4497,5536,PPP5C,0,90,
403,488,ATP2A2,0,84,
408,493,ATP2B4,0,47,
16452,56288,PARD3,0,86,
4510,5550,PREP,0,30,
2463,3020,H3F3A,0,131,
2464,3021,H3F3B,0,39,
4520,5562,PRKAA1,0,181,
14761,3557,IL1RN,1,7,103.0
4524,5566,PRKACA,0,420,
4525,5567,PRKACB,0,217,
4526,5568,PRKACG,0,158,
12719,50813,COPS7A,0,82,
4106,5066,PAM,0,27,
16820,56848,SPHK2,0,8,
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,0,202,
4536,5580,PRKCD,0,234,
4537,5581,PRKCE,1,175,18627.0
4538,5582,PRKCG,1,155,934.0
4539,5583,PRKCH,0,121,
4540,5584,PRKCI,0,179,
2494,3055,HCK,0,144,
4543,5587,PRKD1,0,63,
4544,5588,PRKCQ,0,138,
6560,8202,NCOA3,0,134,
4546,5590,PRKCZ,0,229,
4547,5591,PRKDC,0,312,
2500,3065,HDAC1,0,611,
4550,5594,MAPK1,1,402,3913.0
4551,5595,MAPK3,1,349,98.0
4552,5596,MAPK4,0,60,
10697,79908,BTNL8,0,42,
458,550,AUP1,0,64,
4555,5599,MAPK8,1,256,223.0
4556,5600,MAPK11,0,93,
4557,5601,MAPK9,1,204,636.0
4558,5602,MAPK10,0,107,
4559,5603,MAPK13,0,153,
4560,5604,MAP2K1,0,115,
4561,5605,MAP2K2,0,58,
4562,5606,MAP2K3,0,42,
4564,5608,MAP2K6,0,39,
4565,5609,MAP2K7,0,71,
473,572,BAD,0,70,
2524,3091,HIF1A,0,182,
2528,3096,HIVEP1,0,54,
2534,3105,HLA-A,0,104,
15974,23005,MAPKBP1,0,69,
1653,1994,ELAVL1,0,1866,
496,596,BCL2,0,136,
498,598,BCL2L1,0,112,
12789,116443,GRIN3A,0,10,
502,602,BCL3,0,52,
4521,5563,PRKAA2,0,171,
