Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
1,2,A2M,0,105,
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
6153,7520,XRCC5,0,233,
2059,2534,FYN,0,410,
6156,7525,YES1,0,156,
4110,5071,PRKN,0,426,
6159,7528,YY1,0,172,
6160,7529,YWHAB,0,398,
13656,84708,LNX1,0,497,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
2069,2547,XRCC6,0,285,
6166,7535,ZAP70,0,71,
2071,2549,GAB1,0,51,
4100,5058,PAK1,0,161,
7775,9694,EMC2,0,111,
33,38,ACAT1,0,80,
18469,26517,TIMM13,0,72,
8231,10210,TOPORS,0,58,
5525,6776,STAT5A,0,106,
8234,10213,PSMD14,0,120,
4140,5105,PCK1,0,98,
4144,5110,PCMT1,0,115,
4145,5111,PCNA,0,390,
51,58,ACTA1,0,200,
53,60,ACTB,0,466,
12342,17344,,0,4,
20539,6354,CCL7,0,22,
16444,23512,SUZ12,0,338,
65,81,ACTN4,0,153,
2114,2596,GAP43,0,15,
20227,29979,UBQLN1,0,283,
8271,10254,STAM2,0,74,
6225,6732,SRPK1,0,349,
14,19,ABCA1,0,54,
14009,85302,FBF1,0,237,
4185,5159,PDGFRB,0,111,
1722,2068,ERCC2,1,59,1983.0
8287,10273,STUB1,0,258,
18530,26608,TBL2,1,136,11642.0
4196,5170,PDPK1,0,108,
117,142,PARP1,0,286,
8212,10189,ALYREF,0,252,
16506,23580,CDC42EP4,0,30,
6267,7704,ZBTB16,0,166,
6269,7706,TRIM25,0,91,
2174,2673,GFPT1,0,79,
4223,5204,PFDN5,0,185,
129,154,ADRB2,0,276,
131,156,GRK2,0,101,
3414,4155,MBP,0,103,
4230,5211,PFKL,0,74,
137,162,AP1B1,0,93,
2186,2690,GHR,0,55,
18577,157769,FAM91A1,0,11,
4242,5226,PGD,0,65,
18582,91833,WDR20,0,29,
2200,2705,GJB1,0,24,
154,185,AGTR1,0,42,
4463,5499,PPP1CA,0,356,
4254,5243,ABCB1,0,31,
4256,5245,PHB,0,356,
2210,2717,GLA,1,18,4634.0
4259,5250,SLC25A3,0,311,
4260,5251,PHEX,1,2,10980.0
2417,2968,GTF2H4,0,50,
7197,8996,NOL3,0,42,
4272,5265,SERPINA1,0,48,
17438,57654,UVSSA,0,13,
8375,10381,TUBB3,0,121,
8376,10382,TUBB4A,0,103,
2242,2770,GNAI1,0,107,
10438,79607,FAM118B,0,37,
4129,5093,PCBP1,0,192,
2248,2776,GNAQ,0,89,
5836,7133,TNFRSF1B,0,127,
4300,5295,PIK3R1,0,307,
1741,2099,ESR1,0,789,
8409,10419,PRMT5,0,360,
4314,5310,PKD1,0,41,
4815,5917,RARS,0,62,
6364,7852,CXCR4,0,51,
4319,5315,PKM,0,194,
7721,9636,ISG15,0,194,
2599,3184,HNRNPD,0,342,
6378,7874,USP7,0,313,
6380,7879,RAB7A,0,182,
4333,5329,PLAUR,0,113,
242,302,ANXA2,0,200,
4339,5335,PLCG1,0,279,
4340,5336,PLCG2,1,126,8829.0
4341,5337,PLD1,0,54,
4342,5338,PLD2,0,54,
1065,1280,COL2A1,1,45,4227.0
248,308,ANXA5,0,45,
250,310,ANXA7,0,142,
8575,10603,SH2B2,0,26,
4349,5347,PLK1,0,268,
12542,2963,GTF2F2,0,92,
6401,7917,BAG6,0,302,
13355,51547,SIRT7,0,666,
8452,10466,COG5,0,25,
8455,10469,TIMM44,0,36,
269,330,BIRC3,0,87,
8467,10482,NXF1,0,1153,
2327,2869,GRK5,0,183,
2330,2873,GPS1,0,68,
8477,10492,SYNCRIP,0,459,
287,351,APP,0,2132,
289,354,KLK3,0,25,
290,355,FAS,1,121,10490.0
291,356,FASLG,0,108,
2340,2887,GRB10,0,62,
8875,10980,COPS6,0,321,
18728,26986,PABPC1,0,504,
4828,5931,RBBP7,0,230,
301,367,AR,0,301,
16691,56616,DIABLO,0,54,
4409,5430,POLR2A,0,345,
4410,5431,POLR2B,0,133,
4411,5432,POLR2C,0,122,
4412,5433,POLR2D,0,76,
4413,5434,POLR2E,0,126,
4414,5435,POLR2F,0,90,
4415,5436,POLR2G,0,106,
4416,5437,POLR2H,0,98,
4417,5438,POLR2I,0,54,
4418,5439,POLR2J,0,74,
4419,5440,POLR2K,0,44,
4420,5441,POLR2L,0,96,
325,396,ARHGDIA,0,100,
2375,2923,PDIA3,0,144,
18764,27040,LAT,0,58,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
6484,8065,CUL5,0,482,
4440,5465,PPARA,0,83,
8537,10564,ARFGEF2,0,32,
350,427,ASAH1,1,19,9888.0
8545,10572,SIVA1,0,41,
8547,10574,CCT7,0,189,
356,65970,,0,129,
8549,10576,CCT2,0,217,
12646,83481,EPPK1,0,62,
2408,2959,GTF2B,0,148,
2409,2960,GTF2E1,0,82,
2410,2961,GTF2E2,0,63,
2411,2962,GTF2F1,0,122,
364,445,ASS1,0,92,
2414,2965,GTF2H1,0,93,
2415,2966,GTF2H2,0,37,
2416,2967,GTF2H3,0,46,
4465,5501,PPP1CC,0,308,
2418,2969,GTF2I,1,149,15106.0
3475,4233,MET,0,83,
2422,2975,GTF3C1,0,189,
20857,64210,MMS19,0,193,
7231,9049,AIP,1,46,6127.0
4477,5515,PPP2CA,0,262,
4478,5516,PPP2CB,0,158,
4479,5518,PPP2R1A,0,298,
4480,5519,PPP2R1B,0,106,
8578,10606,PAICS,0,100,
4485,5524,PTPA,0,67,
4486,5525,PPP2R5A,0,47,
392,475,ATOX1,0,18,
396,479,ATP12A,0,31,
403,488,ATP2A2,0,84,
2458,3014,H2AFX,0,307,
15153,54778,RNF111,0,69,
4510,5550,PREP,0,30,
2466,3024,HIST1H1A,0,173,
8611,10642,IGF2BP1,0,256,
10661,79867,TCTN2,0,211,
2470,3030,HADHA,0,106,
14761,3557,IL1RN,1,7,2331.0
6571,8218,CLTCL1,0,53,
4524,5566,PRKACA,0,420,
8623,10657,KHDRBS1,0,191,
4529,5571,PRKAG1,0,57,
4532,5576,PRKAR2A,0,91,
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,0,202,
4536,5580,PRKCD,1,234,1239.0
756,902,CCNH,0,69,
8636,10672,GNA13,0,57,
4543,5587,PRKD1,0,63,
4544,5588,PRKCQ,0,138,
449,540,ATP7B,1,15,1337.0
4546,5590,PRKCZ,0,229,
4547,5591,PRKDC,0,312,
2500,3065,HDAC1,0,611,
