Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,,0,354,
1,2,,0,105,
6147,7514,,0,1256,
6153,7520,,0,233,
2059,2534,,0,410,
6160,7529,,0,398,
6162,7531,,0,426,
6163,7532,,0,542,
8212,10189,,0,252,
2069,2547,,0,285,
6166,7535,,0,71,
6167,7536,,0,265,
8228,10207,,0,76,
3421,4162,,1,17,13857.0
4144,5110,,0,115,
53,60,,0,466,
60,71,,0,187,
8254,10236,,0,273,
4161,5133,,1,33,10082.0
2115,2597,,0,304,
16453,23521,,0,273,
4185,5159,,0,111,
20,25,,0,389,
6165,7534,,0,662,
129,154,,0,276,
4801,5901,,0,253,
2186,2690,,0,55,
16530,23607,,0,118,
4259,5250,,0,311,
5832,7128,,1,88,2590.0
6331,7804,,0,39,
2762,3383,,1,159,1177.0
8391,10399,,0,286,
4300,5295,,0,307,
4301,5296,,0,144,
8409,10419,,0,360,
719,857,,0,220,
4319,5315,,0,194,
237,292,,0,335,
238,293,,0,207,
8439,1742,,0,129,
251,311,,0,52,
6403,7919,,0,225,
6405,7922,,0,37,
268,329,,0,142,
269,330,,0,87,
8467,10482,,0,1153,
8473,10488,,0,283,
284,348,,1,70,389.0
3802,4691,,0,438,
287,351,,0,2132,
2338,2885,,0,1081,
18728,26986,,0,504,
18733,26994,,0,104,
16691,56616,,0,54,
8500,10521,,0,290,
8505,10526,,0,96,
8516,10539,,0,116,
8518,10541,,0,59,
9081,11224,,0,277,
8547,10574,,0,189,
8548,10575,,0,188,
8549,10576,,0,217,
4463,5499,,0,356,
17811,4261,,1,34,6697.0
8567,10594,,0,294,
65,81,,0,153,
393,476,,0,160,
398,481,,0,78,
2450,3006,,0,88,
2451,3007,,0,137,
2452,3008,,0,52,
413,498,,0,213,
2461,3018,,0,59,
4534,5578,,0,395,
4535,5579,,0,202,
4536,5580,,0,234,
4537,5581,,0,175,
4538,5582,,0,155,
4539,5583,,0,121,
4540,5584,,0,179,
4544,5588,,0,138,
4546,5590,,0,229,
4547,5591,,0,312,
5878,7182,,0,55,
4550,5594,,0,402,
4551,5595,,0,349,
8654,10694,,0,181,
6614,8290,,0,254,
6618,8294,,0,63,
4859,5970,,0,419,
2537,3108,,0,9,
491,590,,1,5,14201.0
2542,3113,,0,87,
2543,3115,,1,32,11639.0
2546,3119,,1,4,3320.0
2548,3122,,1,47,2034.0
766,914,,0,22,
2550,3125,,0,17,
2552,3127,,0,14,
529,639,,0,29,
6675,8359,,0,181,
6676,8360,,0,56,
6677,8361,,0,104,
6678,8362,,0,56,
6679,8363,,0,58,
6680,8364,,0,55,
6681,8365,,0,59,
6682,8366,,0,55,
6683,8367,,0,61,
6684,8368,,0,57,
8733,10802,,0,57,
6686,8370,,0,84,
2814,3454,,0,30,
2594,3178,,0,701,
2596,3181,,0,333,
2598,3183,,0,386,
2599,3184,,0,342,
2601,3187,,0,359,
2603,3189,,0,100,
2604,3190,,0,367,
2605,3191,,0,222,
2606,3192,,0,691,
4662,5725,,0,161,
8768,10856,,0,367,
6727,8439,,0,30,
4681,5747,,0,200,
4694,5770,,0,142,
4704,5781,,0,175,
4711,5788,,1,84,14232.0
4730,5813,,0,38,
8835,10935,,0,86,
4744,5829,,0,151,
2701,3301,,0,175,
8847,10949,,0,101,
2705,3305,,0,163,
6805,8531,,0,100,
2712,3312,,0,600,
2714,3315,,0,435,
669,801,,0,524,
2718,3320,,0,900,
2722,3326,,0,543,
2724,3329,,0,379,
17064,220988,,0,190,
4780,5879,,0,269,
8879,10985,,0,234,
8881,10987,,0,828,
705,841,,0,196,
17098,57187,,0,221,
4815,5917,,0,62,
6867,8607,,0,279,
729,867,,0,276,
730,868,,1,81,256.0
19163,100133941,,1,3,2531.0
5586,6850,,0,140,
4855,5966,,0,389,
760,908,,0,190,
6907,8651,,0,76,
8958,11077,,0,279,
2815,3455,,0,21,
2816,3456,,1,18,668.0
772,920,,0,125,
6917,8662,,0,140,
775,923,,1,7,26.0
4874,5987,,0,464,
6923,8668,,0,164,
2890,3561,,0,40,
782,931,,0,23,
8977,11100,,0,171,
787,940,,0,22,
8980,11103,,0,139,
6936,8683,,0,195,
796,949,,0,22,
6164,7533,,0,343,
805,958,,1,60,754.0
807,960,,0,100,
811,965,,1,10,929.0
818,972,,0,51,
827,983,,0,415,
2881,3551,,0,224,
2883,3553,,1,25,443.0
2888,3559,,1,29,11976.0
6986,8737,,0,100,
6989,8740,,1,29,7259.0
6916,8661,,0,133,
2903,3574,,1,4,3795.0
2904,3575,,1,104,361.0
7010,8767,,0,92,
4963,6124,,0,326,
4964,6125,,0,282,
7013,8772,,0,87,
4966,6128,,0,408,
4967,6129,,0,365,
4968,6130,,0,334,
4969,6132,,0,348,
4970,6133,,0,257,
2923,3594,,0,20,
4972,6135,,0,384,
4973,6136,,0,285,
4974,6137,,0,358,
4976,6139,,0,234,
4981,6146,,0,266,
2936,3608,,0,451,
2937,3609,,0,463,
4986,6154,,0,306,
7035,8795,,0,58,
4988,6156,,0,238,
4989,6157,,0,286,
4992,6160,,0,277,
4999,6169,,0,239,
5004,6175,,0,344,
13207,51386,,0,84,
5016,6188,,0,395,
