Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
6153,7520,XRCC5,0,233,
8202,10174,SORBS3,0,156,
2059,2534,FYN,0,410,
6156,7525,YES1,0,156,
13503,51729,WBP11,0,173,
4110,5071,PRKN,0,426,
6159,7528,YY1,0,172,
6160,7529,YWHAB,0,398,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
6165,7534,YWHAZ,0,662,
22,27,ABL2,0,52,
6167,7536,SF1,0,265,
4121,5082,PDCL,0,37,
6180,6720,SREBF1,0,72,
37,163882,CNST,0,14,
8232,10211,FLOT1,0,121,
18476,26524,LATS2,0,158,
4145,5111,PCNA,0,390,
4147,5116,PCNT,0,64,
8096,10055,SAE1,0,66,
53,60,ACTB,0,466,
14894,54386,TERF2IP,0,162,
4155,5127,CDK16,0,46,
14396,53347,UBASH3A,0,84,
4157,5129,CDK18,0,92,
8254,10236,HNRNPR,0,273,
4789,5888,RAD51,0,146,
19808,29079,MED4,0,368,
66,86,ACTL6A,0,155,
2115,2597,GAPDH,0,304,
16452,56288,PARD3,0,86,
8264,10247,RIDA,0,25,
2124,2617,GARS,0,99,
4174,5147,PDE6D,0,52,
12367,286887,KRT6C,0,36,
8273,10256,CNKSR1,0,25,
18514,59349,KLHL12,0,75,
4182,5155,PDGFB,0,27,
4183,5156,PDGFRA,0,65,
4185,5159,PDGFRB,1,111,2932.0
8283,10269,ZMPSTE24,1,29,5871.0
16476,23545,ATP6V0A2,1,22,2855.0
8287,10273,STUB1,0,258,
4112,5073,PARN,1,30,7334.0
8290,10277,UBE4B,0,79,
7867,9791,PTDSS1,1,17,7276.0
4196,5170,PDPK1,0,108,
8296,10284,SAP18,0,149,
105,128,ADH5,0,42,
106,130,ADH6,0,30,
1383,1654,DDX3X,0,379,
18543,387082,SUMO4,0,80,
9166,11339,OIP5,0,122,
117,142,PARP1,0,286,
2409,2960,GTF2E1,0,82,
6164,7533,YWHAH,0,343,
4220,5201,PFDN1,0,104,
2069,2547,XRCC6,0,285,
20160,29895,MYLPF,0,5,
131,156,GRK2,0,101,
8327,10318,TNIP1,0,124,
141,166,AES,0,301,
2193,2697,GJA1,1,47,260.0
16530,23607,CD2AP,0,118,
151,182,JAG1,0,12,
2201,2706,GJB2,1,30,4864.0
154,185,AGTR1,0,42,
4463,5499,PPP1CA,0,356,
16543,23623,RUSC1,0,82,
4256,5245,PHB,0,356,
10406,79571,GCC1,0,87,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
2219,2734,GLG1,0,31,
2222,2737,GLI3,0,29,
14511,20826,,0,46,
4275,5268,SERPINB5,0,56,
8372,10376,TUBA1B,0,125,
6326,7798,LUZP1,0,69,
8376,10382,TUBB4A,0,103,
8377,10383,TUBB4B,0,154,
3143,3839,KPNA3,0,122,
190,230,ALDOC,0,94,
6341,7818,DAP3,0,140,
12486,404093,CUEDC1,0,16,
8391,10399,RACK1,0,286,
4299,5294,PIK3CG,0,39,
4300,5295,PIK3R1,0,307,
4301,5296,PIK3R2,0,144,
4305,5300,PIN1,0,309,
8403,10413,YAP1,0,137,
6359,7846,TUBA1A,0,399,
8409,10419,PRMT5,0,360,
18655,157922,CAMSAP1,0,27,
2280,2810,SFN,0,290,
10473,79649,MAP7D3,0,32,
6378,7874,USP7,0,313,
4332,5328,PLAU,0,34,
237,292,SLC25A5,0,335,
238,293,SLC25A6,0,207,
19837,29110,TBK1,0,152,
8432,10445,MCRS1,0,145,
10481,79657,RPAP3,0,77,
4339,5335,PLCG1,0,279,
6388,55930,MYO5C,0,96,
247,307,ANXA4,0,17,
8440,10454,TAB1,0,172,
