Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
915,1080,,1,324,14569.0
6147,7514,,0,1256,
1028,1232,,0,22,
8514,10537,,1,23,1501.0
9222,11461,,0,181,
6665,8349,,0,207,
6666,8350,,0,309,
2059,2534,,0,410,
3035,3716,,0,116,
1039,1244,,1,47,6682.0
3600,4435,,0,19,
2577,3159,,0,105,
6162,7531,,0,426,
6163,7532,,0,542,
8212,10189,,0,252,
533,643,,1,17,5815.0
2582,3164,,0,134,
6167,7536,,0,265,
4632,5692,,0,124,
5659,6927,,0,81,
8732,10801,,0,60,
5149,6348,,0,16,
11294,375791,,0,568,
5893,7203,,0,241,
5152,6352,,1,47,5.0
4642,5702,,0,190,
3108,3799,,0,130,
2599,3184,,0,342,
1576,5777,,0,123,
2601,3187,,0,359,
3628,4478,,0,148,
3762,4646,,0,89,
7726,9641,,0,392,
5469,6714,,0,525,
561,672,,0,609,
435,525,,0,97,
7222,51561,,0,9,
1591,1915,,0,613,
7077,8841,,0,238,
6714,8417,,0,94,
60,71,,0,187,
8254,10236,,0,273,
8768,10856,,0,367,
17986,25818,,0,47,
21060,10763,,0,61,
8779,10869,,0,72,
590,708,,0,235,
6002,7337,,0,178,
6225,6732,,0,349,
1620,1956,,0,926,
3157,3855,,1,20,11479.0
4694,5770,,0,142,
12887,51026,,0,179,
787,940,,0,22,
356,65970,,0,129,
6080,7430,,0,176,
3036,3717,,0,136,
15324,54971,,0,173,
8287,10273,,0,258,
4704,5781,,0,175,
17505,64236,,0,14,
7267,9093,,0,92,
4966,6128,,0,408,
4625,5685,,0,119,
7273,9099,,0,169,
4199,5174,,0,37,
7698,9611,,0,179,
17006,57085,,0,121,
1552,1869,,0,142,
5233,6449,,0,207,
5016,6188,,0,395,
2835,3484,,1,14,12307.0
4300,5295,,0,307,
117,142,,0,286,
4624,5684,,0,301,
3704,4582,,0,43,
5753,7046,,0,321,
5243,203068,,0,361,
5247,6464,,0,277,
729,867,,0,276,
129,154,,0,276,
5978,7311,,0,293,
1667,2010,,0,225,
5494,6741,,0,125,
1158,1385,,0,198,
1159,1386,,0,247,
1160,1387,,0,400,
2924,3595,,0,8,
5259,6478,,0,73,
8597,10627,,0,66,
2701,3301,,0,175,
2703,3303,,0,353,
9855,12914,,0,19,
20114,29817,,0,6,
659,790,,0,131,
2708,3308,,0,366,
2709,3309,,0,517,
16534,23612,,0,98,
3223,3930,,1,48,6026.0
2712,3312,,0,600,
2714,3315,,0,435,
5487,6733,,0,460,
7836,9759,,0,203,
669,801,,0,524,
2718,3320,,0,900,
4255,5244,,1,3,1635.0
672,805,,0,174,
3745,4627,,0,343,
2722,3326,,0,543,
20251,30011,,0,292,
4550,5594,,0,402,
14961,152789,,0,21,
2728,3337,,0,105,
5289,6513,,0,29,
1223,1459,,0,341,
685,821,,0,208,
15535,55210,,0,66,
3248,3958,,0,189,
8881,10987,,0,828,
5298,6522,,1,25,3867.0
13939,150684,,0,63,
2764,3385,,1,11,338.0
6686,8370,,0,84,
1225,1462,,0,29,
8376,10382,,0,103,
7284,9112,,0,128,
2705,3305,,0,163,
2239,2767,,0,50,
4801,5901,,0,253,
2243,2771,,0,209,
5828,7124,,0,142,
1221,1457,,0,615,
8391,10399,,0,286,
4297,5292,,0,55,
7370,9209,,0,41,
5835,7132,,1,219,17782.0
5324,55705,,0,123,
1741,2099,,0,789,
8402,10412,,1,47,7730.0
3283,4000,,0,258,
213,267,,0,113,
4822,5925,,0,257,
20185,29927,,0,69,
673,808,,0,132,
3295,4015,,1,16,8113.0
3297,4017,,1,18,160.0
5755,7048,,0,112,
5446,6689,,1,23,75.0
4988,6156,,0,238,
1259,1499,,0,395,
4333,5329,,0,113,
238,293,,0,207,
4477,5515,,0,262,
6867,8607,,0,279,
14580,3593,,1,6,432.0
4342,5338,,0,54,
14072,3313,,0,264,
13221,23534,,1,69,2662.0
8442,10456,,0,131,
16635,56526,,0,28,
3324,4054,,0,14,
5885,7189,,0,552,
767,915,,1,17,2395.0
19323,200931,,1,1,499.0
1920,2309,,0,81,
2818,3459,,0,21,
20227,29979,,0,283,
9477,77579,,0,141,
263,324,,0,301,
3336,4067,,0,269,
556,667,,0,82,
7084,8850,,0,206,
269,330,,0,87,
5655,6923,,0,123,
9491,51164,,1,39,8983.0
8467,10482,,0,1153,
788,941,,1,7,20782.0
2606,3192,,0,691,
6361,7849,,0,28,
5400,6634,,0,221,
2841,3490,,0,15,
5747,7040,,1,110,2.0
2331,2874,,0,101,
8477,10492,,0,459,
1288,1535,,0,39,
287,351,,0,2132,
801,954,,1,13,12179.0
2338,2885,,0,1081,
4387,163486,,1,3,1278.0
8875,10980,,0,321,
4647,5708,,0,250,
5255,55692,,0,112,
3884,4790,,1,277,216.0
301,367,,0,301,
5422,6657,,0,351,
3037,3718,,0,94,
17712,113457,,0,50,
6792,8517,,0,465,
821,975,,0,219,
3382,200728,,0,401,
5432,6667,,0,441,
2361,2908,,0,242,
5855,7157,,0,1001,
5949,7277,,0,215,
5950,7278,,0,76,
2904,3575,,1,104,1361.0
2881,3551,,0,224,
1346,1612,,0,63,
9027,11160,,0,99,
18756,27031,,1,11,4215.0
5445,6688,,0,59,
1350,1616,,0,218,
7496,9368,,0,110,
4427,5450,,1,62,1874.0
4428,5451,,0,107,
4429,5452,,0,31,
5967,7297,,1,94,611.0
3043,3725,,0,408,
8023,9966,,1,2,19916.0
13656,84708,,0,497,
8025,9968,,0,94,
5466,6711,,0,147,
5980,7314,,0,256,
7005,8761,,0,142,
3934,4851,,0,211,
18784,92609,,0,89,
8548,10575,,0,188,
7014,8773,,0,66,
1383,1654,,0,379,
1384,1655,,0,449,
2921,3592,,1,7,16296.0
5994,7329,,0,502,
2923,3594,,1,20,35.0
1388,1660,,0,529,
3986,4914,,0,1965,
4463,5499,,0,356,
2418,2969,,0,149,
403,488,,0,84,
5117,6310,,0,303,
6005,7341,,0,258,
3446,4193,,0,470,
3561,4343,,0,1178,
2936,3608,,0,451,
5653,6921,,0,153,
18298,386681,,0,393,
7547,9429,,1,21,4364.0
892,1051,,0,123,
19837,29110,,0,152,
3927,4841,,0,193,
4479,5518,,0,298,
8064,10013,,0,259,
8065,10014,,0,370,
2710,3310,,0,81,
2953,3627,,1,9,12310.0
19850,29126,,0,46,
6807,8533,,0,97,
3469,4223,,0,687,
10184,79139,,0,83,
237,292,,0,335,
7634,9532,,0,125,
5521,6772,,0,225,
14339,20479,,0,58,
5523,6774,,0,292,
5524,6775,,1,26,9880.0
5525,6776,,0,106,
1943,2335,,0,792,
10648,79849,,0,15,
4847,5955,,0,60,
2466,3024,,0,173,
8347,10342,,0,175,
5028,6202,,0,448,
2981,3659,,0,58,
5981,7316,,0,1647,
2983,3661,,0,90,
2985,3663,,1,41,39.0
6571,8218,,0,53,
4524,5566,,0,420,
4525,5567,,0,217,
4526,5568,,0,158,
5552,6804,,1,178,5256.0
2888,3559,,0,29,
5555,6811,,0,74,
6068,7415,,0,610,
18869,27183,,0,34,
4534,5578,,0,395,
4535,5579,,0,202,
4536,5580,,0,234,
16228,23274,,1,2,8480.0
509,613,,0,97,
5052,6233,,0,304,
4544,5588,,0,138,
6081,7431,,0,391,
4547,5591,,0,312,
2500,3065,,0,611,
2501,3066,,0,387,
14790,54165,,0,243,
4551,5595,,0,349,
6969,8718,,0,12,
4555,5599,,0,256,
972,1147,,0,219,
3746,4628,,0,99,
5582,6844,,0,88,
14157,347733,,0,95,
7632,9530,,0,137,
6904,8648,,0,122,
5586,6850,,0,140,
17363,155871,,0,312,
4566,5610,,0,121,
1496,1803,,0,23,
1498,1805,,0,4,
847,1003,,1,23,229.0
2524,3091,,1,182,2.0
11159,51669,,0,26,
8674,10728,,0,110,
18085,25942,,0,254,
17890,4283,,1,27,514.0
4859,5970,,0,419,
893,1052,,0,30,
3046,3728,,0,147,
13587,84617,,0,66,
2300,2833,,0,15,
4074,5025,,0,30,
1687,2033,,0,547,
1653,1994,,0,1866,
1009,1198,,0,78,
1523,1832,,0,114,
5620,6885,,0,183,
9717,123264,,1,2,8148.0
3753,4637,,0,143,
7699,9612,,0,136,
8185,10155,,0,256,
7109,8878,,0,246,
4654,5716,,0,88,
15869,55662,,0,46,
1022,1213,,0,355,
