Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
1,2,,0,105,
16388,23450,,0,489,
16389,23451,,0,446,
8202,10174,,0,156,
15,20,,0,21,
13656,84708,,0,497,
16404,23468,,0,198,
16406,23471,,0,23,
41,47,,0,74,
44,50,,0,36,
53,60,,0,466,
8253,10235,,0,6,
8254,10236,,0,273,
67,87,,0,164,
16452,56288,,0,86,
16453,23521,,0,273,
70,90,,0,121,
71,91,,0,51,
72,92,,0,33,
73,93,,0,35,
74,94,,1,22,244.0
8267,10250,,0,277,
8269,10252,,0,88,
16473,23542,,0,94,
8287,10273,,0,258,
16481,23551,,0,22,
16490,23560,,0,186,
8301,10289,,0,171,
8303,10291,,0,291,
8306,10294,,0,114,
117,142,,0,286,
20,25,,0,389,
129,154,,0,276,
136,161,,0,64,
8329,10320,,0,126,
138,163,,0,127,
16524,23600,,1,5,249.0
141,166,,0,301,
10947,80256,,0,55,
8349,10344,,0,6,
16543,23623,,0,82,
161,196,,0,49,
168,207,,0,378,
169,208,,0,129,
174,213,,0,200,
8372,10376,,0,125,
16568,23650,,0,105,
187,226,,0,141,
188,55655,,0,36,
190,230,,0,94,
191,231,,0,63,
8389,10397,,0,110,
8391,10399,,0,286,
8393,10401,,0,69,
16588,23678,,0,10,
8409,10419,,0,360,
8416,10426,,0,144,
16616,154796,,0,133,
8425,10436,,0,103,
237,292,,0,335,
238,293,,0,207,
241,301,,0,169,
242,302,,0,200,
8435,10449,,0,55,
8438,10452,,0,117,
8439,1742,,0,129,
249,309,,0,107,
250,310,,0,142,
260,321,,0,14,
261,322,,0,95,
262,323,,0,29,
16647,23770,,0,104,
265,326,,0,94,
8459,10474,,0,80,
273,334,,0,45,
8467,10482,,0,1153,
8469,10484,,0,104,
16663,23790,,0,146,
8474,10489,,0,27,
284,348,,0,70,
8477,10492,,0,459,
287,351,,1,2132,587.0
288,353,,0,36,
290,355,,1,121,384.0
291,356,,0,108,
8492,10513,,0,156,
301,367,,0,301,
303,369,,0,104,
8500,10521,,0,290,
8503,10524,,0,265,
8504,10525,,0,80,
313,382,,0,143,
8506,10527,,0,94,
8507,10528,,0,256,
316,387,,0,185,
325,396,,0,100,
8518,10541,,0,59,
8524,10551,,0,60,
334,405,,0,60,
337,408,,0,314,
338,409,,0,366,
16729,56681,,0,27,
8545,10572,,0,41,
8546,10573,,0,111,
16739,286075,,0,61,
8549,10576,,0,217,
364,445,,0,92,
61,72,,0,123,
8562,10589,,0,56,
8571,10598,,0,167,
389,472,,0,218,
16774,286128,,0,46,
8586,10614,,0,64,
8588,10616,,0,93,
398,481,,0,78,
400,483,,0,102,
8594,10623,,0,65,
413,498,,0,213,
8611,10642,,0,256,
8612,10643,,0,293,
421,509,,0,194,
427,515,,0,100,
8620,10653,,0,102,
436,526,,0,114,
8629,10664,,0,53,
8636,10672,,0,57,
448,539,,0,106,
453,545,,0,134,
8654,10694,,0,181,
463,158471,,0,12,
472,571,,0,51,
16859,56902,,0,62,
481,580,,0,282,
8674,10728,,0,110,
8676,10730,,0,38,
8679,10733,,0,67,
16872,56916,,0,126,
16879,56924,,0,21,
16896,56945,,0,211,
8710,10772,,0,149,
8719,10783,,0,151,
531,641,,0,100,
532,642,,0,61,
8732,10801,,0,60,
8738,10808,,0,99,
561,672,,0,609,
563,675,,0,90,
8758,10844,,0,86,
574,688,,0,62,
575,689,,0,55,
8768,10856,,0,367,
8769,10857,,0,59,
579,695,,0,123,
587,705,,0,178,
16975,155348,,0,124,
599,718,,0,49,
601,720,,1,23,3615.0
16988,57062,,0,132,
8816,10912,,0,67,
626,752,,0,74,
8821,10919,,0,160,
8298,10286,,0,234,
17023,57103,,0,8,
8833,10933,,0,132,
642,773,,1,100,1786.0
651,782,,0,9,
8844,10946,,0,239,
8856,10959,,0,42,
8860,10963,,0,162,
669,801,,0,524,
672,805,,0,174,
673,808,,0,132,
8867,10971,,0,464,
676,811,,0,158,
8871,10975,,0,73,
17064,220988,,0,190,
8875,10980,,0,321,
685,821,,0,208,
8879,10985,,0,234,
8881,10987,,0,828,
8883,10989,,0,271,
8886,10992,,0,370,
696,832,,0,128,
700,836,,0,183,
8893,11001,,0,43,
8894,11004,,0,65,
705,841,,0,196,
17090,57179,,0,19,
711,847,,0,66,
8909,11021,,0,34,
719,857,,0,220,
8918,11030,,0,240,
729,867,,0,276,
733,873,,0,52,
8933,11051,,0,270,
8934,11052,,0,218,
17128,4076,,0,58,
748,892,,0,119,
751,896,,0,60,
754,900,,0,41,
757,904,,0,93,
8954,11073,,0,64,
8958,11077,,0,279,
772,920,,0,125,
8968,11091,,0,226,
787,940,,0,22,
8980,11103,,0,139,
1860,2237,,0,60,
800,66489,,0,248,
8998,11127,,0,39,
807,960,,0,100,
9007,11137,,0,135,
9009,11140,,0,311,
9012,11143,,0,75,
821,975,,0,219,
827,983,,0,415,
842,998,,0,305,
9035,11168,,0,58,
9038,11171,,0,103,
17234,57410,,0,38,
17241,57418,,0,144,
861,1017,,0,892,
8212,10189,,0,252,
9055,11190,,0,242,
864,1020,,0,163,
866,1022,,0,138,
868,1024,,0,137,
869,1025,,0,247,
9062,11198,,0,206,
9064,11200,,0,113,
873,1029,,0,183,
9073,11214,,0,40,
9077,11218,,0,150,
9081,11224,,0,277,
891,1050,,0,132,
892,1051,,0,123,
17283,57473,,0,89,
911,1072,,0,166,
17298,57492,,0,49,
9117,11269,,0,172,
9125,11277,,1,20,136.0
934,1107,,0,190,
935,1108,,0,153,
937,1111,,0,92,
9134,7343,,0,84,
16541,23621,,0,32,
951,66661,,0,208,
9145,11315,,0,81,
9154,11326,,0,62,
9158,11331,,0,325,
9160,11333,,0,20,
9163,11336,,0,37,
9164,11337,,0,104,
9165,11338,,0,368,
977,1153,,0,199,
17363,155871,,0,312,
9172,11345,,0,159,
988,1173,,0,229,
1004,1191,,0,123,
1005,1192,,0,63,
17396,155908,,0,222,
1022,1213,,0,355,
1026,1230,,1,32,233.0
1063,1278,,0,37,
1067,1282,,0,37,
17452,57669,,0,30,
1069,1284,,0,44,
1070,1285,,0,25,
15197,54828,,0,33,
1072,1287,,0,35,
1073,1288,,0,15,
1076,1291,,0,17,
1098,1314,,0,209,
1099,1315,,0,107,
1108,1327,,0,67,
1109,1329,,0,70,
1114,1339,,0,20,
17519,57761,,0,58,
1159,1386,,0,247,
1160,1387,,0,400,
17943,58533,,0,62,
1169,1397,,0,22,
1170,1398,,0,377,
1172,1400,,0,110,
17564,57835,,0,61,
1197,1432,,0,329,
1217,1453,,0,88,
1221,1457,,0,615,
1224,1460,,0,305,
17954,25780,,0,11,
1239,1476,,0,29,
1250,1488,,0,149,
1259,1499,,0,395,
1267,1508,,0,53,
15231,54870,,0,70,
17670,56252,,0,44,
1290,1537,,0,146,
1292,1540,,0,56,
19331,126328,,0,64,
17699,116844,,0,5,
1334,1600,,0,81,
1335,1601,,0,106,
1349,1615,,0,86,
1350,1616,,0,218,
1359,1627,,0,234,
1362,1630,,0,43,
1371,1642,,0,382,
1376,1647,,0,94,
1379,1650,,0,176,
1381,1652,,0,6,
1382,1653,,0,156,
1383,1654,,0,379,
1384,1655,,0,449,
1387,1659,,0,213,
1388,1660,,0,529,
1392,1665,,0,406,
1393,1666,,0,31,
1421,1717,,0,114,
9617,51218,,0,11,
1428,1728,,0,30,
9626,12412,,0,150,
9631,83990,,0,20,
