Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2336,2879,GPX4,1,53,13953.0
18881,4534,MTM1,1,5,11340.0
2210,2717,GLA,1,18,12939.0
1667,2010,EMD,1,225,3118.0
3076,3762,KCNJ5,1,9,14363.0
1741,2099,ESR1,0,789,
5134,6331,SCN5A,1,33,14484.0
237,292,SLC25A5,0,335,
657,788,SLC25A20,1,15,8303.0
6162,7531,YWHAE,0,426,
1043,6330,SCN4B,1,2,13708.0
6738,8451,CUL4A,0,383,
238,293,SLC25A6,0,207,
13240,51422,PRKAG2,1,19,17835.0
18332,26270,FBXO6,0,622,
157,189,AGXT,1,35,12717.0
