Node ID,Protein ID,Protein Name,Disease Node,Degree
53,60,ACTB,0,466
152,183,AGT,1,27
155,186,AGTR2,0,12
459,551,AVP,1,13
644,775,CACNA1C,1,25
669,801,CALM1,0,524
672,805,CALM2,0,174
673,808,CALM3,0,132
719,857,CAV1,0,220
1023,1215,CMA1,0,10
1270,1511,CTSG,0,40
1367,1636,ACE,1,10
1570,1889,ECE1,0,27
1584,1906,EDN1,1,17
1653,1994,ELAVL1,0,1866
1687,2033,EP300,0,547
1742,2100,ESR2,1,140
1765,2130,EWSR1,0,698
2193,2697,GJA1,1,47
2338,2885,GRB2,0,1081
2437,2992,GYG1,1,19
2708,3308,HSPA4,0,366
2712,3312,HSPA8,0,600
2718,3320,HSP90AA1,0,900
2747,3360,HTR4,1,16
3043,3725,JUN,0,408
3071,3757,KCNH2,1,31
3073,3759,KCNJ2,1,20
3081,3767,KCNJ11,0,11
3134,3827,KNG1,1,46
3470,4224,MEP1A,0,23
3533,4311,MME,0,157
3986,4914,NTRK1,0,1965
4041,4986,OPRK1,1,16
4042,4987,OPRL1,1,4
4459,5494,PPM1A,0,55
4466,5502,PPP1R1A,1,16
4477,5515,PPP2CA,0,262
4510,5550,PREP,0,30
4523,5565,PRKAB2,0,161
4524,5566,PRKACA,0,420
4534,5578,PRKCA,0,395
4550,5594,MAPK1,0,402
4551,5595,MAPK3,0,349
4644,5705,PSMC5,0,202
4677,5743,PTGS2,1,47
5432,6667,SP1,0,441
5469,6714,SRC,0,525
5855,7157,TP53,0,1001
5890,7200,TRH,1,8
5981,7316,UBC,0,1647
6068,7415,VCP,0,610
6164,7533,YWHAH,0,343
6741,8454,CUL1,0,763
6846,8573,CASK,0,91
7698,9611,NCOR1,0,179
8356,287,ANK2,1,31
8875,10980,COPS6,0,321
8881,10987,COPS5,0,828
10184,79139,DERL1,0,83
14393,151648,SGO1,1,54
15174,54805,CNNM2,1,3
16031,55832,CAND1,0,700
16850,56893,UBQLN4,0,193
17869,9737,GPRASP1,0,49
