Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
1963,854327,,0,2,
16389,23451,,0,446,
4102,5062,,0,154,
6665,8349,,0,207,
6666,8350,,0,309,
1549,1859,,0,76,
4110,5071,,0,426,
6159,7528,,0,172,
1552,1869,,0,142,
3601,4436,,0,132,
7698,9611,,0,179,
6675,8359,,0,181,
20,25,,0,389,
2069,2547,,0,285,
4118,5079,,0,56,
1893,2273,,0,42,
2073,2551,,0,39,
16410,23476,,0,76,
5659,6927,,0,81,
2588,3172,,0,106,
5661,6929,,0,208,
52,59,,0,95,
5026,6199,,0,207,
8368,10370,,0,22,
17442,57658,,0,39,
21339,65056,,0,22,
6180,6720,,0,72,
4870,5982,,1,94,302.0
5525,6776,,0,106,
4956,6117,,0,494,
13355,51547,,0,666,
2606,3192,,0,691,
5469,6714,,0,525,
4145,5111,,0,390,
7219,9031,,1,66,665.0
13364,84324,,0,48,
4958,6119,,0,399,
12342,17344,,0,4,
5641,6908,,0,243,
5679,6950,,0,289,
8762,10848,,0,29,
15931,55728,,0,22,
16444,23512,,0,338,
16957,24253,,0,49,
9278,51085,,1,7,11626.0
2623,3212,,0,12,
2625,3214,,0,8,
13249,51434,,0,77,
2627,3216,,0,18,
2628,3217,,0,18,
3142,3838,,0,225,
15945,22976,,0,266,
7243,9063,,0,204,
3660,4520,,0,6,
1378,1649,,0,85,
4687,5757,,0,87,
6072,7421,,0,127,
2130,2623,,0,109,
2131,2624,,0,63,
7112,8881,,0,79,
14,19,,0,54,
1622,1958,,0,57,
868,1024,,0,137,
2793,3428,,0,394,
21519,163732,,0,11,
8797,10891,,0,75,
5477,6722,,0,111,
3600,4435,,0,19,
18530,26608,,1,136,4262.0
4966,6128,,0,408,
3174,3875,,0,143,
2152,2648,,0,135,
2646,3236,,0,10,
20589,3213,,0,3,
8552,10579,,0,28,
8883,10989,,0,271,
7699,9612,,0,136,
7284,9112,,0,128,
117,142,,0,286,
1658,1999,,0,60,
15996,23028,,0,374,
1661,2002,,0,63,
1894,2274,,0,187,
6271,7709,,0,40,
2408,2959,,0,148,
4971,6134,,0,448,
1558,1875,,0,17,
1158,1385,,0,198,
1159,1386,,0,247,
1160,1387,,1,400,28.0
137,162,,0,93,
7818,9739,,0,50,
9961,56086,,0,62,
2630,3219,,0,81,
3725,4605,,0,56,
2937,3609,,0,463,
3729,4609,,0,583,
13458,84441,,0,10,
19628,126961,,0,117,
16534,23612,,0,98,
537,648,,0,399,
1176,1406,,0,107,
12954,23524,,0,330,
2981,3659,,0,58,
678,814,,0,21,
168,207,,0,378,
3868,4961527,,0,86,
8364,10365,,0,10,
1197,1432,,0,329,
3248,3958,,0,189,
8881,10987,,0,828,
4787,5886,,0,265,
11445,4961493,,0,4,
20150,29882,,0,64,
18163,26039,,0,60,
3768,4654,,0,114,
6842,8569,,0,70,
3871,4773,,0,55,
3530,4306,,0,31,
7870,9794,,0,31,
1653,1994,,0,1866,
17004,55809,,0,11,
16580,1879,,0,14,
2422,2975,,0,189,
3270,3984,,1,55,4425.0
5665,6935,,0,40,
3784,4673,,0,237,
8393,10401,,0,69,
887,1045,,0,26,
4812,5914,,0,145,
1741,2099,,0,789,
1742,2100,,0,140,
722,860,,0,63,
723,861,,0,102,
1751,2113,,0,127,
1752,2114,,0,52,
5668,6938,,0,104,
4828,5931,,0,230,
5855,7157,,0,1001,
5856,7158,,0,175,
1249,1487,,0,171,
5858,7161,,0,138,
5446,6689,,0,23,
1765,2130,,0,698,
4329,5325,,0,13,
746,890,,0,140,
1259,1499,,0,395,
3794,4683,,0,88,
7406,9252,,0,94,
16624,23741,,0,27,
5363,6595,,0,147,
5365,6597,,0,269,
5366,6598,,0,173,
5367,6599,,0,203,
5368,6601,,0,188,
20730,96764,,0,33,
4859,5970,,0,419,
8144,10111,,0,119,
6398,7913,,0,83,
2815,3455,,0,21,
6401,7917,,0,302,
5380,6613,,0,260,
1688,2034,,0,116,
5382,6615,,0,73,
1665,2006,,1,25,10156.0
8968,11091,,0,226,
3884,4790,,0,277,
8459,10474,,0,80,
11020,51621,,0,14,
5903,951475,,0,109,
13061,83987,,0,547,
4371,5371,,0,237,
9062,11198,,0,206,
4825,5928,,0,261,
3352,4086,,0,186,
3353,4087,,0,394,
3354,4088,,0,417,
3355,4089,,0,302,
7452,9314,,0,38,
8477,10492,,0,459,
7455,9318,,0,125,
3360,4094,,0,24,
2338,2885,,0,1081,
8483,10498,,0,96,
8484,10499,,0,103,
7461,9325,,0,53,
561,672,,0,609,
5033,6207,,0,350,
6444,7994,,0,50,
8493,10514,,0,253,
3886,4792,,0,212,
20249,30009,,0,9,
6792,8517,,0,465,
5427,6662,,0,30,
8500,10521,,0,290,
11061,375341,,0,15,
3894,4801,,0,52,
8503,10524,,0,265,
5432,6667,,0,441,
2361,2908,,0,242,
5434,6670,,0,98,
827,983,,0,415,
18713,26959,,0,32,
3722,4602,,0,93,
7084,8850,,0,206,
19777,28996,,0,79,
1920,2309,,0,81,
835,991,,0,161,
1350,1616,,0,218,
5772,7067,,0,110,
1591,1915,,0,613,
4409,5430,,0,345,
12109,6659,,0,27,
18767,27043,,0,178,
3408,4149,,0,154,
6481,8061,,0,50,
301,367,,0,301,
8761,10847,,0,73,
17240,122953,,0,32,
4442,5468,,0,167,
2907,200186,,0,32,
800,66489,,0,248,
5981,7316,,0,1647,
19806,389524,,0,4,
5986,7321,,0,278,
5476,6721,,0,113,
2405,2956,,0,87,
870,1026,,0,312,
6503,8092,,0,18,
1384,1655,,0,449,
7740,9656,,0,196,
5994,7329,,0,502,
2411,2962,,0,122,
1388,1660,,0,529,
3986,4914,,0,1965,
16241,23291,,0,403,
2418,2969,,1,149,4.0
574,688,,0,62,
3446,4193,,0,470,
13687,4961464,,0,7,
2936,3608,,0,451,
3944,4862,,0,32,
891,1050,,0,132,
892,1051,,0,123,
893,1052,,0,30,
4990,6158,,0,245,
7551,9439,,0,177,
7077,8841,,0,238,
935,1108,,0,153,
386,468,,0,89,
747,891,,0,161,
10566,79753,,0,98,
389,472,,0,218,
4957,6118,,0,471,
6977,8726,,0,483,
3464,4217,,0,103,
1687,2033,,1,547,20.0
9612,12387,,0,15,
16022,23054,,0,102,
8081,10036,,0,120,
9127,11279,,0,15,
5523,6774,,0,292,
11669,81620,,0,71,
5526,6777,,0,82,
5527,6778,,0,80,
4916,6045,,0,756,
2622,3211,,0,13,
861,1017,,0,892,
2461,3018,,0,59,
3999,4928,,0,94,
6560,8202,,0,134,
3865,4762,,0,8,
2466,3024,,0,173,
3493,4255,,0,75,
1958,2354,,0,35,
19879,4869,,0,746,
2985,3663,,0,41,
7320,9149,,0,68,
2987,3665,,0,54,
5548,6773,,0,46,
5521,6772,,0,225,
1919,2308,,0,76,
2618,3206,,0,26,
8627,10661,,0,22,
18018,25855,,0,67,
4534,5578,,0,395,
4535,5579,,0,202,
4536,5580,,0,234,
3513,4287,,0,103,
2947,3621,,0,66,
16318,23373,,0,12,
16160,121504,,0,149,
13248,51433,,0,67,
4000,4929,,0,33,
5570,6830,,0,81,
4547,5591,,0,312,
2500,3065,,0,611,
2501,3066,,0,387,
4550,5594,,0,402,
4551,5595,,0,349,
866,1022,,0,138,
3574,4361,,0,130,
5578,6839,,0,190,
4855,5966,,0,389,
972,1147,,0,219,
4557,5601,,0,204,
5709,6996,,0,45,
5072,6256,,0,156,
6904,8648,,0,122,
17363,155871,,0,312,
12875,51013,,0,64,
6613,8289,,0,87,
6614,8290,,0,254,
6105,7461,,1,11,7917.0
335,406,,0,38,
2524,3091,,0,182,
1957,2353,,0,259,
951,66661,,0,208,
2861,3516,,0,149,
3043,3725,,0,408,
3044,3726,,0,66,
4581,5629,,0,20,
843,999,,0,135,
6048,7391,,0,88,
2983,3661,,0,90,
4690,5763,,0,36,
16367,23426,,0,61,
7666,9569,,1,25,3.0
2643,3233,,0,21,
502,602,,0,52,
503,604,,0,158,
20206,29950,,0,56,
6739,8452,,0,1228,
