Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,ABL1,0,389
60,71,ACTG1,0,187
168,207,AKT1,0,378
169,208,AKT2,0,129
236,291,SLC25A4,0,68
503,604,BCL6,0,158
590,708,C1QBP,0,235
669,801,CALM1,0,524
672,805,CALM2,0,174
673,808,CALM3,0,132
687,823,CAPN1,0,110
724,862,RUNX1T1,0,105
790,943,TNFRSF8,1,13
861,1017,CDK2,0,892
863,1019,CDK4,0,203
972,1147,CHUK,0,219
1022,1213,CLTC,0,355
1107,1326,MAP3K8,0,74
1159,1386,ATF2,0,247
1160,1387,CREBBP,0,400
1197,1432,MAPK14,0,329
1205,1440,CSF3,1,3
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1259,1499,CTNNB1,0,395
1350,1616,DAXX,0,218
1383,1654,DDX3X,0,379
1620,1956,EGFR,0,926
1646,1984,EIF5A,0,50
1653,1994,ELAVL1,0,1866
1687,2033,EP300,0,547
1736,2091,FBL,0,387
2132,2625,GATA3,1,42
2219,2734,GLG1,0,31
2338,2885,GRB2,0,1081
2399,2950,GSTP1,1,69
2418,2969,GTF2I,0,149
2501,3066,HDAC2,0,387
2594,3178,HNRNPA1,0,701
2606,3192,HNRNPU,0,691
2703,3303,HSPA1A,0,353
2705,3305,HSPA1L,0,163
2708,3308,HSPA4,0,366
2709,3309,HSPA5,0,517
2712,3312,HSPA8,0,600
2803,3440,IFNA2,1,7
2881,3551,IKBKB,0,224
2925,3596,IL13,1,6
2967,3643,INSR,0,128
3036,3717,JAK2,0,136
3143,3839,KPNA3,0,122
3286,4004,LMO1,0,96
3287,4005,LMO2,0,166
3446,4193,MDM2,0,470
3461,4214,MAP3K1,0,242
3553,200942,KLHDC8B,1,1
3849,4739,NEDD9,0,70
3884,4790,NFKB1,0,277
3885,4791,NFKB2,0,194
3886,4792,NFKBIA,1,212
3887,4793,NFKBIB,0,111
3888,4794,NFKBIE,0,72
3986,4914,NTRK1,0,1965
4300,5295,PIK3R1,0,307
4305,5300,PIN1,0,309
4534,5578,PRKCA,0,395
4535,5579,PRKCB,0,202
4539,5583,PRKCH,0,121
4540,5584,PRKCI,0,179
4550,5594,MAPK1,0,402
4555,5599,MAPK8,0,256
4622,5682,PSMA1,0,275
4625,5685,PSMA4,0,119
4694,5770,PTPN1,1,142
4706,55577,NAGK,0,68
4855,5966,REL,1,389
4859,5970,RELA,0,419
4860,5971,RELB,0,109
4966,6128,RPL6,0,408
4988,6156,RPL30,0,238
5033,6207,RPS13,0,350
5243,203068,TUBB,0,361
5277,6500,SKP1,0,251
5432,6667,SP1,0,441
5469,6714,SRC,0,525
5477,6722,SRF,0,111
5539,6790,AURKA,0,297
5621,6886,TAL1,0,61
5661,6929,TCF3,1,208
5759,7052,TGM2,0,119
5828,7124,TNF,0,142
5855,7157,TP53,0,1001
5881,7185,TRAF1,0,306
5882,7186,TRAF2,0,509
5883,7187,TRAF3,0,140
5950,7278,TUBA3C,0,76
5981,7316,UBC,0,1647
5994,7329,UBE2I,0,502
6005,7341,SUMO1,0,258
6065,7412,VCAM1,0,446
6147,7514,XPO1,0,1256
6514,8115,TCL1A,0,40
6637,8320,EOMES,1,1
6739,8452,CUL3,0,1228
6741,8454,CUL1,0,763
6792,8517,IKBKG,0,465
7073,8837,CFLAR,1,65
7077,8841,HDAC3,0,238
7165,8945,BTRC,0,353
7208,9020,MAP3K14,0,154
7209,9021,SOCS3,0,79
7225,9043,SPAG9,0,47
7426,9276,COPB2,0,70
7678,9584,RBM39,0,259
7721,9636,ISG15,0,194
7726,9641,IKBKE,0,392
7836,9759,HDAC4,0,203
8019,9961,MVP,0,90
8065,10014,HDAC5,0,370
8299,337967,KRTAP6-2,0,188
8327,10318,TNIP1,0,124
8376,10382,TUBB4A,0,103
8729,10797,MTHFD2,1,34
10044,13385,,0,274
11201,80728,ARHGAP39,0,13
11294,375791,CYSRT1,0,568
12818,50943,FOXP3,0,77
13667,3198,HOXA1,0,268
13939,150684,COMMD1,0,63
14072,3313,HSPA9,0,264
15080,54658,UGT1A1,1,6
15240,54880,BCOR,0,60
15612,55294,FBXW7,0,182
16241,23291,FBXW11,0,403
17078,4066,LYL1,0,9
17456,57674,RNF213,0,29
17712,113457,TUBA3D,0,50
18543,387082,SUMO4,0,80
18784,92609,TIMM50,0,89
19837,29110,TBK1,0,152
