Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
8202,10174,,0,156,
7698,9611,,0,179,
7699,9612,,0,136,
6165,7534,,0,662,
2582,3164,,0,134,
7710,9623,,0,38,
4646,5707,,0,135,
2606,3192,,0,691,
561,672,,0,609,
3634,4488,,0,58,
7231,9049,,1,46,5260.0
8779,10869,,0,72,
2130,2623,,0,109,
1620,1956,,0,926,
4694,5770,,0,142,
5207,6421,,0,234,
3191,3895,,0,54,
8797,10891,,0,75,
5729,7020,,0,98,
6251,7681,,1,160,5.0
6163,7532,,0,542,
13431,117178,,0,248,
7987,9925,,0,18,
6275,23132,,0,44,
1158,1385,,0,198,
1160,1387,,0,400,
17551,9563,,1,5,17268.0
15509,55183,,0,160,
16022,23054,,0,102,
1687,2033,,0,547,
8860,10963,,0,162,
669,801,,0,524,
158,190,,0,16,
2721,3324,,0,86,
2722,3326,,0,543,
169,208,,1,129,2507.0
455,547,,0,38,
4795,5894,,0,209,
5318,55704,,0,69,
12487,115992,,0,49,
15991,55791,,0,161,
1741,2099,,0,789,
3277,3991,,1,17,20609.0
3802,4691,,0,438,
3803,4692,,1,64,10030.0
2718,3320,,0,900,
5855,7157,,0,1001,
3110,3801,,0,230,
2280,2810,,0,290,
6378,7874,,0,313,
1259,1499,,0,395,
1779,2146,,0,284,
5365,6597,,0,269,
6904,8648,,0,122,
5369,6602,,0,205,
4859,5970,,0,419,
4348,5346,,1,5,4978.0
16641,23764,,0,38,
7430,9282,,0,90,
4371,5371,,0,237,
10286,24144,,0,382,
12569,116143,,0,42,
3354,4088,,0,417,
5404,6638,,1,53,7379.0
287,351,,0,2132,
8484,10499,,0,103,
5926,7251,,0,215,
1322,1586,,1,37,1133.0
3884,4790,,0,277,
301,367,,0,301,
9009,11140,,0,311,
5939,7267,,0,30,
8503,10524,,0,265,
5432,6667,,0,441,
2361,2908,,1,242,140.0
18236,26137,,0,15,
6976,8725,,0,40,
6465,8031,,0,31,
4426,5449,,0,24,
7500,9372,,0,52,
334,405,,0,60,
18767,27043,,0,178,
17233,57409,,0,26,
338,409,,0,366,
4442,5468,,1,167,172.0
4443,5469,,0,124,
5981,7316,,0,1647,
864,1020,,0,163,
5988,7323,,0,229,
869,1025,,0,247,
5994,7329,,0,502,
4460,5495,,0,61,
5997,7332,,0,143,
5999,7334,,0,166,
6002,7337,,0,178,
4469,5506,,1,52,1099.0
3446,4193,,0,470,
8055,10002,,0,30,
6520,8125,,0,66,
891,1050,,0,132,
892,1051,,0,123,
1919,2308,,0,76,
7147,8924,,1,224,7510.0
7045,8805,,0,82,
3469,4223,,0,687,
10642,79842,,0,27,
5525,6776,,0,106,
5526,6777,,0,82,
8089,10048,,0,141,
16367,23426,,0,61,
6560,8202,,0,134,
6561,8204,,0,69,
4520,5562,,0,181,
4521,5563,,0,171,
4524,5566,,0,420,
4525,5567,,0,217,
4526,5568,,0,158,
13743,84838,,0,29,
4533,5577,,0,71,
8636,10672,,0,57,
4547,5591,,0,312,
2500,3065,,0,611,
4550,5594,,0,402,
4551,5595,,0,349,
4553,5597,,0,282,
3530,4306,,0,31,
4555,5599,,0,256,
6604,6840,,0,134,
4557,5601,,0,204,
5073,6257,,0,82,
2382,2932,,0,362,
5080,22890,,0,104,
4572,5618,,1,25,6818.0
17375,254187,,0,113,
8674,10728,,0,110,
3043,3725,,0,408,
5606,6871,,0,166,
2027,2488,,1,5,3.0
1004,1191,,0,123,
2029,2492,,0,22,
2031,2495,,0,65,
21495,54551,,1,6,7688.0
8185,10155,,0,256,
119,221504,,0,55,
