Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
6147,7514,,0,1256,
6153,7520,,0,233,
6156,7525,,0,156,
6160,7529,,0,398,
6162,7531,,0,426,
8211,10188,,0,94,
20,25,,0,389,
2069,2547,,0,285,
8217,10196,,0,45,
4129,5093,,0,192,
16419,56254,,0,83,
4145,5111,,0,390,
51,58,,0,200,
52,59,,0,95,
53,60,,0,466,
2115,2597,,0,304,
82,103,,0,75,
19811,29082,,0,45,
8287,10273,,0,258,
2152,2648,,0,135,
18543,387082,,0,80,
8306,10294,,0,114,
6163,7532,,0,542,
117,142,,0,286,
12412,2249,,0,5,
6165,7534,,0,662,
131,156,,0,101,
4256,5245,,0,356,
8376,10382,,0,103,
8377,10383,,0,154,
8390,10398,,0,30,
4300,5295,,0,307,
4301,5296,,0,144,
2254,2783,,0,119,
4305,5300,,0,309,
6359,7846,,0,399,
4319,5315,,0,194,
2276,2805,,0,80,
2278,5929,,0,114,
2280,2810,,0,290,
6378,7874,,0,313,
236,291,,0,68,
237,292,,0,335,
238,293,,0,207,
241,301,,0,169,
242,302,,0,200,
4339,5335,,0,279,
4340,5336,,0,126,
4349,5347,,0,268,
8446,10460,,1,79,10017.0
4481,5520,,0,86,
268,329,,0,142,
4371,5371,,0,237,
2327,2869,,0,183,
2330,2873,,0,68,
3802,4691,,0,438,
287,351,,0,2132,
12577,50618,,0,94,
2338,2885,,0,1081,
8484,10499,,0,103,
2341,2888,,0,25,
4828,5931,,0,230,
301,367,,0,301,
310,378,,0,48,
8503,10524,,0,265,
2361,2908,,0,242,
4421,5442,,0,27,
337,408,,0,314,
338,409,,0,366,
1422,1718,,0,20,
6489,8074,,0,4,
4442,5468,,1,167,169.0
4443,5469,,0,124,
18784,92609,,0,89,
2418,2969,,0,149,
10617,79813,,0,73,
14716,2254,,0,6,
4477,5515,,0,262,
4479,5518,,0,298,
4480,5519,,0,106,
385,467,,0,63,
20871,6503,,0,20,
4488,5527,,0,43,
8586,10614,,0,64,
2458,3014,,0,307,
413,498,,0,213,
6560,8202,,0,134,
4516,5557,,0,37,
4520,5562,,0,181,
6570,8216,,1,58,16198.0
4524,5566,,0,420,
6582,8237,,0,135,
4536,5580,,0,234,
6586,8243,,0,148,
4539,5583,,0,121,
4540,5584,,0,179,
4543,5587,,0,63,
4547,5591,,0,312,
2500,3065,,0,611,
2501,3066,,0,387,
4550,5594,,0,402,
4551,5595,,0,349,
4555,5599,,0,256,
4556,5600,,0,93,
4557,5601,,0,204,
4560,5604,,0,115,
14072,3313,,0,264,
4566,5610,,0,121,
4568,5612,,0,21,
18852,27161,,0,140,
481,580,,0,282,
4859,5970,,0,419,
2472,3032,,0,103,
2577,3159,,0,105,
531,641,,0,100,
2582,3164,,0,134,
2594,3178,,0,701,
2596,3181,,0,333,
549,660,,0,32,
4646,5707,,0,135,
2600,3185,,0,374,
4649,5710,,0,202,
8747,10818,,0,34,
2604,3190,,0,367,
2605,3191,,0,222,
2606,3192,,0,691,
4872,5984,,0,96,
563,675,,0,90,
574,688,,0,62,
6720,8431,,0,65,
4534,5578,,0,395,
6728,8440,,0,184,
4681,5747,,0,200,
4683,5753,,0,34,
6737,8450,,0,382,
4694,5770,,0,142,
8797,10891,,0,75,
6755,8471,,0,107,
8806,10902,,0,46,
6760,8480,,0,130,
6792,8517,,0,465,
6793,8518,,0,74,
2701,3301,,0,175,
2703,3303,,0,353,
2704,3304,,0,91,
2705,3305,,0,163,
2706,3306,,0,102,
2499,3064,,0,205,
2708,3308,,0,366,
2709,3309,,0,517,
6807,8533,,0,97,
2712,3312,,0,600,
2714,3315,,0,435,
668,800,,0,51,
669,801,,0,524,
2718,3320,,0,900,
453,545,,0,134,
672,805,,0,174,
673,808,,0,132,
2722,3326,,0,543,
455,547,,0,38,
6828,8554,,0,191,
687,823,,0,110,
8881,10987,,0,828,
4787,5886,,0,265,
698,834,,0,63,
4802,5902,,0,48,
719,857,,0,220,
4822,5925,,0,257,
732,871,,0,91,
8925,11039,,0,6,
2783,3417,,1,59,6033.0
2784,3418,,0,24,
2785,3419,,0,54,
2786,3420,,0,33,
2793,3428,,0,394,
4847,5955,,0,60,
6904,8648,,0,122,
6906,8650,,0,58,
6907,8651,,0,76,
6614,8290,,0,254,
4871,5983,,0,60,
8968,11091,,0,226,
2831,3480,,0,93,
8977,11100,,0,171,
2837,3486,,0,33,
2849,3500,,0,88,
9009,11140,,0,311,
827,983,,0,415,
2881,3551,,0,224,
839,995,,0,44,
841,997,,0,73,
843,999,,0,135,
4956,6117,,0,494,
4957,6118,,0,471,
864,1020,,0,163,
4963,6124,,0,326,
869,1025,,0,247,
4966,6128,,0,408,
4969,6132,,0,348,
5949,7277,,0,215,
13174,51343,,0,135,
7035,8795,,0,58,
892,1051,,0,123,
7045,8805,,0,82,
9095,11244,,0,67,
13199,346288,,1,10,2668.0
7060,8822,,0,5,
5016,6188,,0,395,
5022,6195,,0,115,
7077,8841,,0,238,
5033,6207,,0,350,
5036,6210,,0,333,
15287,54931,,0,38,
5052,6233,,0,304,
9158,11331,,0,325,
972,1147,,0,219,
3022,3702,,0,46,
1869,2247,,0,42,
5072,6256,,0,156,
3025,3705,,0,16,
9172,11345,,0,159,
9177,7353,,0,86,
3036,3717,,0,136,
5085,6275,,0,75,
5092,6282,,0,26,
1873,2251,,0,4,
1004,1191,,0,123,
1020,1211,,0,83,
7165,8945,,0,353,
1022,1213,,0,355,
1882,2260,,1,79,3.0
7208,9020,,0,154,
7209,9021,,0,79,
861,1017,,0,892,
17460,57680,,0,51,
3137,3832,,0,133,
3141,3837,,0,340,
7249,9070,,0,96,
5204,6418,,0,167,
3158,3856,,0,96,
3164,153561,,0,7,
7267,9093,,0,92,
870,1026,,0,312,
5243,203068,,0,361,
5247,6464,,0,277,
15489,3732,,0,40,
1160,1387,,0,400,
1170,1398,,0,377,
5277,6500,,0,251,
15523,55197,,0,46,
1197,1432,,0,329,
1199,1434,,0,119,
3253,3964,,0,106,
1216,1452,,0,141,
1221,1457,,0,615,
1223,1459,,0,341,
1224,1460,,0,305,
7373,9212,,0,180,
7379,9218,,0,224,
1249,1487,,0,171,
12838,83737,,0,162,
1256,1495,,0,90,
4988,6156,,0,238,
1259,1499,,0,395,
5365,6597,,0,269,
2601,3187,,0,359,
3336,4067,,0,269,
3353,4087,,0,394,
3354,4088,,0,417,
7452,9314,,0,38,
7455,9318,,0,125,
5419,6654,,0,92,
5432,6667,,0,441,
7055,8817,,0,5,
5469,6714,,0,525,
3427,4172,,0,128,
5476,6721,,0,113,
1383,1654,,0,379,
1384,1655,,0,449,
18322,26259,,0,43,
3443,4190,,0,45,
3446,4193,,0,470,
19837,29110,,0,152,
3461,4214,,0,242,
3462,4215,,0,231,
13710,84790,,0,175,
5521,6772,,0,225,
5523,6774,,0,292,
5525,6776,,0,106,
5527,6778,,0,80,
5539,6790,,0,297,
1444,51341,,0,36,
3493,4255,,1,75,770.0
5555,6811,,0,74,
7625,9522,,0,41,
15818,55611,,0,94,
3535,4313,,0,42,
7634,9532,,0,125,
5602,6867,,1,40,8680.0
3561,4343,,0,1178,
7662,9564,,0,96,
7684,9590,,0,38,
7084,8850,,0,206,
3594,6197,,0,89,
3601,4436,,0,132,
7698,9611,,0,179,
7699,9612,,0,136,
5657,6925,,0,295,
1591,1915,,0,613,
1601,1933,,0,145,
15941,55740,,0,43,
15945,22976,,0,266,
1620,1956,,1,926,32.0
1622,1958,,0,57,
5729,7020,,0,98,
5730,7021,,0,18,
5744,7037,,0,109,
5746,7039,,0,23,
1653,1994,,0,1866,
3704,4582,,0,43,
15996,23028,,0,374,
1674,2017,,0,144,
5773,7068,,0,75,
16022,23054,,0,102,
1687,2033,,0,547,
7836,9759,,0,203,
1697,2043,,0,32,
7849,23474,,0,15,
3757,4641,,0,196,
1719,2065,,0,87,
1720,2066,,0,64,
18105,25970,,0,24,
7869,9793,,0,93,
1736,2091,,0,387,
1741,2099,,0,789,
3795,4684,,0,33,
7894,9821,,0,83,
3801,4690,,0,267,
5850,7150,,0,279,
3803,4692,,0,64,
5855,7157,,1,1001,124.0
1765,2130,,0,698,
5865,7168,,0,142,
5867,7170,,0,151,
5868,7171,,0,92,
1779,2146,,0,284,
5880,7184,,0,171,
3844,4734,,0,317,
18181,26060,,0,75,
18191,26073,,0,30,
1816,2185,,0,92,
16163,55971,,0,38,
7972,9908,,0,67,
3884,4790,,0,277,
3886,4792,,1,212,133.0
3887,4793,,0,111,
1850,2224,,0,44,
5770,7064,,0,46,
5952,7280,,0,125,
5953,7283,,0,255,
