Node ID,Protein ID,Protein Name,Disease Node,Degree
1,2,A2M,0,105
18,23,ABCF1,1,65
32,37,ACADVL,0,32
60,71,ACTG1,0,187
117,142,PARP1,0,286
129,154,ADRB2,0,276
174,213,ALB,1,200
237,292,SLC25A5,0,335
238,293,SLC25A6,0,207
251,311,ANXA11,0,52
268,329,BIRC2,0,142
269,330,BIRC3,0,87
274,335,APOA1,0,102
284,348,APOE,0,70
287,351,APP,0,2132
290,355,FAS,0,121
301,367,AR,0,301
316,387,RHOA,0,185
389,472,ATM,0,218
393,476,ATP1A1,0,160
395,478,ATP1A3,0,78
398,481,ATP1B1,0,78
403,488,ATP2A2,0,84
413,498,ATP5F1A,0,213
449,540,ATP7B,0,15
523,633,BGN,0,17
527,637,BID,0,62
533,643,CXCR5,0,17
590,708,C1QBP,0,235
591,710,SERPING1,0,15
659,790,CAD,0,131
669,801,CALM1,0,524
672,805,CALM2,0,174
673,808,CALM3,0,132
690,826,CAPNS1,0,63
698,834,CASP1,1,63
700,836,CASP3,0,183
701,837,CASP4,0,59
705,841,CASP8,0,196
707,843,CASP10,0,49
719,857,CAV1,0,220
772,920,CD4,0,125
780,929,CD14,0,32
782,931,MS4A1,0,23
806,959,CD40LG,1,16
873,1029,CDKN2A,0,183
892,1051,CEBPB,0,123
972,1147,CHUK,0,219
1004,1191,CLU,0,123
1022,1213,CLTC,0,355
1026,1230,CCR1,1,32
1027,1231,,0,13
1028,1232,CCR3,0,22
1029,1233,CCR4,0,11
1030,1234,CCR5,0,49
1031,1235,CCR6,1,5
1033,1237,CCR8,0,7
1034,1238,ACKR2,0,20
1180,1410,CRYAB,0,115
1197,1432,MAPK14,0,329
1200,1435,CSF1,0,19
1216,1452,CSNK1A1,0,141
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1225,1462,VCAN,0,29
1247,1485,CTAG1B,0,22
1270,1511,CTSG,0,40
1273,1514,CTSL,0,45
1294,1543,CYP1A1,1,92
1350,1616,DAXX,0,218
1365,1634,DCN,0,37
1371,1642,DDB1,0,382
1379,1650,DDOST,0,176
1388,1660,DHX9,0,529
1427,1727,CYB5R3,0,35
1459,1762,DMWD,0,48
1496,1803,DPP4,0,23
1519,1828,DSG1,1,34
1576,5777,PTPN6,0,123
1620,1956,EGFR,0,926
1622,1958,EGR1,0,57
1653,1994,ELAVL1,0,1866
1741,2099,ESR1,0,789
1747,2107,ETF1,0,51
1751,2113,ETS1,0,127
1809,2177,FANCD2,0,74
1844,2217,FCGRT,0,11
1869,2247,FGF2,0,42
1900,2287,FKBP3,0,48
1927,2316,FLNA,0,359
1943,2335,FN1,0,792
2048,2521,FUS,0,354
2052,2526,FUT4,0,5
2057,2532,ACKR1,0,8
2059,2534,FYN,0,410
2073,2551,GABPA,0,39
2281,2811,GP1BA,0,28
2295,2826,CCR10,0,14
2300,2833,CXCR3,1,15
2338,2885,GRB2,0,1081
2375,2923,PDIA3,0,144
2470,3030,HADHA,0,106
2480,3040,HBA2,0,42
2494,3055,HCK,0,144
2499,3064,HTT,0,205
2534,3105,HLA-A,0,104
2535,3106,HLA-B,1,333
