Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
6147,7514,,0,1256,
16388,23450,,0,489,
8202,10174,,0,156,
2059,2534,,0,410,
16404,23468,,0,198,
16410,23476,,0,76,
31,36,,0,47,
4129,5093,,0,192,
4143,5108,,0,269,
4145,5111,,0,390,
51,58,,0,200,
53,60,,0,466,
8253,10235,,0,6,
66,86,,0,155,
14403,20588,,0,13,
16453,23521,,0,273,
10315,374291,,0,75,
8270,10253,,0,130,
2130,2623,,0,109,
18893,27229,,1,96,1310.0
15034,54583,,0,31,
8296,10284,,0,149,
8303,10291,,0,291,
5732,7023,,0,109,
117,142,,0,286,
20599,22854,,1,1,6092.0
20,25,,0,389,
4218,5198,,0,75,
6269,7706,,0,91,
129,154,,0,276,
8323,10314,,0,20,
8329,10320,,0,126,
138,163,,0,127,
2193,2697,,1,47,15602.0
16530,23607,,0,118,
16535,23613,,0,56,
2415,2966,,0,37,
4253,5241,,0,81,
4256,5245,,0,356,
2416,2967,,0,46,
4259,5250,,0,311,
3441,4188,,0,439,
168,207,,0,378,
2220,2735,,0,66,
18613,53615,,0,144,
8377,10383,,0,154,
8389,10397,,0,110,
8391,10399,,0,286,
4299,5294,,0,39,
4300,5295,,0,307,
4301,5296,,0,144,
1741,2099,,0,789,
6359,7846,,0,399,
8409,10419,,0,360,
2272,2801,,0,455,
2278,5929,,0,114,
10472,79648,,0,32,
238,293,,0,207,
723,861,,0,102,
6404,7920,,0,34,
8918,11030,,0,240,
263,324,,0,301,
18696,124637,,0,32,
8467,10482,,0,1153,
729,867,,0,276,
20763,64072,,0,6,
2333,2876,,0,34,
287,351,,0,2132,
4386,5396,,1,8,7404.0
8483,10498,,0,96,
21212,64838,,0,18,
301,367,,0,301,
303,369,,0,104,
8497,10518,,1,2,13879.0
2361,2908,,0,242,
8507,10528,,0,256,
4415,5436,,0,106,
10561,145282,,0,74,
6469,8036,,0,14,
2382,2932,,0,362,
3469,4223,,0,687,
4442,5468,,0,167,
3813,4702,,0,80,
8547,10574,,0,189,
2408,2959,,0,148,
2409,2960,,0,82,
2410,2961,,0,63,
2411,2962,,0,122,
